dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2021-05-23 13:30:00,5,520.71,0.2,1.97,188.83,12.04,102.3,162.19,6.84
2021-05-23 14:30:00,5,494,0.2,2.04,183.11,10.13,93.98,148.66,6.21
2021-05-23 15:30:00,5,520.71,0.35,3.94,180.24,11.33,93.33,146.27,7.73
2021-05-23 16:30:00,5,580.79,0.44,6.43,178.81,12.99,99.92,155.22,10.26
2021-05-23 17:30:00,5,627.52,0.35,9.25,163.08,13.59,103.6,160.29,12.29
2021-05-23 18:30:00,5,707.63,0.09,12.68,137.33,14.07,109.03,167.53,14.82
2021-05-23 19:30:00,5,821.11,0,14.4,110.15,14.66,117.5,178.7,18.24
2021-05-23 20:30:00,5,921.25,0,15.08,94.41,14.66,124.88,188.57,21.28
2021-05-23 21:30:00,5,974.66,0,15.77,84.4,14.07,129.44,194.97,23.56
2021-05-23 22:30:00,5,1001.36,0,15.94,77.25,13.23,130.39,197.02,24.57
2021-05-23 23:30:00,5,961.3,0,15.08,73.67,11.33,128.23,193.99,24.07
2021-05-24 00:30:00,5,881.2,0,13.54,70.81,9.3,122.51,186.82,23.05
2021-05-24 01:30:00,5,841.14,0,13.02,65.8,9.06,118.88,182.87,22.8
2021-05-24 02:30:00,5,827.79,0,12.85,60.8,9.18,115.86,181.35,22.8
2021-05-24 03:30:00,5,814.44,0,12.85,55.79,9.3,111.37,179.66,22.29
2021-05-24 04:30:00,5,781.06,0,12.34,53.64,9.3,105.03,175.03,21.53
2021-05-24 05:30:00,5,741.01,0,12.17,52.93,9.78,95.99,166.74,21.03
2021-05-24 06:30:00,5,727.65,0.21,12.85,52.93,11.21,88.23,160.77,21.79
2021-05-24 07:30:00,5,781.06,1.47,13.88,60.08,14.42,85.09,160.65,23.31
2021-05-24 08:30:00,5,787.74,2.01,13.54,91.55,17.41,83.13,161.93,22.04
2021-05-24 09:30:00,5,607.49,1.03,8.23,140.19,19.07,75.32,157,16.47
2021-05-24 10:30:00,5,574.11,0.63,5.74,175.95,20.27,80.38,157.12,15.71
2021-05-24 11:30:00,5,547.41,0.46,4.54,197.41,20.03,81.86,142.74,14.95
2021-05-24 12:30:00,5,433.92,0.26,2.29,178.81,10.37,56.49,83.54,9.63
2021-05-24 13:30:00,5,420.57,0.23,1.99,173.09,7.39,53.57,74.05,8.87
2021-05-24 14:30:00,5,427.25,0.23,2.14,177.38,7.33,56.26,77.69,8.61
2021-05-24 15:30:00,5,467.3,0.41,4.28,180.24,9.89,60.61,84.99,9.5
2021-05-24 16:30:00,5,527.38,0.5,6.86,178.81,12.4,66.65,93.38,11.15
2021-05-24 17:30:00,5,587.46,0.4,9.94,167.37,13.71,70.89,99.3,12.67
2021-05-24 18:30:00,5,667.57,0.11,13.2,147.34,15.26,75.29,104.72,14.82
2021-05-24 19:30:00,5,767.71,0,14.4,127.32,16.69,80.71,111.32,17.73
2021-05-24 20:30:00,5,841.14,0,14.57,118.73,17.17,85.79,117.36,20.27
2021-05-24 21:30:00,5,907.9,0,15.59,114.44,18.12,92.27,124.71,22.55
2021-05-24 22:30:00,5,1014.71,0,17.65,108.72,19.07,101.93,135.86,24.57
2021-05-24 23:30:00,5,1054.76,0,17.99,104.43,17.88,108.66,142.56,25.08
2021-05-25 00:30:00,5,1001.36,0,16.45,100.14,15.14,112.15,144.42,24.07
2021-05-25 01:30:00,5,988.01,0,15.08,92.98,13.35,118.07,148.73,23.81
2021-05-25 02:30:00,5,1001.36,0,14.57,85.83,12.28,124.59,154.5,24.07
2021-05-25 03:30:00,5,1028.06,0,14.22,80.11,11.8,132.69,161.74,24.57
2021-05-25 04:30:00,5,1054.76,0,13.71,78.68,11.68,139.34,167.42,24.57
2021-05-25 05:30:00,5,1068.12,0,13.54,78.68,12.04,144.46,171.95,24.57
2021-05-25 06:30:00,5,1121.52,0.2,14.91,75.82,13.35,147.62,175.56,25.33
2021-05-25 07:30:00,5,1228.33,1.41,16.79,82.97,16.21,152.44,182.53,27.11
2021-05-25 08:30:00,5,1255.04,1.82,15.59,123.02,18.6,154.89,186.09,27.36
2021-05-25 09:30:00,5,907.9,0.82,8.31,185.97,29.56,124.34,148.41,20.77
2021-05-25 10:30:00,5,834.47,0.58,6.6,234.6,35.29,126.3,148.76,19
2021-05-25 11:30:00,5,801.09,0.45,5.83,274.66,39.1,134.44,155.81,17.99
2021-05-25 12:30:00,5,720.98,0.36,4.8,294.69,37.67,129.13,148.45,15.2
2021-05-25 13:30:00,5,667.57,0.32,4.41,300.41,34.33,122.97,140.51,13.17
2021-05-25 14:30:00,5,660.9,0.29,4.46,306.13,31.47,122.31,139.12,12.54
2021-05-25 15:30:00,5,727.65,0.45,7.37,303.27,31.47,129.67,147.39,14.19
2021-05-25 16:30:00,5,867.84,0.55,11.14,294.69,31.47,143.02,163.06,16.97
2021-05-25 17:30:00,5,961.3,0.45,15.59,251.77,28.13,147.79,169.57,19
2021-05-25 18:30:00,5,1001.36,0.12,17.48,183.11,21.7,142.5,165.11,20.01
2021-05-25 19:30:00,5,1014.71,0,16.11,138.76,17.17,141.27,164.71,21.03
2021-05-25 20:30:00,5,1041.41,0,14.57,121.59,14.78,151.56,176.39,22.29
2021-05-25 21:30:00,5,1041.41,0,12,117.3,12.28,162.63,188.38,23.05
2021-05-25 22:30:00,5,1014.71,0,10.11,108.72,10.01,166.24,191.72,21.79
2021-05-25 23:30:00,5,988.01,0,8.4,107.29,7.99,168.74,191.93,16.47
2021-05-26 00:30:00,5,988.01,0,6.6,108.72,6.62,174.74,192.9,10.39
2021-05-26 01:30:00,5,1054.76,0,6.6,94.41,5.48,172.1,186.05,6.9
2021-05-26 02:30:00,5,1094.82,0,6.77,80.82,4.95,162.92,174.43,6.71
2021-05-26 03:30:00,5,1134.87,0,7.45,68.67,5.07,152.79,163.33,7.6
2021-05-26 04:30:00,5,1148.22,0,8.05,59.37,5.31,141.62,151.4,7.6
2021-05-26 05:30:00,5,1161.58,0,8.74,52.21,5.66,131.3,140.66,7.41
2021-05-26 06:30:00,5,1174.93,0.12,10.03,45.78,6.38,119.27,129.04,7.41
2021-05-26 07:30:00,5,1228.33,0.95,11.48,47.21,7.99,112.09,124.01,8.61
2021-05-26 08:30:00,5,1241.68,1.41,11.31,75.82,9.78,106.97,120.03,10.89
2021-05-26 09:30:00,5,881.2,0.56,4.24,110.15,7.87,61.35,67.94,7.47
2021-05-26 10:30:00,5,801.09,0.34,2.83,127.32,6.5,53.54,59.48,6.97
2021-05-26 11:30:00,5,767.71,0.27,2.27,135.9,5.6,50.01,55.55,6.59
2021-05-26 12:30:00,4,667.57,0.2,2.12,121.59,4.59,33.92,38,5.26
2021-05-26 13:30:00,4,607.49,0.22,2.1,117.3,4.53,25.07,28.27,4.62
2021-05-26 14:30:00,3,587.46,0.23,2.27,120.16,4.95,23.88,26.73,4.56
2021-05-26 15:30:00,4,580.79,0.24,2.96,123.02,6.14,26.03,28.93,4.94
2021-05-26 16:30:00,4,567.44,0.2,3.81,118.73,6.32,25.93,28.81,5.51
2021-05-26 17:30:00,3,540.73,0.09,4.28,110.15,5.25,24.16,26.94,5.95
2021-05-26 18:30:00,3,534.06,0.02,5.57,98.71,5.13,23.7,27.2,7.6
2021-05-26 19:30:00,3,554.09,0,6.94,84.4,5.84,23.26,28.51,10.26
2021-05-26 20:30:00,3,567.44,0,7.8,70.1,6.32,21.33,28.26,12.41
2021-05-26 21:30:00,2,574.11,0,8.05,56.51,6.26,19.65,27.8,14.44
2021-05-26 22:30:00,3,587.46,0,8.48,47.21,6.44,20.13,28.86,15.45
2021-05-26 23:30:00,3,587.46,0,8.48,42.2,6.2,20.4,28.79,15.07
2021-05-27 00:30:00,3,587.46,0,8.23,37.55,5.66,21.19,28.76,14.69
2021-05-27 01:30:00,4,620.84,0,7.8,37.19,5.42,25.15,32.49,14.82
2021-05-27 02:30:00,4,634.19,0,7.03,37.91,5.07,27.23,33.69,13.68
2021-05-27 03:30:00,3,567.44,0,6.17,36.48,4.53,21.67,26.51,11.27
2021-05-27 04:30:00,2,500.68,0,6.17,33.26,4.41,16.51,20.53,10.26
2021-05-27 05:30:00,2,467.3,0,6.6,30.4,4.53,13.49,17.22,9.88
2021-05-27 06:30:00,2,467.3,0.06,7.54,28.97,4.95,12.33,16.35,10.39
2021-05-27 07:30:00,2,487.33,0.35,8.48,28.61,5.78,12.63,17.52,11.4
2021-05-27 08:30:00,2,500.68,0.62,7.97,32.19,6.08,12.83,17.78,10.64
2021-05-27 09:30:00,1,423.91,0.33,3.81,37.19,3.93,8.69,11.4,5.57
2021-05-27 10:30:00,1,393.87,0.25,2.61,48.64,3.43,7.43,9.7,4.24
2021-05-27 11:30:00,1,373.84,0.21,2.01,66.52,3.04,7.61,9.59,3.55
2021-05-27 12:30:00,1,350.48,0.18,1.76,72.96,2.65,7.31,8.93,3.04
2021-05-27 13:30:00,1,340.46,0.15,1.65,76.53,2.35,7.02,8.38,2.79
2021-05-27 14:30:00,1,337.12,0.14,1.61,74.39,2.21,6.94,8.14,2.6
2021-05-27 15:30:00,1,330.45,0.17,1.74,70.1,2.35,7.45,8.65,2.69
2021-05-27 16:30:00,1,340.46,0.22,1.99,69.38,2.65,8.57,10.02,3.29
2021-05-27 17:30:00,1,353.81,0.23,2.46,67.95,2.86,9.31,10.99,3.71
2021-05-27 18:30:00,2,397.21,0.12,4.71,61.51,4.17,11.24,13.9,5.45
2021-05-27 19:30:00,2,460.63,0,6.94,53.64,5.66,14.26,18.49,7.79
2021-05-27 20:30:00,2,507.36,0,8.23,50.78,6.8,16.76,22.34,9.25
2021-05-27 21:30:00,2,540.73,0,8.82,49.35,7.03,18.73,25.59,10.13
2021-05-27 22:30:00,3,587.46,0,10.11,44.7,6.97,21.57,30.58,11.02
2021-05-27 23:30:00,3,607.49,0,11.14,39.34,6.5,23.36,33.54,10.64
2021-05-28 00:30:00,3,594.14,0,10.88,36.12,5.6,23.48,33.31,9.63
2021-05-28 01:30:00,3,587.46,0,9.6,35.76,5.01,23.38,32.51,9.25
2021-05-28 02:30:00,3,560.76,0,7.97,40.77,4.47,21.81,29.31,8.49
2021-05-28 03:30:00,2,520.71,0,6.77,48.64,4.41,19.14,24.54,7.28
2021-05-28 04:30:00,2,540.73,0,7.97,46.49,5.6,19.91,25.19,7.28
2021-05-28 05:30:00,3,594.14,0,11.48,41.49,8.94,23.42,29.42,7.6
2021-05-28 06:30:00,4,687.6,0.02,16.28,36.12,14.19,29.5,36.21,7.47
2021-05-28 07:30:00,4,807.76,0.38,21.94,33.62,19.31,37.93,45.81,6.9
2021-05-28 08:30:00,4,834.47,1.13,21.42,43.27,18.36,39.82,47.76,5.64
2021-05-28 09:30:00,4,680.92,1.16,12.17,77.96,13.71,34.42,41.07,5.13
2021-05-28 10:30:00,4,627.52,0.69,6.94,111.58,11.21,35.53,42.14,6.84
2021-05-28 11:30:00,4,594.14,0.45,4.28,124.45,8.82,35.09,41.04,8.11
2021-05-28 12:30:00,2,460.63,0.19,1.78,94.41,3.58,19.5,21.46,3.71
2021-05-28 13:30:00,2,453.95,0.16,1.71,87.26,2.92,16.52,17.9,3.52
2021-05-28 14:30:00,2,403.88,0.12,1.5,80.82,2.38,9.29,10.12,2.34
2021-05-28 15:30:00,1,420.57,0.1,1.91,77.96,2.95,8.95,9.81,2.19
2021-05-28 16:30:00,2,453.95,0.13,2.7,73.67,3.93,10.78,11.86,2.6
2021-05-28 17:30:00,2,447.27,0.12,3.64,68.67,4.41,10.3,11.6,2.82
2021-05-28 18:30:00,2,440.6,0.04,5.01,62.23,5.01,10.32,12.14,3.39
2021-05-28 19:30:00,2,453.95,0,6.08,57.22,5.6,11.01,13.48,3.93
2021-05-28 20:30:00,2,473.98,0,6.68,56.51,6.08,11.47,14.5,4.18
2021-05-28 21:30:00,2,480.65,0,6.51,55.79,5.84,11.25,14.48,4.05
2021-05-28 22:30:00,2,487.33,0,6.43,53.64,5.48,10.65,13.82,3.83
2021-05-28 23:30:00,1,487.33,0,6.26,46.49,5.01,9.84,12.46,3.39
2021-05-29 00:30:00,1,460.63,0,5.14,38.27,4.23,9.09,10.37,2.31
2021-05-29 01:30:00,1,420.57,0,4.2,39.34,3.7,8.96,9.51,1.74
2021-05-29 02:30:00,1,377.18,0,3.73,46.49,3.37,8.24,8.62,1.57
2021-05-29 03:30:00,1,360.49,0,3.3,52.93,3.13,7.67,8.08,1.63
2021-05-29 04:30:00,1,357.15,0,3.26,55.79,3.31,7.06,7.59,1.98
2021-05-29 05:30:00,1,363.83,0,3.64,56.51,3.82,6.83,7.53,2.47
2021-05-29 06:30:00,1,380.52,0.01,4.33,55.79,4.59,7.05,8,2.82
2021-05-29 07:30:00,1,400.54,0.05,5.06,55.08,5.42,7.57,8.91,2.82
2021-05-29 08:30:00,1,413.9,0.12,5.01,57.94,5.9,7.72,9.18,2.6
2021-05-29 09:30:00,1,403.88,0.12,3.73,65.09,5.36,7.32,8.61,2.25
2021-05-29 10:30:00,1,410.56,0.11,2.96,68.67,5.13,7.47,8.71,2.15
2021-05-29 11:30:00,1,417.23,0.12,2.61,69.38,5.13,7.72,8.83,2.06
2021-05-29 12:30:00,1,420.57,0.14,2.51,70.81,5.25,7.84,8.88,2.15
2021-05-29 13:30:00,1,410.56,0.15,2.49,76.53,5.25,7.23,8.2,2.31
2021-05-29 14:30:00,2,397.21,0.16,2.46,82.97,4.89,6.04,6.94,2.41
2021-05-29 15:30:00,2,410.56,0.25,3,87.98,5.66,6.26,7.36,3.07
2021-05-29 16:30:00,2,433.92,0.33,3.68,90.84,5.9,7.38,8.81,3.86
2021-05-29 17:30:00,2,447.27,0.35,4.37,88.69,5.72,8,9.54,3.9
2021-05-29 18:30:00,1,473.98,0.18,6.34,76.53,5.84,9.12,11.42,4.75
2021-05-29 19:30:00,2,534.06,0,8.48,61.51,6.44,11.53,15.31,5.95
2021-05-29 20:30:00,2,580.79,0,9.77,54.36,6.97,14.02,19.26,6.21
2021-05-29 21:30:00,2,640.87,0,11.48,46.49,7.03,17.35,24.4,6.52
2021-05-29 22:30:00,3,741.01,0,14.05,34.33,6.97,22.44,32.1,7.35
2021-05-29 23:30:00,4,801.09,0.01,15.77,23.25,6.26,25.96,37.14,7.66
2021-05-30 00:30:00,4,807.76,0.02,16.11,15.56,5.13,26.78,37.84,7.47
2021-05-30 01:30:00,4,801.09,0.04,15.08,11.27,4.47,27.3,37.66,6.97
2021-05-30 02:30:00,4,781.06,0.05,14.05,8.94,4.05,27.13,36.44,6.46
2021-05-30 03:30:00,4,761.03,0.05,13.2,8.32,3.93,26.89,34.92,6.02
2021-05-30 04:30:00,4,727.65,0.03,12,9.74,3.93,26.07,32.88,5.64
2021-05-30 05:30:00,3,694.28,0.01,11.14,12.88,3.93,24.83,30.89,5.32
2021-05-30 06:30:00,3,674.25,0.24,10.11,17.17,4.17,23.92,29.92,5.26
2021-05-30 07:30:00,3,680.92,0.83,9.17,33.26,5.31,24.91,31.51,5.76
2021-05-30 08:30:00,3,647.54,0.75,7.45,62.94,6.44,24.81,30.58,5.7
2021-05-30 09:30:00,2,460.63,0.26,2.91,86.55,4.77,18.23,20.28,2.95
2021-05-30 10:30:00,2,433.92,0.19,2.49,88.69,4.35,16.33,17.95,3.04
2021-05-30 11:30:00,2,420.57,0.13,2.49,86.55,3.99,14.6,16,3.1
2021-05-30 12:30:00,2,410.56,0.09,2.55,90.12,3.76,12.9,14.16,2.91
2021-05-30 13:30:00,2,407.22,0.06,2.7,95.84,3.73,11.89,13.17,2.98
2021-05-30 14:30:00,2,403.88,0.02,2.91,97.28,3.87,11.46,12.8,3.2
2021-05-30 15:30:00,2,440.6,0.17,5.01,94.41,5.6,12.96,15.17,5.19
2021-05-30 16:30:00,2,507.36,0.48,7.37,97.28,7.27,16.23,19.79,8.11
2021-05-30 17:30:00,2,554.09,0.54,9.34,100.14,7.63,18.89,23.52,10.13
2021-05-30 18:30:00,3,574.11,0.17,10.45,90.84,7.09,20.25,25.88,11.65
2021-05-30 19:30:00,3,594.14,0,10.45,75.1,6.5,21.82,29.08,13.17
2021-05-30 20:30:00,3,614.17,0,10.2,65.09,6.08,23.48,32.22,12.67
2021-05-30 21:30:00,3,607.49,0,9.43,60.08,5.19,24.2,33.74,10.26
2021-05-30 22:30:00,4,614.17,0,9.17,57.22,4.59,25.11,34.99,8.36
2021-05-30 23:30:00,4,600.82,0,8.82,55.79,3.87,25.56,34.74,6.78
2021-05-31 00:30:00,4,580.79,0,8.14,53.64,3.31,25.53,33.56,5.64
2021-05-31 01:30:00,4,580.79,0,7.71,51.5,3.37,26.17,33.4,5.13
2021-05-31 02:30:00,4,574.11,0,6.94,51.5,3.19,26.14,32.52,4.75
2021-05-31 03:30:00,4,560.76,0,6.51,52.21,3.22,25.98,31.69,4.56
2021-05-31 04:30:00,4,567.44,0,6.77,50.07,3.46,26.66,32.32,4.75
2021-05-31 05:30:00,4,587.46,0,7.45,45.78,3.79,28.39,34.47,5
2021-05-31 06:30:00,4,634.19,0.14,8.82,40.77,4.53,31.12,38.47,5.57
2021-05-31 07:30:00,4,714.3,1.05,10.11,43.63,6.14,36.29,45.92,7.16
2021-05-31 08:30:00,4,741.01,1.47,10.03,70.1,7.99,41.66,52.47,9.12
2021-05-31 09:30:00,4,554.09,0.6,4.84,108.72,7.99,32.77,38.73,6.9
2021-05-31 10:30:00,4,534.06,0.45,3.6,127.32,8.58,34.3,40.35,7.35
2021-05-31 11:30:00,4,534.06,0.37,3.13,144.48,9.42,38.1,44.8,7.73
2021-05-31 12:30:00,4,473.98,0.27,2.25,141.62,7.21,36.75,48.96,5.95
2021-05-31 13:30:00,4,473.98,0.26,2.4,148.77,7.63,41.02,56.96,5.95
2021-05-31 14:30:00,4,494,0.28,2.96,163.08,9.54,47.07,63.91,6.46
2021-05-31 15:30:00,5,660.9,0.69,9.08,175.95,13.95,61.08,80.68,11.27
2021-05-31 16:30:00,5,894.55,0.89,16.62,185.97,17.41,78.68,103.28,16.97
2021-05-31 17:30:00,5,1041.41,0.69,22.96,157.36,17.88,86.22,115.94,19.76
2021-05-31 18:30:00,5,1121.52,0.19,27.42,104.43,16.69,86.82,121.6,22.04
2021-05-31 19:30:00,5,1148.22,0,26.73,64.37,15.5,86.74,125.22,24.32
2021-05-31 20:30:00,5,1094.82,0,22.28,48.64,13.11,83.33,122.58,25.33
2021-05-31 21:30:00,5,988.01,0,17.31,47.21,10.13,77.38,115.34,24.83
2021-05-31 22:30:00,5,974.66,0,16.11,46.49,8.82,76.83,114.29,23.05
2021-05-31 23:30:00,5,934.6,0,14.91,45.06,7.45,76.37,113.27,19
2021-06-01 00:30:00,5,841.14,0,12.17,44.35,5.84,73.97,110.1,15.07
2021-06-01 01:30:00,5,821.11,0,10.71,40.41,5.07,75.28,111.25,12.54
2021-06-01 02:30:00,5,821.11,0,9.85,37.55,4.71,77.3,111.53,10.77
2021-06-01 03:30:00,5,827.79,0,9.6,37.55,4.77,79.78,110.91,9.63
2021-06-01 04:30:00,5,847.82,0,9.43,39.7,4.95,82.35,109.05,8.74
2021-06-01 05:30:00,5,867.84,0,9.43,41.84,5.19,85.55,107.67,7.98
2021-06-01 06:30:00,5,907.9,0.1,10.54,42.56,6.2,88.17,107.2,8.11
2021-06-01 07:30:00,5,1028.06,0.74,14.74,40.77,9.66,93.4,112.44,10.01
2021-06-01 08:30:00,5,1148.22,1.19,20.56,41.13,15.5,99.31,119.19,11.91
2021-06-01 09:30:00,5,988.01,0.66,16.45,70.1,19.07,89.73,104.01,9.5
2021-06-01 10:30:00,5,907.9,0.57,10.11,110.15,16.45,90.66,103.24,8.61
2021-06-01 11:30:00,5,881.2,0.31,4.97,148.77,12.64,100.93,112.53,7.85
2021-06-01 12:30:00,5,814.44,0.21,2.79,170.23,9.89,107.75,119.98,7.16
2021-06-01 13:30:00,5,754.36,0.18,2.49,171.66,8.58,104.86,118.88,6.9
2021-06-01 14:30:00,5,700.95,0.18,2.42,168.8,7.63,97.08,113.34,6.59
2021-06-01 15:30:00,5,654.22,0.19,2.79,164.51,7.63,88.87,109.42,6.33
2021-06-01 16:30:00,5,634.19,0.21,4.03,160.22,8.7,86.16,110.81,6.78
2021-06-01 17:30:00,5,654.22,0.18,6.43,157.36,10.73,86.98,114.25,7.73
2021-06-01 18:30:00,5,787.74,0.07,13.54,137.33,14.19,95.24,125.27,11.91
2021-06-01 19:30:00,5,974.66,0,20.22,103,16.45,106.21,140.63,15.96
2021-06-01 20:30:00,5,1108.17,0,22.62,77.96,15.74,114.29,152.03,14.44
2021-06-01 21:30:00,5,1094.82,0,19.88,60.8,12.16,113.72,153.77,10.77
2021-06-01 22:30:00,5,1081.47,0,17.65,49.35,10.01,113.08,154.69,9.37
2021-06-01 23:30:00,5,1068.12,0,16.11,42.92,8.46,113.74,154.19,8.36
2021-06-02 00:30:00,5,1014.71,0,13.88,42.2,6.97,111.75,148.2,7.54
2021-06-02 01:30:00,5,974.66,0,11.82,42.2,6.14,109.48,142.29,7.47
2021-06-02 02:30:00,5,947.95,0,10.45,39.34,5.36,108.08,137.13,7.79
2021-06-02 03:30:00,5,988.01,0,10.45,34.33,5.19,109.8,135.39,8.36
2021-06-02 04:30:00,5,1041.41,0,11.82,27.9,5.66,114.49,135.51,9.25
2021-06-02 05:30:00,5,1121.52,0.01,13.88,23.6,6.62,120.83,139.41,10.39
2021-06-02 06:30:00,5,1255.04,0.52,17.31,21.28,8.46,130.5,150.12,11.27
2021-06-02 07:30:00,5,1455.31,2.85,21.08,32.54,11.56,145.96,170.79,11.78
2021-06-02 08:30:00,5,1562.12,3.1,21.94,83.69,14.42,163.53,191.19,13.17
2021-06-02 09:30:00,5,894.55,0.52,6.08,173.09,14.31,118.97,141.56,7.79
2021-06-02 10:30:00,5,787.74,0.31,3.64,191.69,13.59,116,141.7,7.85
2021-06-02 11:30:00,5,774.38,0.27,3.21,205.99,14.66,122.56,150.17,8.23
2021-06-02 12:30:00,5,754.36,0.24,3.09,214.58,15.5,125.76,156.6,8.36
2021-06-02 13:30:00,5,714.3,0.25,3.21,214.58,15.5,122.31,157.38,8.36
2021-06-02 14:30:00,5,694.28,0.26,3.64,214.58,15.5,119.88,157.06,8.61
2021-06-02 15:30:00,5,821.11,0.59,9.6,211.72,18.36,129.44,168.64,12.16
2021-06-02 16:30:00,5,1081.47,0.82,19.19,211.72,22.41,150.08,193.13,17.99
2021-06-02 17:30:00,5,1295.09,0.62,29.82,203.13,26.23,167.53,213.86,24.32
2021-06-02 18:30:00,5,1508.71,0.16,38.73,165.94,29.33,179.87,230.57,32.93
2021-06-02 19:30:00,5,1815.8,0,43.53,95.84,27.9,195.59,253.95,37.49
2021-06-02 20:30:00,5,2136.23,0,46.61,50.78,25.27,214.94,280.21,39.01
2021-06-02 21:30:00,5,2323.15,0,46.61,26.46,21.46,231.68,301.48,34.45
2021-06-02 22:30:00,5,2429.96,0.06,43.87,12.7,18.12,243.9,316.31,28.88
2021-06-02 23:30:00,5,2376.56,0.5,41.13,5.05,14.19,245.97,317.05,23.56
2021-06-03 00:30:00,5,2189.64,0.8,36.33,3.04,9.89,237.74,303.49,18.24
2021-06-03 01:30:00,5,1976.01,0.41,30.85,4.96,7.33,225.44,284.73,13.68
2021-06-03 02:30:00,5,1708.98,0.06,23.99,11.8,5.96,204.81,256.94,10.77
2021-06-03 03:30:00,5,1468.66,0.01,18.68,20.03,5.72,183.53,229.51,9.63
2021-06-03 04:30:00,5,1441.96,0.04,18.68,15.2,6.02,179.11,223.82,10.01
2021-06-03 05:30:00,5,1522.06,0.36,21.42,7.6,7.03,182.2,227.52,10.89
2021-06-03 06:30:00,5,1708.98,4.14,22.96,3.4,9.18,191.39,239.86,12.79
2021-06-03 07:30:00,5,2029.42,12.52,24.68,9.12,13.35,205.47,261.17,19.51
2021-06-03 08:30:00,5,2216.34,11.06,35.64,38.98,16.21,213.65,274.78,25.33
2021-06-03 09:30:00,5,781.06,0.51,6.26,158.79,15.97,122.68,162.05,9.75
2021-06-03 10:30:00,5,714.3,0.32,3.81,188.83,17.64,127.47,166.55,8.74
2021-06-03 11:30:00,5,694.28,0.27,3.17,208.86,17.88,134.13,173.06,8.04
2021-06-03 12:30:00,5,720.98,0.31,4.28,228.88,20.5,144.5,183.2,8.74
2021-06-03 13:30:00,5,814.44,0.34,6.68,251.77,27.18,161.7,199.2,10.26
2021-06-03 14:30:00,5,907.9,0.28,9.6,254.63,32.42,173.12,206.22,10.64
2021-06-03 15:30:00,5,867.84,0.3,10.8,220.3,29.33,156.33,185.37,9.63
2021-06-03 16:30:00,5,754.36,0.42,11.14,185.97,24.08,126.62,152.84,8.87
2021-06-03 17:30:00,5,734.33,0.38,13.88,174.52,24.32,115.72,141.4,9.75
2021-06-03 18:30:00,5,1068.12,0.17,30.16,131.61,25.51,139.91,173.44,19.76
2021-06-03 19:30:00,5,1522.06,0,43.18,73.67,24.8,177.12,224.03,31.16
2021-06-03 20:30:00,5,1789.09,0,46.61,44.35,23.13,202.4,259.7,36.48
2021-06-03 21:30:00,5,1762.39,0,41.47,37.19,19.55,208.89,271.77,34.45
2021-06-03 22:30:00,5,1708.98,0,36.33,34.33,16.45,205.4,270.09,30.65
2021-06-03 23:30:00,5,1615.52,0,33.24,32.19,13.23,198.03,260.51,25.84
2021-06-04 00:30:00,5,1495.36,0,29.13,31.47,9.78,188.85,245.5,21.53
2021-06-04 01:30:00,5,1428.6,0,26.05,31.47,8.7,184.01,236.68,22.04
2021-06-04 02:30:00,5,1401.9,0,23.65,31.83,8.82,183.69,233.79,25.59
2021-06-04 03:30:00,5,1401.9,0,22.96,31.47,9.89,185.35,234.03,29.64
2021-06-04 04:30:00,5,1441.96,0,23.65,28.61,10.73,190.05,238.5,31.67
2021-06-04 05:30:00,5,1508.71,0.01,25.71,22.17,11.44,196.27,244.93,32.42
2021-06-04 06:30:00,5,1642.23,1.1,28.45,14.84,12.4,204.64,256.09,30.15
2021-06-04 07:30:00,5,1922.61,6.2,31.53,15.2,14.66,220.76,279.15,26.35
2021-06-04 08:30:00,5,2162.93,7.71,38.04,38.98,16.21,234.82,298.76,27.36
2021-06-04 09:30:00,5,781.06,0.48,6.34,174.52,16.93,150.07,181.72,8.36
2021-06-04 10:30:00,5,700.95,0.32,3.86,191.69,16.21,146.76,176.48,6.97
2021-06-04 11:30:00,5,680.92,0.28,3.3,205.99,15.5,149.8,179.41,7.09
2021-06-04 12:30:00,5,627.52,0.22,3.34,200.27,13.59,135.53,162.6,6.46
2021-06-04 13:30:00,5,574.11,0.19,3.86,188.83,13.71,122.72,147.74,5.51
2021-06-04 14:30:00,5,567.44,0.16,4.54,185.97,15.02,120.58,144.96,5.32
2021-06-04 15:30:00,5,727.65,0.44,13.2,163.08,18.6,128.6,155.79,10.77
2021-06-04 16:30:00,5,1014.71,0.83,24.68,145.91,22.41,144.87,176.91,17.73
2021-06-04 17:30:00,5,1268.39,0.73,34.96,133.04,24.8,161.06,197.01,21.79
2021-06-04 18:30:00,5,1441.96,0.19,40.1,110.15,26.46,171.87,210.57,24.32
2021-06-04 19:30:00,5,1682.28,0,43.53,82.25,30.52,185.61,228.49,27.11
2021-06-04 20:30:00,5,1895.9,0,44.55,65.8,34.81,198.64,247.33,30.91
2021-06-04 21:30:00,5,1869.2,0,39.41,57.22,33.38,195.11,246.49,32.17
2021-06-04 22:30:00,5,1695.63,0,32.22,55.79,28.13,178.8,229.83,30.91
2021-06-04 23:30:00,5,1415.25,0,25.02,57.94,21.7,154.51,201.61,27.87
2021-06-05 00:30:00,5,1081.47,0,18.34,62.23,15.5,128.6,168.87,24.07
2021-06-05 01:30:00,5,907.9,0,14.57,62.94,12.28,115.85,151.44,22.55
