,time,tavg,tmin,tmax,prcp
0,01-01-1990,9.4,6.0,15.1,0.0
1,02-01-1990,9.3,5.2,14.2,0.0
2,03-01-1990,9.0,6.5,13.6,0.0
3,04-01-1990,10.7,6.0,17.5,0.0
4,05-01-1990,12.6,7.3,20.8,0.0
5,06-01-1990,14.9,8.1,22.9,0.0
6,07-01-1990,14.4,8.1,21.4,0.0
7,08-01-1990,10.7,8.5,16.6,0.0
8,09-01-1990,13.4,7.0,20.6,0.0
9,10-01-1990,16.6,,22.8,0.0
10,11-01-1990,17.0,10.9,25.3,0.0
11,12-01-1990,17.7,9.8,26.5,0.0
12,13-01-1990,17.2,8.8,27.7,0.0
13,14-01-1990,16.6,10.8,23.9,0.0
14,15-01-1990,14.4,,23.1,0.0
15,16-01-1990,14.8,7.3,23.9,0.0
16,17-01-1990,17.8,10.2,26.2,0.0
17,18-01-1990,19.4,13.1,27.6,0.0
18,19-01-1990,19.1,12.1,25.8,0.0
19,20-01-1990,20.0,13.8,26.6,0.0
20,21-01-1990,18.8,12.5,27.0,0.0
21,22-01-1990,19.6,12.2,28.0,0.0
22,23-01-1990,17.8,12.4,26.65,0.0
23,24-01-1990,16.6,,25.3,0.0
24,25-01-1990,17.7,,26.1,0.0
25,26-01-1990,19.2,9.7,28.8,0.0
26,27-01-1990,20.0,13.3,26.1,0.0
27,28-01-1990,18.4,,25.6,0.0
28,29-01-1990,15.2,9.5,21.7,0.0
29,30-01-1990,15.5,10.1,22.1,0.0
30,31-01-1990,17.1,9.3,25.2,0.0
31,01-02-1990,17.9,,24.3,0.0
32,02-02-1990,13.2,,21.2,0.0
33,03-02-1990,14.5,7.3,21.5,0.0
34,04-02-1990,15.8,8.8,23.7,0.0
35,05-02-1990,15.8,8.8,24.166666666666668,0.0
36,06-02-1990,14.7,9.7,24.633333333333333,0.0
37,07-02-1990,18.4,12.8,25.1,0.0
38,08-02-1990,19.7,,24.7,
39,09-02-1990,20.3,14.1,26.5,0.5
40,10-02-1990,18.7,14.0,26.9,0.0
41,11-02-1990,18.2,11.5,23.1,0.0
42,12-02-1990,17.1,15.0,21.1,0.0
43,13-02-1990,16.2,,18.9,
44,14-02-1990,14.3,,19.3,0.0
45,15-02-1990,14.6,9.5,20.9,0.0
46,16-02-1990,14.6,8.8,21.7,0.0
47,17-02-1990,15.9,8.4,21.9,
48,18-02-1990,13.9,12.1,16.8,45.0
49,19-02-1990,15.1,13.1,19.5,1.8
50,20-02-1990,15.7,10.5,22.1,0.0
51,21-02-1990,17.1,11.4,23.6,0.0
52,22-02-1990,16.7,10.9,24.0,0.0
53,23-02-1990,18.8,,25.6,
54,24-02-1990,15.4,,17.8,1.3
55,25-02-1990,16.0,12.7,21.0,0.8
56,26-02-1990,17.5,12.1,23.0,1.0
57,27-02-1990,16.3,13.4,20.6,6.9
58,28-02-1990,14.6,,18.9,43.9
59,01-03-1990,14.9,8.3,22.1,0.0
60,02-03-1990,14.8,8.7,20.9,0.0
61,03-03-1990,15.5,9.4,22.6,0.0
62,04-03-1990,16.7,8.8,24.2,0.0
63,05-03-1990,17.3,9.3,25.1,0.0
64,06-03-1990,17.6,10.7,24.6,0.0
65,07-03-1990,17.3,11.0,25.9,0.0
66,08-03-1990,19.7,,27.9,0.0
67,09-03-1990,21.2,11.6,30.3,0.0
68,10-03-1990,21.8,15.0,28.5,0.0
69,11-03-1990,21.3,,26.7,
70,12-03-1990,21.4,13.6,27.3,0.0
71,13-03-1990,20.2,13.9,27.3,0.0
72,14-03-1990,21.8,13.6,28.8,0.0
73,15-03-1990,23.6,16.9,29.5,0.0
74,16-03-1990,24.8,18.4,31.3,0.0
75,17-03-1990,24.3,18.9,31.3,0.0
76,18-03-1990,26.3,20.2,31.9,0.0
77,19-03-1990,26.4,20.0,32.9,0.0
78,20-03-1990,26.2,21.1,32.4,0.0
79,21-03-1990,25.7,20.6,30.6,0.0
80,22-03-1990,24.8,,31.0,0.0
81,23-03-1990,20.6,,25.6,0.0
82,24-03-1990,19.7,12.8,26.1,0.0
83,25-03-1990,20.9,11.1,27.3,0.0
84,26-03-1990,22.2,13.6,27.0,0.0
85,27-03-1990,19.6,,22.5,0.3
86,28-03-1990,16.6,,25.2,2.5
87,29-03-1990,21.1,10.4,27.9,0.8
88,30-03-1990,22.9,16.4,29.8,0.0
89,31-03-1990,20.8,14.8,27.9,0.0
90,01-04-1990,20.9,,28.2,0.0
91,02-04-1990,20.6,14.6,29.0,0.0
92,03-04-1990,22.3,15.7,29.8,0.0
93,04-04-1990,23.3,13.5,30.9,0.0
94,05-04-1990,25.2,16.1,32.2,0.0
95,06-04-1990,25.2,19.9,29.8,
96,07-04-1990,26.4,19.0,33.0,0.0
97,08-04-1990,27.8,18.8,33.3,0.3
98,09-04-1990,26.5,19.8,33.6,0.0
99,10-04-1990,26.4,19.3,36.150000000000006,0.0
100,11-04-1990,29.7,,38.7,0.0
101,12-04-1990,29.5,22.1,36.9,0.0
102,13-04-1990,24.6,20.4,32.9,0.3
103,14-04-1990,27.2,19.3,33.0,0.0
104,15-04-1990,29.3,,36.0,0.0
105,16-04-1990,28.7,21.8,37.1,0.0
106,17-04-1990,31.1,21.7,39.8,0.0
107,18-04-1990,31.3,24.0,39.0,0.0
108,19-04-1990,31.7,24.6,38.65,0.0
109,20-04-1990,32.4,22.6,38.3,0.0
110,21-04-1990,31.1,21.8,39.7,0.0
111,22-04-1990,30.0,23.7,39.8,
112,23-04-1990,31.6,22.6,39.1,0.0
113,24-04-1990,33.1,26.3,40.1,0.0
114,25-04-1990,32.2,24.2,40.9,0.0
115,26-04-1990,34.4,24.7,42.0,0.0
116,27-04-1990,30.6,,36.8,0.0
117,28-04-1990,29.4,,36.6,0.0
118,29-04-1990,30.1,21.3,36.6,0.0
119,30-04-1990,30.8,23.6,37.8,0.0
120,01-05-1990,29.8,25.0,36.0,
121,02-05-1990,24.9,,28.6,0.3
122,03-05-1990,28.1,20.6,34.9,1.0
123,04-05-1990,28.8,22.3,34.4,1.0
124,05-05-1990,22.2,17.9,26.2,36.6
125,06-05-1990,26.2,19.8,32.9,0.0
126,07-05-1990,27.8,22.2,34.0,0.0
127,08-05-1990,30.6,23.6,36.4,0.0
128,09-05-1990,32.2,25.6,38.0,0.0
129,10-05-1990,32.9,26.9,38.0,0.0
130,11-05-1990,29.7,,38.0,0.0
131,12-05-1990,30.2,,36.8,
132,13-05-1990,31.1,,35.4,0.0
133,14-05-1990,33.6,26.2,39.3,0.0
134,15-05-1990,34.6,28.7,39.9,0.0
135,16-05-1990,32.6,27.5,37.5,0.0
136,17-05-1990,34.7,,41.0,
137,18-05-1990,32.3,26.7,40.2,0.0
138,19-05-1990,32.3,27.0,39.4,0.0
139,20-05-1990,32.7,25.5,39.5,3.0
140,21-05-1990,33.7,28.5,40.0,0.0
141,22-05-1990,32.6,27.8,40.9,0.0
142,23-05-1990,32.8,26.7,41.099999999999994,0.0
143,24-05-1990,33.6,26.4,41.3,0.0
144,25-05-1990,32.9,28.0,41.55,0.0
145,26-05-1990,35.7,29.8,41.8,0.0
146,27-05-1990,36.2,31.2,41.7,0.0
147,28-05-1990,36.9,31.8,42.7,0.0
148,29-05-1990,33.7,,42.5,
149,30-05-1990,31.5,26.4,38.7,
150,31-05-1990,30.6,,37.3,0.0
151,01-06-1990,32.4,26.8,40.2,0.0
152,02-06-1990,34.9,27.1,41.0,0.0
153,03-06-1990,36.6,30.5,41.7,0.0
154,04-06-1990,36.1,29.8,42.2,
155,05-06-1990,35.9,29.9,42.5,0.0
156,06-06-1990,34.1,,41.6,
157,07-06-1990,35.2,25.3,40.9,11.4
158,08-06-1990,35.3,29.8,41.6,0.0
159,09-06-1990,36.0,29.9,42.1,
160,10-06-1990,35.8,30.0,41.6,0.0
161,11-06-1990,34.2,27.9,39.4,0.0
162,12-06-1990,32.2,25.1,37.1,0.0
163,13-06-1990,31.8,27.7,37.9,0.0
164,14-06-1990,35.3,27.1,40.6,0.0
165,15-06-1990,34.3,27.9,41.2,0.0
166,16-06-1990,33.8,29.4,41.3,0.0
167,17-06-1990,34.4,28.8,40.8,0.0
168,18-06-1990,34.6,29.9,41.0,
169,19-06-1990,32.1,,41.0,0.0
170,20-06-1990,32.6,26.0,38.3,0.0
171,21-06-1990,34.2,29.9,39.7,0.0
172,22-06-1990,32.3,,38.9,
173,23-06-1990,35.0,27.0,38.5,0.0
174,24-06-1990,35.2,33.0,38.9,0.0
175,25-06-1990,35.5,32.6,38.8,0.0
176,26-06-1990,35.6,,40.4,0.0
177,27-06-1990,31.8,25.3,37.1,31.8
178,28-06-1990,30.9,26.4,36.0,0.3
179,29-06-1990,32.9,28.6,37.3,0.0
180,30-06-1990,30.2,,36.6,
181,01-07-1990,27.2,,29.8,
182,02-07-1990,28.4,25.7,34.1,0.0
183,03-07-1990,28.9,,33.6,
184,04-07-1990,27.9,26.1,30.4,
185,05-07-1990,27.8,25.7,30.7,
186,06-07-1990,28.6,25.6,31.0,1.0
187,07-07-1990,31.1,27.4,34.5,0.0
188,08-07-1990,28.7,,30.5,
189,09-07-1990,28.7,26.7,30.5,
190,10-07-1990,30.0,27.2,34.1,0.0
191,11-07-1990,30.9,27.4,35.4,0.0
192,12-07-1990,31.5,27.3,35.9,0.0
193,13-07-1990,32.8,,36.9,0.0
194,14-07-1990,32.6,,37.4,0.0
195,15-07-1990,29.8,28.6,32.5,0.0
196,16-07-1990,31.6,28.1,36.0,0.0
197,17-07-1990,31.7,28.1,36.5,0.0
198,18-07-1990,30.1,,37.0,
199,19-07-1990,27.9,24.5,33.3,
200,20-07-1990,28.5,25.3,34.2,3.0
201,21-07-1990,30.2,25.6,33.1,0.0
202,22-07-1990,31.3,27.5,36.1,0.0
203,23-07-1990,28.1,25.2,31.0,3.8
204,24-07-1990,30.8,26.0,35.0,9.4
205,25-07-1990,32.2,,36.0,0.0
206,26-07-1990,32.1,28.2,35.7,
207,27-07-1990,27.4,,32.8,6.1
208,28-07-1990,28.9,23.1,34.0,48.0
209,29-07-1990,31.6,,35.6,0.0
210,30-07-1990,29.7,27.1,34.6,0.5
211,31-07-1990,30.7,26.8,33.6,4.3
212,01-08-1990,31.9,28.6,36.5,0.0
213,02-08-1990,28.0,23.4,31.2,55.1
214,03-08-1990,31.3,27.2,35.2,14.7
215,04-08-1990,29.2,27.4,33.2,0.0
216,05-08-1990,28.3,26.1,32.4,1.8
217,06-08-1990,30.7,26.4,34.4,3.8
218,07-08-1990,29.0,,32.4,0.0
219,08-08-1990,29.7,26.4,34.9,0.0
220,09-08-1990,28.8,,33.1,
221,10-08-1990,28.7,26.3,32.2,
222,11-08-1990,27.7,26.4,34.0,
223,12-08-1990,31.1,26.1,35.0,
224,13-08-1990,27.8,,31.0,9.9
225,14-08-1990,28.6,25.2,32.7,2.5
226,15-08-1990,29.7,26.0,33.8,0.0
227,16-08-1990,27.7,,31.7,2.0
228,17-08-1990,30.6,26.5,34.8,17.0
229,18-08-1990,31.7,27.3,35.1,0.0
230,19-08-1990,31.1,28.0,35.4,0.0
231,20-08-1990,32.0,28.3,35.325,0.0
232,21-08-1990,31.0,,35.25,
233,22-08-1990,26.5,,35.175,
234,23-08-1990,30.8,25.5,35.1,0.0
235,24-08-1990,30.6,27.2,35.0,0.0
236,25-08-1990,30.0,26.3,34.0,0.0
237,26-08-1990,31.5,26.9,35.7,0.0
238,27-08-1990,30.1,25.7,35.9,0.0
239,28-08-1990,26.8,,31.9,
240,29-08-1990,27.4,25.1,32.1,
241,30-08-1990,29.9,25.9,34.6,
242,31-08-1990,31.5,,35.4,0.0
243,01-09-1990,31.6,27.5,36.6,0.0
244,02-09-1990,33.1,,37.2,
245,03-09-1990,29.7,,35.4,0.0
246,04-09-1990,26.1,25.0,28.0,31.5
247,05-09-1990,28.1,24.0,32.3,69.9
248,06-09-1990,26.7,24.2,29.1,8.9
249,07-09-1990,25.4,24.1,26.0,25.1
250,08-09-1990,28.6,25.0,32.8,79.2
251,09-09-1990,28.8,26.0,31.6,0.0
252,10-09-1990,28.9,25.3,33.0,2.0
253,11-09-1990,29.8,26.1,33.6,0.5
254,12-09-1990,29.8,25.7,34.1,0.0
255,13-09-1990,30.1,25.7,34.6,0.0
256,14-09-1990,29.6,26.9,34.0,0.0
257,15-09-1990,28.8,25.9,34.6,
258,16-09-1990,27.0,,32.8,
259,17-09-1990,28.3,25.4,33.3,
260,18-09-1990,29.1,25.0,33.5,0.0
261,19-09-1990,27.0,,32.6,
262,20-09-1990,26.6,24.4,33.1,17.8
263,21-09-1990,25.8,,29.9,11.7
264,22-09-1990,28.9,24.4,33.1,12.7
265,23-09-1990,30.0,25.4,34.4,0.0
266,24-09-1990,30.1,26.3,34.5,0.0
267,25-09-1990,26.2,,31.8,
268,26-09-1990,28.2,23.5,31.9,0.0
269,27-09-1990,,,32.766666666666666,
270,28-09-1990,,,33.63333333333333,
271,29-09-1990,26.4,,34.5,
272,30-09-1990,27.2,23.7,32.5,0.8
273,01-10-1990,27.9,23.1,33.0,0.0
274,02-10-1990,27.3,23.0,33.0,0.0
275,03-10-1990,27.1,23.0,33.03333333333333,0.0
276,04-10-1990,25.9,,33.06666666666667,0.0
277,05-10-1990,27.0,,33.1,0.0
278,06-10-1990,27.7,22.6,33.7,0.0
279,07-10-1990,28.3,21.5,34.2,0.0
280,08-10-1990,28.9,21.5,34.4,0.0
281,09-10-1990,27.7,20.6,34.0,0.0
282,10-10-1990,26.2,21.6,33.86666666666667,0.0
283,11-10-1990,25.4,,33.733333333333334,0.0
284,12-10-1990,27.1,21.4,33.6,0.0
285,13-10-1990,25.7,20.1,30.4,0.0
286,14-10-1990,23.8,18.8,32.4,0.0
287,15-10-1990,25.7,,32.35,0.0
288,16-10-1990,24.2,19.0,32.3,
289,17-10-1990,24.7,18.6,32.25,
290,18-10-1990,26.3,,32.2,0.0
291,19-10-1990,27.2,,32.8,0.0
292,20-10-1990,,,32.25,
293,21-10-1990,,,31.7,
294,22-10-1990,,,31.15,
295,23-10-1990,19.8,,30.599999999999998,0.0
296,24-10-1990,,,30.05,
297,25-10-1990,20.0,13.4,29.5,0.0
298,26-10-1990,22.3,,29.7,
299,27-10-1990,24.8,,29.9,0.0
300,28-10-1990,23.4,13.1,31.0,0.0
301,29-10-1990,20.4,13.7,30.65,
302,30-10-1990,20.1,,30.3,0.0
303,31-10-1990,24.1,14.1,29.95,
304,01-11-1990,21.2,14.4,29.599999999999998,0.0
305,02-11-1990,,,29.25,
306,03-11-1990,20.6,15.1,28.9,0.0
307,04-11-1990,,,29.666666666666664,
308,05-11-1990,,,30.433333333333334,
309,06-11-1990,22.9,,31.2,
310,07-11-1990,23.1,,30.7,0.0
311,08-11-1990,22.2,15.1,30.2,0.0
312,09-11-1990,21.8,,30.2,0.0
313,10-11-1990,22.2,13.5,30.2,0.0
314,11-11-1990,19.8,14.3,30.133333333333333,0.0
315,12-11-1990,20.8,,30.066666666666666,0.0
316,13-11-1990,23.3,13.5,30.0,0.0
317,14-11-1990,20.4,13.0,29.7,0.0
318,15-11-1990,20.6,,29.0,0.0
319,16-11-1990,20.4,14.3,29.633333333333333,0.0
320,17-11-1990,21.4,13.7,30.266666666666666,
321,18-11-1990,16.8,,30.9,0.0
322,19-11-1990,17.8,11.8,28.966666666666665,0.0
323,20-11-1990,,,27.033333333333335,
324,21-11-1990,18.0,,25.1,
325,22-11-1990,18.8,14.1,24.1,2.8
326,23-11-1990,18.4,,24.3,0.0
327,24-11-1990,18.7,,24.5,0.0
328,25-11-1990,18.4,,24.7,0.0
329,26-11-1990,17.8,11.9,24.566666666666666,0.0
330,27-11-1990,16.2,10.3,24.433333333333334,0.0
331,28-11-1990,16.6,10.0,24.3,0.0
332,29-11-1990,16.4,,24.8,0.0
333,30-11-1990,18.4,,25.2,
334,01-12-1990,,,25.4,
335,02-12-1990,,,25.6,
336,03-12-1990,15.2,,25.8,0.0
337,04-12-1990,15.3,7.2,26.0,
338,05-12-1990,15.2,9.1,23.6,0.0
339,06-12-1990,16.7,,23.0,0.0
340,07-12-1990,11.5,9.6,23.22,0.0
341,08-12-1990,12.9,9.0,23.44,0.0
342,09-12-1990,13.1,8.6,23.66,0.0
343,10-12-1990,15.2,8.8,23.880000000000003,0.0
344,11-12-1990,14.9,,24.1,0.0
345,12-12-1990,16.2,9.5,24.0,
346,13-12-1990,14.7,,23.9,0.0
347,14-12-1990,,,24.433333333333334,
348,15-12-1990,,,24.966666666666665,
349,16-12-1990,15.8,,25.5,0.0
350,17-12-1990,13.8,,24.35,0.0
351,18-12-1990,17.2,,23.2,0.0
352,19-12-1990,12.3,8.2,22.35,0.0
353,20-12-1990,12.3,4.7,21.5,0.0
354,21-12-1990,,,21.15,
355,22-12-1990,14.3,,20.8,0.0
356,23-12-1990,10.3,4.5,22.5,0.0
357,24-12-1990,12.7,5.6,22.8,0.0
358,25-12-1990,13.2,10.0,23.1,0.0
359,26-12-1990,15.5,9.8,23.6,0.0
360,27-12-1990,,,24.55,
361,28-12-1990,19.4,10.4,25.5,0.0
362,29-12-1990,17.4,,20.6,
363,30-12-1990,11.7,,17.6,33.0
364,31-12-1990,9.6,4.0,15.9,0.0
365,01-01-1991,7.4,3.5,14.3,0.0
366,02-01-1991,9.9,,15.4,0.0
367,03-01-1991,10.0,4.4,16.45,0.0
368,04-01-1991,8.6,,17.5,0.0
369,05-01-1991,11.1,2.4,19.1,
370,06-01-1991,10.8,3.4,19.6,0.0
371,07-01-1991,11.9,5.0,19.0,0.0
372,08-01-1991,12.2,,18.8,0.0
373,09-01-1991,12.0,6.4,19.4,0.0
374,10-01-1991,12.3,6.9,20.2,0.0
375,11-01-1991,12.9,7.1,20.0,0.0
376,12-01-1991,12.5,7.0,19.1,0.0
377,13-01-1991,11.1,5.2,19.1,0.0
378,14-01-1991,11.6,,18.1,0.0
379,15-01-1991,11.4,4.7,18.0,0.0
380,16-01-1991,12.9,7.2,19.5,0.0
381,17-01-1991,10.7,5.0,18.0,0.0
382,18-01-1991,11.3,,18.3,0.0
383,19-01-1991,10.2,5.3,20.0,0.0
384,20-01-1991,12.7,6.0,21.7,0.0
385,21-01-1991,11.4,,22.2,0.0
386,22-01-1991,12.8,5.8,22.7,0.0
387,23-01-1991,15.4,,23.2,0.0
388,24-01-1991,12.9,7.1,24.4,0.0
389,25-01-1991,16.7,9.0,25.6,0.0
390,26-01-1991,17.9,10.3,26.3,0.0
391,27-01-1991,20.3,11.6,29.7,0.0
392,28-01-1991,22.1,13.2,30.0,0.0
393,29-01-1991,16.5,,25.8,0.0
394,30-01-1991,17.1,,24.1,0.0
395,31-01-1991,,,25.55,
396,01-02-1991,16.3,,27.0,0.0
397,02-02-1991,14.8,8.1,22.8,0.0
398,03-02-1991,,,23.433333333333334,
399,04-02-1991,14.2,8.6,24.066666666666666,0.0
400,05-02-1991,17.1,,24.7,0.0
401,06-02-1991,17.9,9.1,25.2,
402,07-02-1991,15.8,,25.2,0.0
403,08-02-1991,19.9,11.1,25.2,0.0
404,09-02-1991,19.8,12.8,27.6,0.0
405,10-02-1991,19.2,,26.68,
406,11-02-1991,19.4,,25.76,1.0
407,12-02-1991,15.6,,24.84,0.0
408,13-02-1991,14.9,,23.92,0.0
409,14-02-1991,16.3,9.5,23.0,0.0
410,15-02-1991,16.2,8.0,22.9,0.0
411,16-02-1991,16.1,9.2,21.8,0.0
412,17-02-1991,12.9,8.5,20.9,0.0
413,18-02-1991,13.9,,20.0,0.0
414,19-02-1991,18.0,6.8,22.7,0.0
415,20-02-1991,17.9,9.4,24.6,
416,21-02-1991,17.8,,26.5,0.0
417,22-02-1991,21.9,,26.35,0.0
418,23-02-1991,20.1,,26.2,
419,24-02-1991,20.9,15.4,28.8,0.0
420,25-02-1991,18.1,15.3,27.400000000000002,
421,26-02-1991,,,26.0,
422,27-02-1991,19.7,,24.6,0.0
423,28-02-1991,18.8,,24.65,0.0
424,01-03-1991,19.1,,24.7,0.0
425,02-03-1991,17.1,,25.0,0.0
426,03-03-1991,18.7,12.7,24.4,
427,04-03-1991,21.2,,25.6,
428,05-03-1991,18.7,,25.1,0.0
429,06-03-1991,19.7,,24.6,0.0
430,07-03-1991,19.3,,25.8,0.0
431,08-03-1991,19.6,,26.2,
432,09-03-1991,24.0,,27.55,
433,10-03-1991,24.2,,28.9,
434,11-03-1991,22.4,,30.25,0.0
435,12-03-1991,22.0,14.0,31.6,0.0
436,13-03-1991,20.4,,31.1,
437,14-03-1991,24.7,13.7,29.2,
438,15-03-1991,21.8,,29.4,0.0
439,16-03-1991,22.7,13.6,30.1,0.0
440,17-03-1991,22.1,,31.7,0.0
441,18-03-1991,26.1,14.2,31.45,0.0
442,19-03-1991,25.3,,31.2,0.0
443,20-03-1991,22.3,14.4,28.1,
444,21-03-1991,23.6,,31.2,0.0
445,22-03-1991,24.6,15.8,32.5,
446,23-03-1991,21.2,,31.133333333333333,
447,24-03-1991,,,29.766666666666666,
448,25-03-1991,21.9,,28.4,0.0
449,26-03-1991,22.3,15.1,30.4,0.0
450,27-03-1991,21.3,17.0,31.75,0.0
451,28-03-1991,27.3,,33.1,0.0
452,29-03-1991,28.9,,35.9,0.0
453,30-03-1991,28.8,21.2,35.8,0.0
454,31-03-1991,28.2,23.0,37.0,0.0
455,01-04-1991,31.8,21.5,37.6,0.0
456,02-04-1991,29.7,25.5,36.1,
457,03-04-1991,28.2,22.0,34.900000000000006,0.0
458,04-04-1991,27.9,20.6,33.7,0.0
459,05-04-1991,26.3,,33.9,0.0
460,06-04-1991,27.1,19.0,33.2,0.0
461,07-04-1991,26.3,20.1,32.0,0.5
462,08-04-1991,24.3,,31.6,0.5
463,09-04-1991,23.3,18.5,30.2,1.0
464,10-04-1991,25.8,19.5,31.9,0.0
465,11-04-1991,25.2,18.2,31.6,0.0
466,12-04-1991,26.3,17.3,34.0,0.0
467,13-04-1991,29.6,20.6,35.5,
468,14-04-1991,27.3,21.4,33.4,0.8
469,15-04-1991,27.9,19.3,34.2,0.0
470,16-04-1991,25.6,18.4,31.4,0.0
471,17-04-1991,25.2,18.7,31.3,0.0
472,18-04-1991,25.1,16.5,33.3,0.0
473,19-04-1991,26.4,17.2,34.4,0.0
474,20-04-1991,28.2,,36.5,0.0
475,21-04-1991,31.1,18.4,39.5,0.0
476,22-04-1991,27.6,,34.7,
477,23-04-1991,28.3,21.7,36.0,0.8
478,24-04-1991,29.4,20.0,36.5,0.0
479,25-04-1991,29.7,21.5,37.2,0.0
480,26-04-1991,29.9,21.9,38.6,0.0
481,27-04-1991,32.6,21.7,40.5,0.0
482,28-04-1991,33.3,23.4,39.6,
483,29-04-1991,29.9,,39.6,0.0
484,30-04-1991,32.9,25.6,40.4,0.0
485,01-05-1991,34.1,25.0,41.3,
486,02-05-1991,33.2,,40.0,0.0
487,03-05-1991,31.3,25.0,38.7,0.5
488,04-05-1991,32.8,24.1,41.0,0.0
489,05-05-1991,33.1,24.7,40.9,0.0
490,06-05-1991,33.4,27.1,39.7,0.0
491,07-05-1991,31.7,26.7,39.5,0.0
492,08-05-1991,33.2,26.5,40.3,0.0
493,09-05-1991,33.6,,40.1,
494,10-05-1991,29.9,22.6,36.9,0.5
495,11-05-1991,28.7,22.3,37.4,0.0
496,12-05-1991,30.8,22.7,38.6,0.0
497,13-05-1991,34.6,,41.4,0.0
498,14-05-1991,35.2,26.7,42.0,0.0
499,15-05-1991,,,42.0,
500,16-05-1991,33.7,26.3,42.0,0.0
501,17-05-1991,33.7,25.5,41.9,0.0
502,18-05-1991,33.7,27.0,40.8,0.0
503,19-05-1991,33.9,26.6,39.4,0.0
504,20-05-1991,30.8,26.8,36.5,0.5
505,21-05-1991,28.2,,37.5,0.0
506,22-05-1991,30.7,22.5,38.5,16.8
507,23-05-1991,33.2,25.6,40.1,0.0
508,24-05-1991,32.9,27.5,41.1,0.0
509,25-05-1991,32.8,,47.3,
510,26-05-1991,31.7,22.2,38.3,0.0
511,27-05-1991,32.8,27.6,39.0,
512,28-05-1991,34.2,26.2,41.2,0.0
513,29-05-1991,33.5,25.6,39.7,0.0
514,30-05-1991,34.9,26.1,40.8,0.0
515,31-05-1991,33.8,27.2,40.3,0.0
516,01-06-1991,32.7,27.0,39.9,0.0
517,02-06-1991,32.5,27.6,40.15,0.0
518,03-06-1991,33.8,28.3,40.4,0.0
519,04-06-1991,36.4,28.7,40.3,0.0
520,05-06-1991,29.1,,33.0,
521,06-06-1991,32.2,,36.7,
522,07-06-1991,,,36.425000000000004,
523,08-06-1991,,,36.150000000000006,
524,09-06-1991,32.4,,35.875,0.0
525,10-06-1991,31.9,,35.6,0.0
526,11-06-1991,26.8,,32.5,
527,12-06-1991,30.3,23.8,37.0,0.0
528,13-06-1991,32.9,26.7,38.5,0.0
529,14-06-1991,34.9,28.6,40.6,0.0
530,15-06-1991,33.2,29.7,37.4,0.0
531,16-06-1991,34.9,30.0,38.5,0.0
532,17-06-1991,33.2,,40.9,
533,18-06-1991,30.7,25.8,35.0,1.5
534,19-06-1991,27.4,21.5,33.3,17.3
535,20-06-1991,31.5,,36.3,0.0
536,21-06-1991,32.2,26.9,37.8,0.0
537,22-06-1991,31.7,26.8,37.9,0.0
538,23-06-1991,33.9,27.0,40.5,0.0
539,24-06-1991,36.1,28.4,41.5,0.0
540,25-06-1991,35.5,,42.0,0.0
541,26-06-1991,36.3,30.9,42.4,0.0
542,27-06-1991,35.3,,42.2,0.0
543,28-06-1991,35.4,29.6,42.2,0.0
544,29-06-1991,34.9,28.0,41.6,0.0
545,30-06-1991,36.2,29.6,42.2,0.0
546,01-07-1991,34.7,28.9,41.0,0.0
547,02-07-1991,36.8,32.6,42.1,0.0
548,03-07-1991,36.4,,41.6,0.0
549,04-07-1991,35.7,,40.8,0.0
550,05-07-1991,35.2,,41.0,0.0
551,06-07-1991,36.0,31.0,41.3,0.0
552,07-07-1991,36.6,32.0,41.3,0.0
553,08-07-1991,33.9,,40.9,
554,09-07-1991,34.4,29.2,39.7,0.0
555,10-07-1991,30.1,,37.8,
556,11-07-1991,29.8,,33.2,
557,12-07-1991,31.1,25.9,36.4,0.0
558,13-07-1991,31.8,27.3,36.3,0.0
559,14-07-1991,34.6,29.1,38.2,0.0
560,15-07-1991,34.4,30.3,35.650000000000006,0.0
561,16-07-1991,30.2,,33.1,1.5
562,17-07-1991,31.8,28.9,34.7,0.3
563,18-07-1991,33.2,28.3,37.4,0.0
564,19-07-1991,33.8,29.4,37.4,0.0
565,20-07-1991,31.5,,37.8,
566,21-07-1991,30.5,,36.0,
567,22-07-1991,28.7,,36.3,0.0
568,23-07-1991,31.0,25.7,35.5,30.2
569,24-07-1991,28.6,,34.4,0.0
570,25-07-1991,32.6,27.3,36.9,10.4
571,26-07-1991,32.1,29.5,37.1,0.0
572,27-07-1991,33.7,28.5,37.1,2.0
573,28-07-1991,33.6,30.0,39.4,0.0
574,29-07-1991,31.4,,33.8,0.0
575,30-07-1991,32.6,28.6,36.1,0.0
576,31-07-1991,31.8,28.4,35.0,0.0
577,01-08-1991,30.7,27.1,33.6,0.0
578,02-08-1991,32.3,28.0,37.5,0.0
579,03-08-1991,28.8,25.1,32.5,25.9
580,04-08-1991,27.3,,29.8,0.0
581,05-08-1991,29.3,24.3,33.5,65.8
582,06-08-1991,29.7,28.4,32.1,0.0
583,07-08-1991,29.3,26.2,33.85,1.0
584,08-08-1991,30.5,28.4,35.6,0.0
585,09-08-1991,31.2,27.4,35.2,2.0
586,10-08-1991,31.2,28.5,35.1,0.0
587,11-08-1991,32.3,28.3,36.6,0.0
588,12-08-1991,32.4,28.5,37.3,0.0
589,13-08-1991,32.2,27.9,37.1,0.0
590,14-08-1991,32.7,28.1,37.6,0.0
591,15-08-1991,33.4,29.1,38.5,0.0
