dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2020-11-25 06:30:00,5,480.65,0,6.94,115.87,6.56,80.03,86.66,0.31
2020-11-25 07:30:00,5,547.41,0,12,120.16,7.99,74.15,80.81,0.31
2020-11-25 08:30:00,5,560.76,0.02,15.08,117.3,9.3,55.3,61.06,0.6
2020-11-25 09:30:00,4,447.27,0.1,11.31,113.01,8.23,32.56,36.4,0.71
2020-11-25 10:30:00,3,380.52,0.21,8.91,103,7.39,22.34,25.49,0.93
2020-11-25 11:30:00,2,343.8,0.31,7.2,94.41,6.44,16.7,19.34,1.12
2020-11-25 12:30:00,2,323.77,0.4,6,89.41,5.25,12.19,14.11,1.19
2020-11-25 13:30:00,2,323.77,0.29,5.83,87.26,4.53,11.41,12.98,1.16
2020-11-25 14:30:00,2,330.45,0.16,5.74,88.69,4.11,10.13,11.26,1.09
2020-11-25 15:30:00,2,347.14,0.07,6.94,90.12,4.17,9.01,9.9,1.17
2020-11-25 16:30:00,2,393.87,0.04,10.11,91.55,4.65,9.72,10.59,1.41
2020-11-25 17:30:00,2,453.95,0.01,14.22,92.98,5.31,11.46,12.43,1.58
2020-11-25 18:30:00,2,494,0,15.25,94.41,5.78,14.5,15.72,1.71
2020-11-25 19:30:00,2,500.68,0,13.54,95.84,6.26,17.56,19.12,1.71
2020-11-25 20:30:00,2,507.36,0,11.48,97.28,6.32,18.19,19.91,1.5
2020-11-25 21:30:00,2,500.68,0,9.51,95.84,6.14,19.81,21.25,1.17
2020-11-25 22:30:00,3,487.33,0,7.88,94.41,5.42,20.7,21.77,0.96
2020-11-25 23:30:00,2,460.63,0,6.34,95.84,4.59,19.16,19.86,0.73
2020-11-26 00:30:00,2,440.6,0,4.5,98.71,4.23,16.49,16.83,0.52
2020-11-26 01:30:00,2,423.91,0,3.13,101.57,3.87,13.38,13.61,0.44
2020-11-26 02:30:00,2,403.88,0,2.44,101.57,3.37,11.63,11.82,0.44
2020-11-26 03:30:00,2,390.53,0,2.08,101.57,2.83,10.51,10.67,0.45
2020-11-26 04:30:00,2,383.85,0,2.04,100.14,2.65,10.18,10.33,0.46
2020-11-26 05:30:00,2,387.19,0,2.31,100.14,2.53,10.48,10.64,0.47
2020-11-26 06:30:00,2,403.88,0,3.81,97.28,2.65,12.63,12.86,0.54
2020-11-26 07:30:00,2,447.27,0,7.37,87.98,2.95,15.96,16.41,0.71
2020-11-26 08:30:00,3,487.33,0.02,10.63,77.25,3.13,21.73,22.33,0.81
2020-11-26 09:30:00,4,500.68,0.28,10.71,70.81,3.28,27.64,28.31,0.84
2020-11-26 10:30:00,4,507.36,0.39,9.51,68.67,3.34,34.63,35.32,0.85
2020-11-26 11:30:00,4,514.03,0.55,8.74,67.23,3.4,35.73,36.39,0.83
2020-11-26 12:30:00,4,514.03,0.09,9.34,62.94,3.25,33.76,34.37,0.84
2020-11-26 13:30:00,4,527.38,0.07,10.37,59.37,3.34,31.54,32.14,0.88
2020-11-26 14:30:00,4,527.38,0.06,11.48,55.08,3.49,29.28,29.89,0.92
2020-11-26 15:30:00,4,520.71,0.06,12,52.21,3.37,26.7,27.31,0.97
2020-11-26 16:30:00,4,527.38,0.03,13.88,47.92,3.16,25.92,26.53,0.99
2020-11-26 17:30:00,3,547.41,0.01,16.28,43.99,3.01,24.32,24.94,0.98
2020-11-26 18:30:00,3,540.73,0.01,15.94,43.63,3.07,22.17,22.9,1.05
2020-11-26 19:30:00,3,514.03,0,13.2,45.78,3.07,20.41,21.34,1.16
2020-11-26 20:30:00,2,494,0,10.88,47.21,3.01,19.03,20.09,1.22
2020-11-26 21:30:00,2,480.65,0,9.77,46.49,3.13,18.52,19.73,1.35
2020-11-26 22:30:00,2,480.65,0,9.68,44.7,3.22,18.7,20.14,1.5
2020-11-26 23:30:00,2,473.98,0,9.68,41.84,3.16,18.91,20.38,1.55
2020-11-27 00:30:00,2,453.95,0,8.74,40.05,3.46,18.19,19.64,1.62
2020-11-27 01:30:00,2,433.92,0,8.14,38.27,4.77,19.21,20.75,1.69
2020-11-27 02:30:00,3,433.92,0,8.57,36.48,6.97,22.12,23.67,1.63
2020-11-27 03:30:00,4,433.92,0,9.25,34.69,9.42,29.52,31.13,1.39
2020-11-27 04:30:00,4,440.6,0.01,10.03,32.54,11.21,38.04,39.85,1.16
2020-11-27 05:30:00,4,453.95,0.01,11.31,30.04,11.92,43.78,45.82,1.14
2020-11-27 06:30:00,4,514.03,0.1,15.77,24.32,12.64,47.84,50.4,1.39
2020-11-27 07:30:00,5,620.84,1.68,22.28,16.63,13.71,51.47,54.96,1.85
2020-11-27 08:30:00,5,660.9,7.49,18.85,21.82,14.78,51.67,55.62,2.22
2020-11-27 09:30:00,4,594.14,7.49,14.57,34.33,15.14,46.65,49.95,2.01
2020-11-27 10:30:00,4,534.06,4.58,11.82,47.21,13.47,39.81,42.25,1.76
2020-11-27 11:30:00,4,480.65,2.79,9.43,53.64,11.09,31.88,33.58,1.6
2020-11-27 12:30:00,3,423.91,1.43,7.2,53.64,6.97,20.19,21.18,1.24
2020-11-27 13:30:00,2,433.92,1.15,7.97,50.78,5.78,17.4,18.18,1.22
2020-11-27 14:30:00,2,447.27,0.81,9.77,47.21,5.66,18.24,19.01,1.3
2020-11-27 15:30:00,3,494,0.73,13.37,41.84,6.08,20.99,21.89,1.58
2020-11-27 16:30:00,3,567.44,1.27,18.85,35.05,6.5,24.71,25.82,1.9
2020-11-27 17:30:00,4,654.22,1.03,26.73,23.96,6.5,25.77,27.09,2.01
2020-11-27 18:30:00,4,707.63,0.59,31.19,14.84,6.91,27.41,29.11,2.19
2020-11-27 19:30:00,4,687.6,0.48,27.76,14.84,7.21,31.04,33.26,2.31
2020-11-27 20:30:00,4,654.22,0.22,24.33,18.95,7.21,35.34,37.79,2.19
2020-11-27 21:30:00,4,734.33,0.8,29.13,12.52,7.51,41.78,45.16,2.44
2020-11-27 22:30:00,5,894.55,4.92,33.59,2.21,7.87,50.07,55.08,3.04
2020-11-27 23:30:00,5,1001.36,11.51,31.19,0.18,7.87,55.56,61.03,3.29
2020-11-28 00:30:00,5,1001.36,14.19,28.1,0.03,7.27,58.09,62.86,3.17
2020-11-28 01:30:00,5,894.55,10.39,25.02,0.07,6.44,59.38,63.64,2.98
2020-11-28 02:30:00,5,807.76,6.48,22.62,0.22,6.26,60.63,64.22,2.91
2020-11-28 03:30:00,5,761.03,4.53,20.22,0.27,6.2,61.75,64.84,2.95
2020-11-28 04:30:00,5,767.71,4.86,18.34,0.2,6.2,63.31,66.19,3.1
2020-11-28 05:30:00,5,834.47,7.94,17.82,0.09,6.56,65.16,68.07,3.33
2020-11-28 06:30:00,5,1041.41,17.43,18.17,0.02,7.03,65.87,69.72,3.8
2020-11-28 07:30:00,5,1495.36,40.23,21.25,0.2,8.11,66.37,73.01,3.9
2020-11-28 08:30:00,5,1708.98,50.52,27.76,2.59,9.18,62.41,70.34,3.42
2020-11-28 09:30:00,5,734.33,2.35,20.05,65.09,13.95,51.83,55.33,0.08
2020-11-28 10:30:00,4,614.17,0.82,12,86.55,14.07,48.57,51.52,0
2020-11-28 11:30:00,4,560.76,0.34,9.6,86.55,13.35,41.87,44.34,0
2020-11-28 12:30:00,4,520.71,0.41,8.31,85.12,12.28,36.26,37.95,0
2020-11-28 13:30:00,4,494,0.79,7.28,88.69,11.33,33.77,34.96,0
2020-11-28 14:30:00,4,480.65,0.98,6.51,92.98,11.09,33.77,34.8,0
2020-11-28 15:30:00,4,567.44,2.04,12.34,90.12,11.21,33.44,34.76,0.16
2020-11-28 16:30:00,4,727.65,3.27,23.99,75.82,10.73,32.37,34.31,1.93
2020-11-28 17:30:00,4,894.55,2.21,40.1,52.21,9.66,30.07,32.66,3.64
2020-11-28 18:30:00,4,921.25,0.05,43.87,34.69,8.11,26.94,30.19,4.56
2020-11-28 19:30:00,3,807.76,0.01,33.24,36.84,6.91,23.36,27.04,4.31
2020-11-28 20:30:00,2,687.6,0,24.33,41.84,6.38,19.23,22.84,3.36
2020-11-28 21:30:00,2,567.44,0,16.62,50.07,6.08,17.06,20.09,2.34
2020-11-28 22:30:00,2,527.38,0,14.57,58.65,6.86,18.68,21.3,1.85
2020-11-28 23:30:00,2,514.03,0,13.2,65.8,7.03,17.86,19.92,1.54
2020-11-29 00:30:00,2,480.65,0,10.63,67.23,6.38,14.82,16.14,1.33
2020-11-29 01:30:00,2,427.25,0,7.63,64.37,5.54,12.64,13.65,1.31
2020-11-29 02:30:00,2,387.19,0,6,57.22,4.83,10.36,11.19,1.31
2020-11-29 03:30:00,1,357.15,0,5.48,47.21,4.53,8.15,8.91,1.36
2020-11-29 04:30:00,1,347.14,0,5.48,37.19,4.47,6.79,7.56,1.47
2020-11-29 05:30:00,1,353.81,0.01,6.26,28.61,4.53,5.95,6.73,1.6
2020-11-29 06:30:00,1,393.87,0.12,9,20.56,4.71,5.62,6.6,1.84
2020-11-29 07:30:00,1,480.65,1.05,13.88,11.62,5.31,6.13,7.62,2.15
2020-11-29 08:30:00,1,514.03,3.3,14.4,9.48,6.08,6.32,8.16,2.47
2020-11-29 09:30:00,1,390.53,1.41,9.34,30.76,4.95,3.89,5,1.6
2020-11-29 10:30:00,1,350.48,0.79,6.68,44.7,4.47,3.13,3.91,1.38
2020-11-29 11:30:00,1,340.46,0.64,5.1,54.36,4.35,3.37,4.05,1.39
2020-11-29 12:30:00,1,327.11,0.66,4.33,60.08,4.17,3.5,4.05,1.27
2020-11-29 13:30:00,1,317.1,0.78,4.11,62.94,3.99,3.68,4.17,1.22
2020-11-29 14:30:00,1,323.77,0.84,4.2,64.37,3.82,4.07,4.57,1.28
2020-11-29 15:30:00,1,370.5,1.22,6.68,62.94,4.95,5.54,6.21,1.69
2020-11-29 16:30:00,1,447.27,1.52,11.65,56.51,5.78,7.66,8.62,2.41
2020-11-29 17:30:00,1,520.71,0.85,18.34,44.7,5.66,9.46,10.66,2.85
2020-11-29 18:30:00,2,534.06,0.03,19.88,34.69,5.07,10.85,12.31,2.95
2020-11-29 19:30:00,2,500.68,0.02,17.65,30.4,5.01,12.17,13.97,2.82
2020-11-29 20:30:00,2,473.98,0.03,15.59,28.25,5.13,13.6,15.71,2.44
2020-11-29 21:30:00,2,440.6,0.02,12.68,28.97,4.77,14.91,17.17,2.09
2020-11-29 22:30:00,2,417.23,0.02,10.88,31.11,4.29,15.56,17.8,1.87
2020-11-29 23:30:00,2,397.21,0.01,9.51,33.26,3.73,14.59,16.38,1.65
2020-11-30 00:30:00,2,377.18,0.01,7.88,36.48,3.64,13.43,14.66,1.44
2020-11-30 01:30:00,2,360.49,0,6.34,39.7,4.17,12.74,13.78,1.43
2020-11-30 02:30:00,2,347.14,0,4.84,45.06,4.05,11.51,12.44,1.38
2020-11-30 03:30:00,2,353.81,0,4.16,52.21,4.17,10.66,11.54,1.35
2020-11-30 04:30:00,2,377.18,0,4.28,60.08,4.65,11.14,12.12,1.39
2020-11-30 05:30:00,2,413.9,0,5.4,65.8,5.36,12.15,13.37,1.47
2020-11-30 06:30:00,2,467.3,0,8.23,68.67,5.9,12.96,14.63,1.66
2020-11-30 07:30:00,2,540.73,0.03,13.88,64.37,6.44,13.35,15.64,1.92
2020-11-30 08:30:00,2,580.79,0.37,16.97,60.8,6.8,13.12,15.85,2.03
2020-11-30 09:30:00,2,473.98,0.62,11.82,66.52,5.6,10.12,12.33,1.82
2020-11-30 10:30:00,1,400.54,0.66,9.08,67.23,5.42,8.33,10.08,1.76
2020-11-30 11:30:00,1,370.5,0.67,7.37,71.53,5.36,7.78,9.28,1.74
2020-11-30 12:30:00,1,337.12,0.75,6.34,75.82,5.19,6.85,8.07,1.62
2020-11-30 13:30:00,1,317.1,0.69,6.34,76.53,4.89,6.75,7.9,1.6
2020-11-30 14:30:00,1,320.44,0.69,6.43,76.53,4.71,8.15,9.48,1.65
2020-11-30 15:30:00,2,367.17,1.02,9.68,72.96,5.9,11.35,13.14,2.12
2020-11-30 16:30:00,2,453.95,1.45,15.59,65.8,6.68,15.64,18.2,2.95
2020-11-30 17:30:00,2,527.38,0.79,22.96,55.08,6.38,19.92,23.16,3.58
2020-11-30 18:30:00,4,534.06,0.01,23.65,50.78,5.6,25.38,29.42,3.99
2020-11-30 19:30:00,4,494,0,19.54,53.64,5.36,31.91,37.11,3.99
2020-11-30 20:30:00,4,467.3,0,16.11,55.79,5.19,36.46,42.58,3.58
2020-11-30 21:30:00,4,460.63,0,13.02,60.08,4.89,42.81,49.74,2.98
2020-11-30 22:30:00,5,480.65,0,11.31,66.52,4.59,57.67,66.67,2.44
2020-11-30 23:30:00,5,494,0,9.85,72.24,4.23,74.21,86.13,1.93
2020-12-01 00:30:00,5,480.65,0,7.8,75.1,3.93,83.53,97.38,1.55
2020-12-01 01:30:00,5,447.27,0,5.74,74.39,3.76,85.47,99.68,1.46
2020-12-01 02:30:00,5,410.56,0,4.5,71.53,3.55,80.38,92.8,1.43
2020-12-01 03:30:00,5,377.18,0,4.16,66.52,3.55,69.69,79.36,1.44
2020-12-01 04:30:00,5,357.15,0,4.5,61.51,3.76,59.44,67.11,1.49
2020-12-01 05:30:00,4,347.14,0,5.91,57.94,4.11,49.23,55.54,1.63
2020-12-01 06:30:00,4,380.52,0,10.11,52.93,4.65,41.82,47.44,2.19
2020-12-01 07:30:00,4,480.65,0.57,19.19,42.2,5.78,37.23,42.82,3.26
2020-12-01 08:30:00,4,547.41,4.3,21.08,38.98,6.91,32.21,37.65,3.93
2020-12-01 09:30:00,3,423.91,4.02,13.71,52.93,6.8,23.5,27.85,3.14
2020-12-01 10:30:00,3,367.17,2.79,10.28,62.94,6.74,21.22,25.4,2.98
2020-12-01 11:30:00,3,330.45,1.96,7.54,75.82,6.44,23.02,27.33,2.95
2020-12-01 12:30:00,2,273.71,1.23,4.5,90.12,4.77,19.57,22.85,2.12
2020-12-01 13:30:00,2,260.35,1.12,4.28,91.55,4.35,16.19,18.87,1.79
2020-12-01 14:30:00,2,263.69,1.15,4.63,87.98,4.35,15.46,18.24,1.79
2020-12-01 15:30:00,2,373.84,2.01,12.68,72.96,6.02,17.92,21.54,2.82
2020-12-01 16:30:00,3,534.06,2.52,25.36,52.93,7.33,21.87,26.78,4.43
2020-12-01 17:30:00,4,700.95,1.19,42.16,29.33,7.75,25.73,32.01,5.83
2020-12-01 18:30:00,4,754.36,0.34,47.3,19.13,7.63,30.06,37.82,7.03
2020-12-01 19:30:00,4,700.95,0.11,41.13,25.39,7.45,35.57,44.77,7.47
2020-12-01 20:30:00,4,654.22,0.02,32.9,35.41,7.45,42.96,52.85,6.71
2020-12-01 21:30:00,5,594.14,0,23.31,48.64,6.86,53.85,63.56,5.13
2020-12-01 22:30:00,5,574.11,0,17.82,57.94,6.08,68.29,78.49,3.83
2020-12-01 23:30:00,5,554.09,0,14.4,65.8,5.36,79.24,91.07,2.63
2020-12-02 00:30:00,5,500.68,0,10.63,71.53,4.65,79.53,92.61,1.87
2020-12-02 01:30:00,5,440.6,0,7.11,72.24,3.99,71.61,84.28,1.62
2020-12-02 02:30:00,5,387.19,0,5.14,68.67,3.43,61.39,72.2,1.54
2020-12-02 03:30:00,5,353.81,0,4.37,64.37,3.19,51.06,59.75,1.52
2020-12-02 04:30:00,4,327.11,0,4.28,61.51,3.34,41.99,48.8,1.44
2020-12-02 05:30:00,4,317.1,0,5.14,60.8,3.76,36.71,42.2,1.33
2020-12-02 06:30:00,4,357.15,0,8.23,61.51,4.59,37.62,42.48,1.22
2020-12-02 07:30:00,4,453.95,0.18,14.91,59.37,5.9,41.12,45.84,1.3
2020-12-02 08:30:00,4,507.36,1.59,16.79,61.51,7.03,40.05,44.39,1.36
2020-12-02 09:30:00,4,420.57,1.87,10.97,71.53,6.5,29.79,32.99,1.17
2020-12-02 10:30:00,4,367.17,1.47,7.97,79.39,6.5,28.14,31.12,1.14
2020-12-02 11:30:00,4,343.8,1.13,6.34,87.98,6.8,32.16,35.25,0.93
2020-12-02 12:30:00,4,307.08,0.96,4.88,92.98,6.08,28.4,30.88,0.65
2020-12-02 13:30:00,4,297.07,0.83,4.88,95.84,5.78,27.43,29.66,0.48
2020-12-02 14:30:00,4,297.07,0.71,5.31,98.71,6.08,29.39,31.7,0.3
2020-12-02 15:30:00,4,337.12,0.71,9,94.41,7.51,30.61,33.13,0.5
2020-12-02 16:30:00,4,410.56,0.56,16.11,85.12,9.18,35.02,38.08,0.93
2020-12-02 17:30:00,4,500.68,0.16,24.33,72.24,10.61,41.99,45.77,1.17
2020-12-02 18:30:00,5,520.71,0,25.71,65.8,11.44,50.76,55.44,1.38
2020-12-02 19:30:00,5,500.68,0,23.31,63.66,11.33,58.11,63.59,1.77
2020-12-02 20:30:00,5,473.98,0,19.88,62.23,10.01,59.08,64.85,2.01
2020-12-02 21:30:00,5,447.27,0,15.59,63.66,7.87,58.25,63.94,2.06
2020-12-02 22:30:00,5,427.25,0,12.85,66.52,6.14,58.11,63.63,1.98
2020-12-02 23:30:00,5,407.22,0,10.54,70.1,5.01,60.85,65.93,1.54
2020-12-03 00:30:00,5,373.84,0,7.97,75.82,4.53,60.84,65.14,1.16
2020-12-03 01:30:00,5,340.46,0,5.36,82.97,4.41,52.86,56.13,1.12
2020-12-03 02:30:00,4,323.77,0,3.98,91.55,4.41,48.94,51.65,1.09
2020-12-03 03:30:00,4,327.11,0,3.47,98.71,4.59,48.26,50.76,1
2020-12-03 04:30:00,4,337.12,0,3.6,101.57,5.01,48,50.41,0.86
2020-12-03 05:30:00,5,360.49,0,4.67,101.57,5.84,50.38,52.9,0.75
2020-12-03 06:30:00,5,410.56,0,7.8,97.28,7.03,51.48,54.25,0.8
2020-12-03 07:30:00,5,494,0.01,14.05,87.26,8.35,52.95,56.18,0.98
2020-12-03 08:30:00,4,534.06,0.09,17.82,79.39,8.7,47,50.23,1.08
2020-12-03 09:30:00,4,480.65,0.17,13.54,84.4,7.45,34.48,36.7,0.85
2020-12-03 10:30:00,4,447.27,0.23,10.54,91.55,7.27,33.32,35.16,0.7
2020-12-03 11:30:00,4,440.6,0.27,8.91,100.14,7.51,38.8,40.59,0.46
2020-12-03 12:30:00,4,460.63,0.24,9.25,101.57,7.39,43.43,44.94,0.24
2020-12-03 13:30:00,4,494,0.23,10.71,95.84,6.97,45.33,46.51,0.28
2020-12-03 14:30:00,4,520.71,0.18,12.17,85.12,6.62,39.98,40.9,0.47
2020-12-03 15:30:00,4,547.41,0.06,14.22,72.24,6.5,38.16,38.93,0.59
2020-12-03 16:30:00,4,574.11,0.03,17.65,64.37,6.86,42.93,43.62,0.63
2020-12-03 17:30:00,4,600.82,0.01,20.74,60.08,6.8,47.89,48.58,0.71
2020-12-03 18:30:00,5,594.14,0,19.02,58.65,5.9,55.61,56.41,0.86
2020-12-03 19:30:00,5,574.11,0,15.25,57.94,5.07,61.5,62.46,1
2020-12-03 20:30:00,5,547.41,0,11.82,57.22,4.23,58.51,59.52,1.05
2020-12-03 21:30:00,5,507.36,0,9.25,57.94,3.61,51.1,52.14,1.08
2020-12-03 22:30:00,4,480.65,0,8.14,57.94,3.25,41.84,42.86,1.08
2020-12-03 23:30:00,4,467.3,0,7.37,60.08,2.95,30.91,31.74,0.97
2020-12-04 00:30:00,4,447.27,0,6,63.66,2.89,26.25,26.84,0.87
2020-12-04 01:30:00,4,447.27,0,4.54,67.23,3.04,25.29,25.8,0.87
2020-12-04 02:30:00,3,453.95,0,3.86,68.67,3.25,24.26,24.74,0.85
2020-12-04 03:30:00,3,460.63,0,3.64,67.95,3.58,24.02,24.45,0.82
2020-12-04 04:30:00,3,460.63,0,3.73,67.23,4.05,23.82,24.23,0.79
2020-12-04 05:30:00,3,467.3,0,4.33,65.8,4.41,21.9,22.32,0.82
2020-12-04 06:30:00,2,494,0,6.6,62.94,4.77,18.87,19.42,0.91
2020-12-04 07:30:00,3,580.79,0.01,12.51,52.93,5.54,21.45,22.42,1.14
2020-12-04 08:30:00,4,647.54,0.14,17.99,42.56,6.14,26.97,28.26,1.28
2020-12-04 09:30:00,4,627.52,0.52,16.28,42.56,6.02,28.62,30.07,1.33
2020-12-04 10:30:00,4,560.76,0.49,12.17,49.35,5.42,26.29,27.62,1.3
2020-12-04 11:30:00,3,507.36,0.39,9.17,55.79,4.77,24.56,25.59,1.25
2020-12-04 12:30:00,3,467.3,0.31,7.54,56.51,4.05,21.97,22.71,1.09
2020-12-04 13:30:00,3,453.95,0.26,8.14,51.5,3.79,20.47,21.14,1.08
2020-12-04 14:30:00,2,447.27,0.22,8.91,47.21,3.52,17.29,17.95,1.09
2020-12-04 15:30:00,2,447.27,0.16,10.11,41.84,3.46,17.6,18.22,1.06
2020-12-04 16:30:00,3,467.3,0.12,12.68,35.41,3.52,21.03,21.7,1.06
2020-12-04 17:30:00,3,487.33,0.09,16.11,28.61,3.67,23.01,23.73,1.05
2020-12-04 18:30:00,3,487.33,0.08,16.28,25.75,3.61,23.85,24.77,1.14
2020-12-04 19:30:00,3,467.3,0.06,14.74,26.46,3.67,23.97,25.23,1.3
2020-12-04 20:30:00,3,453.95,0.04,12.51,28.61,3.67,21.61,23.12,1.38
2020-12-04 21:30:00,2,433.92,0.02,10.11,32.19,3.46,19.25,20.88,1.43
2020-12-04 22:30:00,2,413.9,0.01,8.65,35.41,3.25,15.69,17.17,1.35
2020-12-04 23:30:00,2,393.87,0.01,7.45,38.27,2.92,11.66,12.73,1.17
2020-12-05 00:30:00,1,370.5,0,5.91,40.41,2.71,8.24,8.91,1.05
2020-12-05 01:30:00,1,350.48,0,4.11,41.49,2.44,5.95,6.48,1.09
2020-12-05 02:30:00,1,343.8,0,3.51,41.13,2.53,4.4,4.89,1.2
2020-12-05 03:30:00,1,343.8,0,3.34,40.77,2.77,3.49,3.95,1.24
2020-12-05 04:30:00,1,340.46,0,3.21,40.05,2.8,2.93,3.35,1.19
2020-12-05 05:30:00,1,347.14,0,3.64,38.98,2.8,2.81,3.23,1.19
2020-12-05 06:30:00,1,370.5,0.01,5.57,36.48,2.92,3.27,3.88,1.31
2020-12-05 07:30:00,1,423.91,0.05,9.94,31.11,3.46,4.29,5.29,1.47
2020-12-05 08:30:00,1,453.95,0.33,11.82,28.61,3.87,4.67,5.82,1.43
2020-12-05 09:30:00,1,417.23,0.71,8.74,33.98,3.55,3.83,4.68,1.11
2020-12-05 10:30:00,1,400.54,1.05,6.77,37.91,3.64,4,4.81,1.09
2020-12-05 11:30:00,1,390.53,1.16,5.57,42.2,3.82,4.42,5.19,1.11
2020-12-05 12:30:00,1,377.18,0.96,4.67,48.64,3.49,4.78,5.39,0.99
2020-12-05 13:30:00,1,370.5,0.86,4.28,54.36,3.31,5.92,6.41,0.92
2020-12-05 14:30:00,1,373.84,0.82,4.41,57.94,3.76,8.55,9.01,0.9
2020-12-05 15:30:00,1,390.53,0.78,5.66,59.37,4.53,9.5,9.98,0.94
2020-12-05 16:30:00,2,423.91,0.61,8.91,50.78,5.19,10.94,11.48,0.95
2020-12-05 17:30:00,2,453.95,0.14,12.51,40.77,4.65,13.96,14.51,0.86
2020-12-05 18:30:00,2,460.63,0.01,12.17,37.55,3.43,18.03,18.75,0.97
2020-12-05 19:30:00,3,433.92,0,10.2,40.41,2.89,23.58,24.57,1.14
2020-12-05 20:30:00,3,407.22,0,8.23,45.06,2.68,24.01,25.15,1.22
2020-12-05 21:30:00,2,380.52,0,6.43,50.07,2.44,19.91,21.07,1.2
2020-12-05 22:30:00,2,363.83,0,5.36,55.08,2.21,17.29,18.38,1.14
2020-12-05 23:30:00,2,347.14,0,4.54,59.37,1.89,16.19,17.04,1
2020-12-06 00:30:00,2,333.79,0,3.38,64.37,1.67,14.21,14.77,0.86
2020-12-06 01:30:00,2,323.77,0,2.29,67.95,1.57,14.98,15.43,0.82
2020-12-06 02:30:00,2,317.1,0,1.8,69.38,1.52,17.56,17.99,0.82
2020-12-06 03:30:00,2,317.1,0,1.65,68.67,1.55,16.2,16.59,0.82
2020-12-06 04:30:00,2,320.44,0,1.69,67.23,1.65,12.02,12.37,0.81
2020-12-06 05:30:00,1,323.77,0,1.99,65.8,1.79,8.38,8.71,0.8
2020-12-06 06:30:00,1,343.8,0,3.47,62.23,2.15,6.77,7.16,0.84
2020-12-06 07:30:00,1,390.53,0.01,7.54,54.36,2.74,6.12,6.78,1.03
2020-12-06 08:30:00,1,440.6,0.18,12,45.42,3.31,5.96,6.92,1.22
2020-12-06 09:30:00,1,433.92,0.73,11.31,43.27,3.7,5.71,6.77,1.31
2020-12-06 10:30:00,1,400.54,1.23,7.8,47.92,3.82,5.63,6.62,1.44
2020-12-06 11:30:00,1,373.84,1.2,5.36,54.36,3.73,6.78,7.66,1.54
2020-12-06 12:30:00,1,367.17,0.69,3.43,61.51,2.83,7.16,7.73,1.14
2020-12-06 13:30:00,1,373.84,0.56,3.73,58.65,2.68,7.9,8.37,1.06
2020-12-06 14:30:00,1,380.52,0.43,4.46,52.93,2.71,7.6,8.04,1.06
2020-12-06 15:30:00,1,400.54,0.31,6.34,47.21,3.19,7.1,7.55,1.17
2020-12-06 16:30:00,1,433.92,0.23,9.34,41.49,3.46,7.72,8.25,1.28
2020-12-06 17:30:00,1,480.65,0.08,12.68,35.05,3.52,8.6,9.21,1.22
2020-12-06 18:30:00,1,494,0.03,13.2,30.4,3.37,9.04,9.79,1.17
2020-12-06 19:30:00,1,480.65,0.03,11.65,27.54,3.37,8.83,9.75,1.17
2020-12-06 20:30:00,1,453.95,0.03,9.85,25.75,3.34,7.93,8.92,1.19
2020-12-06 21:30:00,1,417.23,0.03,7.97,25.75,3.13,5.42,6.4,1.2
2020-12-06 22:30:00,1,390.53,0.03,6.94,25.75,2.89,3.23,4.09,1.19
2020-12-06 23:30:00,1,363.83,0.03,6.08,25.39,2.62,2.28,2.9,1.06
2020-12-07 00:30:00,1,340.46,0.02,5.14,25.39,2.59,1.94,2.36,0.95
2020-12-07 01:30:00,1,330.45,0.02,4.37,25.03,3.04,2.14,2.56,0.98
2020-12-07 02:30:00,1,330.45,0.02,3.73,25.39,3.1,2.11,2.53,1.01
2020-12-07 03:30:00,1,337.12,0.01,3.68,26.11,3.31,2.14,2.53,0.99
2020-12-07 04:30:00,1,350.48,0.01,4.07,26.11,3.67,2.42,2.82,1.01
2020-12-07 05:30:00,1,370.5,0.02,5.18,25.75,4.17,2.91,3.39,1.12
2020-12-07 06:30:00,1,410.56,0.08,8.05,23.25,4.59,3.7,4.52,1.44
2020-12-07 07:30:00,1,473.98,0.27,13.37,18.6,4.95,4.69,6.14,1.76
2020-12-07 08:30:00,1,500.68,0.48,15.59,18.77,5.13,5.56,7.23,1.79
2020-12-07 09:30:00,1,447.27,0.54,11.31,31.11,4.41,5.89,7.12,1.52
2020-12-07 10:30:00,1,417.23,0.48,8.31,40.41,4.17,5.53,6.5,1.46
2020-12-07 11:30:00,1,393.87,0.38,6.17,47.92,3.82,4.64,5.41,1.36
2020-12-07 12:30:00,1,377.18,0.25,5.4,52.93,3.58,4.05,4.6,1.16
2020-12-07 13:30:00,1,377.18,0.41,5.57,54.36,3.64,4.22,4.68,1.06
2020-12-07 14:30:00,1,383.85,0.6,5.83,54.36,3.79,4.18,4.62,0.96
2020-12-07 15:30:00,1,417.23,0.71,7.97,52.93,4.53,4.64,5.14,0.97
2020-12-07 16:30:00,1,473.98,0.61,12.17,45.42,4.95,5.23,5.82,0.99
2020-12-07 17:30:00,1,527.38,0.24,16.97,33.62,5.01,6.1,6.76,0.95
2020-12-07 18:30:00,1,547.41,0.07,19.19,26.46,5.13,6.92,7.79,1.08
2020-12-07 19:30:00,1,560.76,0.08,20.05,24.68,6.26,7.38,8.56,1.24
