ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-11-25 00:00:00,4.200145,4.278241641803319,6.069215796378123,4.200145,4.200145,1.0184199009085966,1.0184199009085966,1.0184199009085966,0.6819406649923703,0.6819406649923703,0.6819406649923703,0.192235542126086,0.192235542126086,0.192235542126086,0.1442436937901402,0.1442436937901402,0.1442436937901402,0.0,0.0,0.0,5.218564900908596
2020-11-26 00:00:00,4.199529841286095,4.182972416411348,5.901512070563259,4.199529841286095,4.199529841286095,0.8268415713428681,0.8268415713428681,0.8268415713428681,0.6819406649991935,0.6819406649991935,0.6819406649991935,0.016902799999798622,0.016902799999798622,0.016902799999798622,0.1279981063438761,0.1279981063438761,0.1279981063438761,0.0,0.0,0.0,5.026371412628963
2020-11-27 00:00:00,4.198914682572189,4.040216158909256,5.824259485493226,4.198914682572189,4.198914682572189,0.7618918550071683,0.7618918550071683,0.7618918550071683,0.6819406649871801,0.6819406649871801,0.6819406649871801,-0.032681157007537445,-0.032681157007537445,-0.032681157007537445,0.11263234702752561,0.11263234702752561,0.11263234702752561,0.0,0.0,0.0,4.960806537579358
2020-11-28 00:00:00,4.198299523858283,3.9303360532398135,5.678816974394912,4.198299523858283,4.198299523858283,0.6151658149648029,0.6151658149648029,0.6151658149648029,0.6819406649940032,0.6819406649940032,0.6819406649940032,-0.1653752417318482,-0.1653752417318482,-0.1653752417318482,0.09860039170264781,0.09860039170264781,0.09860039170264781,0.0,0.0,0.0,4.813465338823086
2020-11-29 00:00:00,4.1976843651443785,3.884535122039654,5.581516899230948,4.1976843651443785,4.1976843651443785,0.526524508234887,0.526524508234887,0.526524508234887,0.6819406649936792,0.6819406649936792,0.6819406649936792,-0.24176358828246353,-0.24176358828246353,-0.24176358828246353,0.08634743152367116,0.08634743152367116,0.08634743152367116,0.0,0.0,0.0,4.724208873379266
2020-11-30 00:00:00,4.1970692064304735,4.127414022630036,5.954604844001597,4.1970692064304735,4.1970692064304735,0.8312131988692213,0.8312131988692213,0.8312131988692213,0.6819406650005023,0.6819406650005023,0.6819406650005023,0.0729772383340111,0.0729772383340111,0.0729772383340111,0.07629529553470772,0.07629529553470772,0.07629529553470772,0.0,0.0,0.0,5.028282405299695
2020-12-01 00:00:00,4.196454047716568,4.203756690787415,5.9827452003934525,4.196454047716568,4.196454047716568,0.9084733317549272,0.9084733317549272,0.9084733317549272,0.681940664988489,0.681940664988489,0.681940664988489,0.15770440656191823,0.15770440656191823,0.15770440656191823,0.06882826020452013,0.06882826020452013,0.06882826020452013,0.0,0.0,0.0,5.104927379471495
2020-12-02 00:00:00,4.195838889002663,4.240752976584461,5.983277375134675,4.195838889002663,4.195838889002663,0.9384559095244859,0.9384559095244859,0.9384559095244859,0.6819406649953121,0.6819406649953121,0.6819406649953121,0.19223554212614907,0.19223554212614907,0.19223554212614907,0.0642797024030245,0.0642797024030245,0.0642797024030245,0.0,0.0,0.0,5.134294798527149
2020-12-03 00:00:00,4.195223730288757,4.07934241014695,5.823468339158035,4.195223730288757,4.195223730288757,0.7617634964883682,0.7617634964883682,0.7617634964883682,0.6819406650021353,0.6819406650021353,0.6819406650021353,0.0169027999998151,0.0169027999998151,0.0169027999998151,0.06292003148641773,0.06292003148641773,0.06292003148641773,0.0,0.0,0.0,4.956987226777125
2020-12-04 00:00:00,4.194608571574852,3.988758072536557,5.783502309566821,4.194608571574852,4.194608571574852,0.7142058095108889,0.7142058095108889,0.7142058095108889,0.6819406649901221,0.6819406649901221,0.6819406649901221,-0.032681157007239774,-0.032681157007239774,-0.032681157007239774,0.0649463015280066,0.0649463015280066,0.0649463015280066,0.0,0.0,0.0,4.908814381085741
2020-12-05 00:00:00,4.193993412860946,3.819699787480563,5.623398113952585,4.193993412860946,4.193993412860946,0.5870392805470297,0.5870392805470297,0.5870392805470297,0.6819406649969452,0.6819406649969452,0.6819406649969452,-0.16537524173221757,-0.16537524173221757,-0.16537524173221757,0.070473857282302,0.070473857282302,0.070473857282302,0.0,0.0,0.0,4.781032693407976
2020-12-06 00:00:00,4.193378254147041,3.8600409055409615,5.571700964803014,4.193378254147041,4.193378254147041,0.5197073852497481,0.5197073852497481,0.5197073852497481,0.6819406649966213,0.6819406649966213,0.6819406649966213,-0.24176358828243355,-0.24176358828243355,-0.24176358828243355,0.07953030853556045,0.07953030853556045,0.07953030853556045,0.0,0.0,0.0,4.713085639396789
2020-12-07 00:00:00,4.192763095433135,4.163053137472886,5.918103825890241,4.192763095433135,4.192763095433135,0.8469699621396511,0.8469699621396511,0.8469699621396511,0.6819406649846078,0.6819406649846078,0.6819406649846078,0.0729772383332457,0.0729772383332457,0.0729772383332457,0.09205205882179762,0.09205205882179762,0.09205205882179762,0.0,0.0,0.0,5.039733057572787
2020-12-08 00:00:00,4.19214793671923,4.2889870285167175,6.012904865136095,4.19214793671923,4.19214793671923,0.9475286096361242,0.9475286096361242,0.9475286096361242,0.681940664991431,0.681940664991431,0.681940664991431,0.1577044065619227,0.1577044065619227,0.1577044065619227,0.10788353808277054,0.10788353808277054,0.10788353808277054,0.0,0.0,0.0,5.1396765463553535
