Unnamed: 0,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,CO
1016.0,2023-09-07,3.0,634.19,8.38,43.53,70.81,37.19,32.53,37.81,6.46,
1017.0,2023-09-08,3.0,714.3,12.96,43.53,83.68,31.47,34.67,40.81,7.79,
1018.0,2023-09-09,4.0,660.9,10.17,20.05,113.01,35.76,50.56,55.23,6.52,
1019.0,2023-09-10,3.0,1174.93,8.38,63.06,75.82,33.86,47.43,58.91,13.05,
1020.0,2023-09-11,3.0,834.47,13.41,60.32,36.48,61.99,44.79,53.14,11.02,
1021.0,2023-09-12,3.0,1108.17,11.06,69.92,60.08,45.3,43.28,50.51,11.65,
1022.0,2023-09-13,3.0,767.71,10.39,41.81,65.8,53.88,41.09,47.11,7.28,
1023.0,2023-09-14,4.0,1335.14,24.14,38.04,108.72,51.98,57.02,64.95,8.99,
1024.0,2023-09-15,3.0,814.44,14.98,40.1,63.66,33.86,41.28,48.69,7.85,
1025.0,2023-09-16,4.0,947.95,9.05,47.3,23.25,38.15,50.86,55.8,6.33,
1026.0,2023-09-17,3.0,988.01,12.63,38.04,68.66,38.62,35.74,42.04,6.08,
1027.0,2023-09-18,3.0,761.03,11.4,33.93,12.52,34.81,42.66,47.15,5.51,
1028.0,2023-09-19,4.0,988.01,17.88,60.32,73.67,56.27,53.9,63.14,11.15,
1029.0,2023-09-20,5.0,961.3,20.79,58.26,98.71,51.5,94.65,105.15,9.75,
1030.0,2023-09-21,5.0,1161.58,30.85,44.55,120.16,61.99,99.36,106.44,8.49,
1031.0,2023-09-22,4.0,881.2,11.06,41.47,133.04,61.99,65.56,70.67,5.57,
1032.0,2023-09-23,5.0,787.73,14.98,33.24,175.95,48.64,85.34,89.75,4.88,
1033.0,2023-09-24,5.0,774.38,11.4,41.47,101.57,48.16,79.48,82.93,6.33,
1034.0,2023-09-25,4.0,1789.09,24.59,80.2,62.23,81.06,68.19,82.64,12.29,
1035.0,2023-09-26,5.0,1268.39,23.47,54.84,98.71,60.08,131.6,140.81,7.92,
1036.0,2023-09-27,5.0,1121.52,27.49,46.61,137.33,89.65,95.16,102.35,8.87,
1037.0,2023-09-28,3.0,1148.22,17.21,65.12,78.68,48.16,47.14,52.75,9.12,
1038.0,2023-09-29,5.0,2483.37,36.66,76.09,94.41,37.19,134.17,155.38,13.93,
1039.0,2023-09-30,3.0,554.08,0.09,19.02,13.77,11.68,30.2,37.29,3.2,
1040.0,2023-10-01,,,,,,,,,,
1041.0,2023-10-02,3.0,587.46,9.5,27.08,72.24,35.76,29.84,34.46,7.16,
1042.0,2023-10-03,4.0,867.84,8.49,43.53,97.27,52.45,58.5,67.88,8.87,
1043.0,2023-10-04,5.0,1815.8,21.01,93.22,62.94,68.66,81.82,96.64,15.33,
1044.0,2023-10-05,5.0,2857.21,27.49,160.4,168.8,83.92,157.7,177.9,21.53,
1045.0,2023-10-06,5.0,1642.23,3.24,91.85,115.87,65.8,133.83,149.42,10.89,
1046.0,2023-10-07,5.0,961.3,6.59,44.55,55.07,75.34,89.13,102.99,5.89,
1047.0,2023-10-08,5.0,774.38,8.49,29.13,163.08,34.33,108.76,117.86,3.74,
1048.0,2023-10-09,3.0,947.95,12.85,33.59,98.71,44.82,47.0,57.73,6.71,
1049.0,2023-10-10,4.0,1054.76,14.98,50.04,82.25,78.2,60.76,73.79,7.03,
1050.0,2023-10-11,5.0,2269.74,24.81,69.23,151.63,99.18,203.44,215.03,9.63,
1051.0,2023-10-12,5.0,2964.02,59.01,91.85,115.87,123.98,207.49,221.57,15.45,
1052.0,2023-10-13,5.0,3471.37,78.68,58.26,43.63,57.7,201.15,230.49,23.31,
1053.0,2023-10-14,5.0,2990.72,66.16,70.6,70.81,139.24,180.79,193.91,22.04,
1054.0,2023-10-15,5.0,3738.4,105.5,52.78,23.6,84.88,216.83,231.25,49.65,
1055.0,2023-10-16,5.0,6248.47,203.85,58.95,51.5,169.75,367.57,392.56,53.2,
1056.0,2023-10-17,5.0,4379.27,125.17,64.43,58.65,83.92,178.27,199.77,17.23,
1057.0,2023-10-18,5.0,3631.59,57.22,73.34,95.84,51.5,244.67,280.87,30.15,
1058.0,2023-10-19,5.0,5393.98,128.75,82.25,131.61,81.06,324.28,383.24,51.17,
1059.0,2023-10-20,5.0,4379.27,139.47,71.29,113.01,114.44,259.4,303.49,24.57,
1060.0,2023-10-21,5.0,2082.82,1.03,61.01,125.89,59.13,174.28,200.67,9.5,
1061.0,2023-10-22,5.0,3791.81,46.94,122.01,151.63,71.53,271.09,311.15,55.22,
1062.0,2023-10-23,5.0,1708.98,16.54,56.89,137.33,111.58,153.76,178.1,11.53,
1063.0,2023-10-24,5.0,1602.17,18.1,58.95,163.08,137.33,93.47,107.86,12.03,
1064.0,2023-10-25,5.0,1562.12,23.02,70.6,178.81,127.79,108.71,125.57,12.79,
1065.0,2023-10-26,5.0,1535.42,21.46,59.63,181.67,133.51,86.76,95.67,10.51,
1066.0,2023-10-27,5.0,3685.0,78.68,71.29,105.86,58.65,235.62,263.79,26.09,
1067.0,2023-10-28,5.0,1895.9,14.53,58.95,62.94,46.25,104.9,131.09,14.19,
1068.0,2023-10-29,5.0,2109.53,29.95,52.78,85.83,50.07,79.5,93.8,12.29,
1069.0,2023-10-30,5.0,2964.02,52.3,76.09,110.15,110.63,134.65,153.82,27.36,
1070.0,2023-10-31,5.0,2056.12,13.52,76.09,105.86,38.15,91.18,112.11,12.41,
1071.0,2023-11-01,4.0,1535.42,8.49,67.86,85.12,39.1,68.86,81.44,11.27,
1072.0,2023-11-02,4.0,1575.47,37.55,33.93,19.31,45.78,61.58,71.2,9.5,
1073.0,2023-11-03,3.0,1441.96,33.08,27.76,16.81,41.01,43.42,53.12,11.02,
1074.0,2023-11-04,5.0,2243.04,59.9,34.27,21.28,71.53,118.42,128.0,25.84,
1075.0,2023-11-05,5.0,3150.94,72.42,47.98,20.03,98.23,173.84,186.03,16.47,
1076.0,2023-11-06,5.0,3524.78,106.39,82.94,16.99,123.98,210.64,227.71,20.52,
1077.0,2023-11-07,5.0,2536.77,55.88,65.12,32.54,91.55,118.14,134.96,35.97,
1078.0,2023-11-08,5.0,1922.61,38.0,52.78,55.07,54.84,102.06,116.25,12.41,
1079.0,2023-11-09,5.0,2082.82,23.02,63.06,34.69,72.48,91.71,104.47,11.65,
1080.0,2023-11-10,5.0,2243.04,20.56,74.03,125.89,39.58,172.23,205.4,18.49,
1081.0,2023-11-11,5.0,1108.17,0.5,34.96,127.32,23.37,157.53,196.07,7.98,
1082.0,2023-11-12,5.0,907.9,0.41,29.82,160.22,25.99,146.29,186.97,5.64,
1083.0,2023-11-13,5.0,907.9,0.56,29.82,141.62,29.33,142.64,185.81,5.89,
1084.0,2023-11-14,5.0,1335.14,1.23,62.38,92.98,35.29,78.61,88.36,9.25,
1085.0,2023-11-15,5.0,974.66,0.33,36.67,107.29,31.47,91.62,102.52,5.89,
1086.0,2023-11-16,5.0,2082.82,15.2,82.94,101.57,44.82,176.5,200.51,13.17,
1087.0,2023-11-17,5.0,2990.72,61.69,46.61,118.73,41.48,212.81,235.82,13.05,
1088.0,2023-11-18,3.0,907.9,1.82,33.59,72.24,24.32,39.33,50.04,6.33,
1089.0,2023-11-19,3.0,774.38,0.73,26.05,74.39,20.74,32.04,40.52,4.94,
1090.0,2023-11-20,3.0,1108.17,1.96,33.59,62.23,31.95,36.62,45.68,6.65,
1091.0,2023-11-21,4.0,1588.82,35.32,38.04,3.0,76.29,51.4,61.52,12.16,
1092.0,2023-11-22,5.0,3177.64,82.25,42.84,37.19,70.57,129.65,151.57,28.37,
1093.0,2023-11-23,5.0,3177.64,84.04,50.72,7.33,81.06,148.32,164.04,32.42,
1094.0,2023-11-24,5.0,2029.42,21.46,55.52,43.63,52.45,85.05,100.1,20.27,
1095.0,2023-11-25,4.0,707.63,1.9,23.65,86.55,23.37,74.17,83.38,4.18,
1096.0,2023-11-26,4.0,1028.06,0.22,31.53,85.12,20.5,70.17,77.26,8.61,
1097.0,2023-11-27,4.0,1949.31,27.94,52.09,58.65,38.15,71.71,86.76,13.93,
1098.0,2023-11-28,5.0,2082.82,27.49,43.87,27.18,42.92,88.48,105.38,13.93,
1099.0,2023-11-29,4.0,1708.98,18.33,47.3,30.76,36.72,67.34,81.45,10.64,
1100.0,2023-11-30,3.0,1174.93,10.73,40.1,29.33,40.05,39.21,48.31,7.66,
1101.0,2023-12-01,5.0,821.11,2.18,35.3,74.39,33.86,76.38,89.14,5.64,
1102.0,2023-12-02,5.0,587.46,0.3,19.54,79.39,19.55,88.08,101.76,2.44,
1103.0,2023-12-03,2.0,547.41,0.78,17.31,53.64,17.64,14.11,16.39,1.96,
1104.0,2023-12-04,2.0,514.03,0.34,16.79,53.64,17.4,20.44,22.11,1.49,
1105.0,2023-12-05,5.0,1415.25,5.03,51.41,120.16,37.67,103.53,113.08,8.23,
1106.0,2023-12-06,5.0,2616.88,56.77,76.77,50.78,97.27,105.35,120.73,14.69,
1107.0,2023-12-07,5.0,3738.4,62.58,86.37,32.54,200.27,213.01,253.81,18.49,
1108.0,2023-12-08,5.0,2883.91,67.95,40.44,51.5,52.93,121.1,130.01,12.92,
1109.0,2023-12-09,4.0,1655.58,39.34,33.24,79.39,43.39,72.61,85.45,11.91,
1110.0,2023-12-10,3.0,947.95,4.64,29.82,104.43,25.03,38.3,47.94,6.52,
1111.0,2023-12-11,4.0,1028.06,1.38,33.59,88.69,30.52,61.87,75.42,7.22,
1112.0,2023-12-12,5.0,1482.01,2.88,54.84,87.98,41.48,80.35,100.88,12.54,
1113.0,2023-12-13,4.0,1094.82,3.16,46.61,101.57,34.33,60.52,77.63,8.87,
1114.0,2023-12-14,5.0,767.71,2.46,32.56,117.3,31.95,83.21,108.58,7.03,
1115.0,2023-12-15,5.0,654.22,0.07,27.42,110.15,28.37,83.15,108.59,2.47,
1116.0,2023-12-16,5.0,607.49,1.01,20.91,114.44,18.84,82.69,109.16,2.91,
1117.0,2023-12-17,5.0,554.08,0.07,16.11,124.45,16.21,103.49,132.38,1.68,
1118.0,2023-12-18,5.0,720.98,0.22,26.39,114.44,24.08,96.35,123.86,5.95,
1119.0,2023-12-19,5.0,907.9,2.12,36.33,120.16,29.09,108.79,137.28,10.13,
1120.0,2023-12-20,5.0,1295.09,1.61,40.78,141.62,34.81,216.75,261.21,8.74,
1121.0,2023-12-21,5.0,1121.52,1.27,34.62,145.91,31.95,186.02,216.92,5.26,
1122.0,2023-12-22,5.0,1708.98,3.44,68.55,138.76,41.96,189.41,218.78,12.03,
1123.0,2023-12-23,5.0,1375.2,1.84,58.95,137.33,41.96,151.99,173.73,9.5,
1124.0,2023-12-24,5.0,821.11,2.21,28.45,115.87,26.7,118.09,138.52,6.59,
1125.0,2023-12-25,4.0,867.84,2.46,33.24,77.25,28.13,63.97,79.41,5.89,
1126.0,2023-12-26,5.0,1201.63,12.96,43.87,74.39,40.05,86.21,105.92,10.13,
1127.0,2023-12-27,4.0,1054.76,6.48,39.41,94.41,30.28,62.31,79.09,8.74,
1128.0,2023-12-28,4.0,794.41,1.79,31.87,97.27,27.42,66.36,80.39,6.97,
1129.0,2023-12-29,3.0,674.25,0.42,30.5,77.96,25.27,43.0,54.85,5.26,
1130.0,2023-12-30,5.0,854.49,1.62,27.42,110.15,24.56,100.8,124.56,5.95,
1131.0,2023-12-31,5.0,1161.58,1.69,44.55,114.44,26.7,109.94,134.81,8.04,
1132.0,2024-01-01,5.0,1789.09,7.82,69.92,127.32,48.64,157.07,190.12,13.3,
1133.0,2024-01-02,5.0,1949.31,3.35,87.74,101.57,46.73,157.44,189.71,16.97,
1134.0,2024-01-03,5.0,1548.77,2.79,71.29,101.57,34.81,99.34,123.59,15.83,
1135.0,2024-01-04,5.0,1214.98,1.61,59.63,98.71,33.38,101.09,123.47,12.41,
1136.0,2024-01-05,5.0,2456.67,29.06,80.88,115.87,47.68,168.72,196.71,16.21,
1137.0,2024-01-06,4.0,614.17,0.36,21.08,84.4,18.36,55.93,75.98,4.94,
1138.0,2024-01-07,3.0,634.19,1.62,26.05,62.23,20.74,39.19,50.63,4.62,
1139.0,2024-01-08,5.0,747.68,0.82,27.76,101.57,20.98,81.78,107.62,4.75,
1140.0,2024-01-09,5.0,547.41,0.0,10.2,101.57,12.28,81.58,106.94,1.95,
1141.0,2024-01-10,5.0,1548.77,2.04,61.69,100.14,30.99,108.82,137.55,11.53,
1142.0,2024-01-11,5.0,1281.74,3.07,47.98,127.32,34.81,111.56,139.53,8.11,
1143.0,2024-01-12,5.0,2349.85,5.31,81.57,98.71,36.72,162.55,202.15,16.72,
1144.0,2024-01-13,5.0,1789.09,2.88,63.06,125.89,31.95,134.76,163.41,10.01,
1145.0,2024-01-14,5.0,2990.72,45.15,75.4,118.73,75.34,237.71,255.97,12.67,
1146.0,2024-01-15,5.0,3631.59,52.75,85.68,133.04,86.78,274.23,306.03,35.46,
1147.0,2024-01-16,5.0,2883.91,68.84,69.92,107.29,62.94,195.35,224.04,38.5,
1148.0,2024-01-17,5.0,2910.61,76.89,82.25,114.44,127.79,149.23,181.26,19.76,
1149.0,2024-01-18,5.0,2830.51,57.22,65.12,71.53,61.99,150.23,178.64,19.76,
1150.0,2024-01-19,5.0,2830.51,75.1,47.3,77.25,51.02,131.0,157.81,16.21,
1151.0,2024-01-20,4.0,1388.55,14.31,45.24,94.41,30.99,64.31,81.86,10.64,
1152.0,2024-01-21,5.0,1789.09,19.67,47.98,91.55,33.86,86.29,105.88,17.48,
1153.0,2024-01-22,5.0,2937.32,56.33,56.21,87.98,48.16,146.55,175.02,32.42,
1154.0,2024-01-23,4.0,1041.41,3.49,42.5,98.71,28.37,50.5,66.84,10.39,
1155.0,2024-01-24,4.0,1428.6,13.75,50.72,103.0,32.42,66.07,83.97,11.53,
1156.0,2024-01-25,5.0,2563.48,59.9,53.47,97.27,33.86,118.33,143.68,16.97,
1157.0,2024-01-26,4.0,1869.2,19.22,67.86,98.71,45.3,69.78,83.31,13.68,
1158.0,2024-01-27,3.0,1054.76,1.3,44.55,83.68,27.66,30.73,37.54,8.74,
1159.0,2024-01-28,5.0,1655.58,5.7,64.43,117.3,33.38,99.46,117.28,21.03,
1160.0,2024-01-29,5.0,1335.14,2.54,47.3,135.9,31.95,122.56,150.38,12.79,
1161.0,2024-01-30,5.0,2456.67,47.83,54.84,127.32,72.48,181.87,222.85,19.25,
1162.0,2024-01-31,5.0,2616.88,49.17,59.63,61.51,67.71,146.77,181.7,22.29,
1163.0,2024-02-01,5.0,2910.61,68.84,61.01,55.07,87.74,141.72,165.62,23.56,
1164.0,2024-02-02,5.0,2750.4,67.95,42.5,47.21,51.98,117.21,139.2,26.09,
1165.0,2024-02-03,5.0,2056.12,39.34,47.98,75.1,48.16,81.66,97.57,15.71,
1166.0,2024-02-04,5.0,1842.5,33.53,43.18,104.43,62.94,83.83,101.95,14.19,
1167.0,2024-02-05,5.0,3257.75,92.09,57.58,105.86,81.06,152.78,178.85,18.24,
1168.0,2024-02-06,5.0,3898.62,84.04,72.66,128.75,125.89,273.35,301.42,23.05,
1169.0,2024-02-07,5.0,3044.13,72.42,109.67,160.22,144.96,312.22,341.74,27.11,
1170.0,2024-02-08,5.0,2563.48,53.2,108.3,161.65,156.4,194.57,217.45,21.79,
1171.0,2024-02-09,5.0,2082.82,55.43,51.41,98.71,58.17,110.17,127.88,14.19,
1172.0,2024-02-10,5.0,1348.5,8.83,52.78,120.16,44.35,87.35,113.83,13.3,
1173.0,2024-02-11,5.0,1522.06,3.32,52.78,131.61,28.13,129.83,174.01,13.05,
1174.0,2024-02-12,5.0,1575.47,1.66,70.6,110.15,35.29,125.2,167.23,15.96,
1175.0,2024-02-13,5.0,2456.67,32.63,70.6,78.68,48.16,123.31,150.58,20.01,
1176.0,2024-02-14,5.0,1815.8,12.63,68.55,95.84,33.86,121.77,154.88,13.55,
1177.0,2024-02-15,5.0,1976.01,16.32,71.97,123.02,34.81,114.56,139.23,13.93,
1178.0,2024-02-16,5.0,2056.12,14.19,76.09,130.18,36.72,117.77,147.86,17.73,
1179.0,2024-02-17,5.0,2029.42,12.96,71.29,131.61,40.05,154.63,180.65,16.47,
1180.0,2024-02-18,5.0,2857.21,59.01,62.38,121.59,64.85,185.72,208.8,18.75,
1181.0,2024-02-19,5.0,2723.69,33.08,90.48,120.16,84.88,165.53,194.44,39.01,
1182.0,2024-02-20,5.0,2937.32,59.9,55.52,123.02,54.84,177.81,211.03,21.03,
1183.0,2024-02-21,5.0,1255.04,11.73,44.55,128.75,38.15,96.14,116.84,9.12,
1184.0,2024-02-22,4.0,754.36,0.63,33.24,85.83,35.76,68.85,84.41,5.83,
1185.0,2024-02-23,4.0,680.92,2.43,24.33,115.87,23.6,57.05,72.79,5.19,
1186.0,2024-02-24,3.0,614.17,1.2,22.28,94.41,15.74,48.65,59.59,4.12,
1187.0,2024-02-25,4.0,687.6,2.26,22.28,78.68,18.84,55.4,68.78,6.71,
1188.0,2024-02-26,4.0,974.66,3.44,39.07,77.25,22.65,60.13,75.75,11.27,
1189.0,2024-02-27,5.0,2002.72,10.95,63.06,77.25,32.42,115.64,146.81,15.33,
1190.0,2024-02-28,5.0,2002.72,23.02,60.32,100.14,45.3,110.87,130.54,15.45,
1191.0,2024-02-29,5.0,3204.35,86.72,58.95,84.4,87.74,167.88,196.59,17.73,
1192.0,2024-03-01,5.0,3791.81,82.25,58.95,104.43,85.83,238.14,270.46,25.84,
1193.0,2024-03-02,5.0,2857.21,65.27,52.09,134.47,65.8,193.13,208.8,11.65,
1194.0,2024-03-03,5.0,1068.12,3.46,37.01,118.73,33.86,101.93,117.96,6.59,
1195.0,2024-03-04,5.0,1548.77,14.08,54.84,113.01,35.76,120.95,138.09,14.69,
1196.0,2024-03-05,5.0,2162.93,31.74,51.41,110.15,53.88,124.91,151.12,26.35,
1197.0,2024-03-06,5.0,1388.55,22.35,41.13,60.8,54.36,83.21,100.49,10.39,
1198.0,2024-03-07,4.0,1174.93,23.02,27.42,107.29,36.24,69.95,82.93,9.75,
1199.0,2024-03-08,4.0,961.3,12.52,31.53,94.41,38.62,72.77,83.79,8.23,
1200.0,2024-03-09,5.0,1321.79,20.79,33.93,117.3,41.96,97.15,113.58,9.5,
1201.0,2024-03-10,5.0,1348.5,15.42,38.73,124.45,32.42,91.21,108.12,12.03,
1202.0,2024-03-11,5.0,1869.2,27.72,47.3,135.9,33.38,118.44,142.8,16.09,
1203.0,2024-03-12,5.0,1188.28,11.51,41.13,140.19,41.48,96.95,120.65,10.26,
1204.0,2024-03-13,5.0,660.9,3.19,24.33,154.5,29.8,76.74,93.29,5.26,
1205.0,2024-03-14,4.0,767.71,4.75,29.13,134.47,37.67,63.18,80.6,7.03,
1206.0,2024-03-15,4.0,867.84,6.93,32.9,135.9,41.48,63.91,82.19,8.61,
1207.0,2024-03-16,3.0,547.41,2.54,19.02,77.25,17.17,32.55,41.03,5.32,
1208.0,2024-03-17,2.0,660.9,6.93,21.25,77.25,21.93,21.6,29.85,6.71,
1209.0,2024-03-18,4.0,1628.88,40.23,28.45,114.44,48.16,61.48,78.31,13.81,
1210.0,2024-03-19,4.0,907.9,6.65,34.27,118.73,42.44,69.74,86.92,7.35,
1211.0,2024-03-20,5.0,1428.6,24.59,37.7,127.32,41.96,101.64,121.39,11.78,
1212.0,2024-03-21,4.0,1281.74,13.41,43.18,92.98,44.35,70.93,86.05,12.54,
1213.0,2024-03-22,5.0,1895.9,47.39,31.87,89.41,38.62,77.39,92.69,17.99,
,2024-03-01 20:00:00,5.0,,,53.47,0.0,36.72,217.78,,14.82,3685.0
,2024-03-01 21:00:00,5.0,,,56.21,0.0,29.8,237.43,,10.51,3791.81
,2024-03-01 22:00:00,5.0,,,58.95,0.0,23.84,238.14,,8.23,3685.0
,2024-03-01 23:00:00,5.0,,,58.26,0.0,21.93,218.59,,8.23,3284.45
,2024-03-02 00:00:00,5.0,,,52.09,0.0,23.13,193.13,,9.37,2857.21
,2024-03-02 01:00:00,5.0,,,45.24,0.0,25.03,166.75,,10.01,2536.77
,2024-03-02 02:00:00,5.0,,,39.41,0.03,26.7,148.99,,10.89,2563.48
,2024-03-02 03:00:00,5.0,,,35.64,0.21,27.18,129.43,,11.65,2670.29
,2024-03-02 04:00:00,4.0,,,42.5,7.42,65.8,68.41,,3.32,921.25
,2024-03-02 05:00:00,4.0,,,38.04,17.17,64.85,52.47,,3.58,741.0
,2024-03-02 06:00:00,3.0,,,28.1,39.34,52.45,41.26,,3.26,620.84
,2024-03-02 07:00:00,3.0,,,12.68,104.43,31.47,30.59,,1.88,467.3
,2024-03-02 08:00:00,3.0,,,7.37,134.47,20.03,26.52,,1.19,400.54
,2024-03-02 09:00:00,3.0,,,6.34,125.89,15.5,23.31,,1.03,373.84
,2024-03-02 10:00:00,3.0,,,8.91,111.58,18.84,25.38,,1.6,397.21
,2024-03-02 11:00:00,3.0,,,10.88,90.84,18.12,27.55,,2.12,433.92
,2024-03-02 12:00:00,3.0,,,13.02,70.81,14.42,27.22,,2.18,447.27
,2024-03-02 13:00:00,3.0,,,14.57,57.22,10.85,28.67,,2.41,467.3
,2024-03-02 14:00:00,3.0,,,13.88,54.36,9.66,31.89,,3.13,494.0
,2024-03-02 15:00:00,3.0,,,12.85,57.22,9.42,35.98,,3.61,514.03
,2024-03-02 16:00:00,3.0,,,10.8,62.94,8.11,41.22,,3.32,520.71
,2024-03-02 17:00:00,3.0,,,10.71,65.8,7.99,48.87,,3.32,554.08
,2024-03-02 18:00:00,4.0,,,11.14,66.52,7.75,55.05,,2.79,560.76
,2024-03-02 19:00:00,4.0,,,11.48,65.09,6.56,58.67,,1.87,540.73
,2024-03-02 20:00:00,4.0,,,9.94,65.09,6.02,61.93,,1.71,534.06
,2024-03-02 21:00:00,4.0,,,7.97,68.66,5.96,65.29,,1.77,534.06
,2024-03-02 22:00:00,4.0,,,7.8,69.38,6.62,68.71,,2.06,547.41
,2024-03-02 23:00:00,4.0,,,7.97,70.1,6.97,72.28,,2.09,560.76
,2024-03-03 00:00:00,5.0,,,8.91,69.38,7.21,76.7,,2.09,574.11
,2024-03-03 01:00:00,5.0,,,11.65,67.95,7.87,82.79,,2.18,627.52
,2024-03-03 02:00:00,5.0,,,24.68,55.79,12.4,94.86,,4.56,867.84
,2024-03-03 03:00:00,5.0,,,37.01,49.35,19.55,101.93,,6.59,1068.12
,2024-03-03 04:00:00,5.0,,,23.31,79.39,33.86,84.32,,1.76,654.22
,2024-03-03 05:00:00,5.0,,,16.45,97.27,30.28,76.2,,1.01,554.08
,2024-03-03 06:00:00,4.0,,,11.31,111.58,24.8,73.01,,0.24,487.33
,2024-03-03 07:00:00,4.0,,,7.97,117.3,19.07,65.66,,0.0,427.25
,2024-03-03 08:00:00,4.0,,,6.25,118.73,15.14,62.09,,0.0,403.88
,2024-03-03 09:00:00,4.0,,,5.4,115.87,12.52,60.77,,0.0,393.87
,2024-03-03 10:00:00,4.0,,,7.45,108.72,15.14,67.45,,0.0,427.25
,2024-03-03 11:00:00,5.0,,,10.02,97.27,15.97,75.47,,0.0,473.98
,2024-03-03 12:00:00,5.0,,,13.54,85.12,15.5,78.18,,0.15,507.35
,2024-03-03 13:00:00,5.0,,,18.34,73.67,12.16,83.49,,1.35,600.81
,2024-03-03 14:00:00,5.0,,,20.05,68.66,11.21,91.52,,3.07,700.95
,2024-03-03 15:00:00,5.0,,,20.22,67.95,11.8,98.25,,3.86,754.36
,2024-03-03 16:00:00,5.0,,,16.79,72.96,10.85,100.05,,3.17,734.33
,2024-03-03 17:00:00,5.0,,,14.05,77.25,9.78,101.18,,2.5,694.27
,2024-03-03 18:00:00,5.0,,,12.68,79.39,8.58,100.8,,1.55,654.22
,2024-03-03 19:00:00,5.0,,,11.82,77.25,6.68,98.42,,0.63,600.81
,2024-03-03 20:00:00,5.0,,,12.51,71.53,7.51,97.69,,1.2,620.84
,2024-03-03 21:00:00,5.0,,,11.65,67.95,8.23,96.32,,1.84,627.52
,2024-03-03 22:00:00,5.0,,,12.34,62.23,9.42,96.74,,2.79,654.22
,2024-03-03 23:00:00,5.0,,,14.39,52.93,10.73,100.11,,3.77,714.3
,2024-03-04 00:00:00,5.0,,,18.34,41.84,12.16,103.59,,4.88,794.41
,2024-03-04 01:00:00,5.0,,,26.39,29.33,14.66,108.02,,5.64,934.6
,2024-03-04 02:00:00,5.0,,,46.61,9.3,21.22,120.95,,8.99,1361.85
,2024-03-04 03:00:00,5.0,,,51.41,13.59,26.46,119.28,,10.39,1548.77
,2024-03-04 04:00:00,5.0,,,26.39,64.37,35.76,75.23,,2.41,634.19
,2024-03-04 05:00:00,4.0,,,17.82,85.83,30.99,64.63,,1.55,500.68
,2024-03-04 06:00:00,4.0,,,12.68,100.14,25.75,61.47,,0.8,440.6
,2024-03-04 07:00:00,4.0,,,9.94,113.01,24.32,61.77,,0.21,417.23
,2024-03-04 08:00:00,4.0,,,9.08,111.58,22.17,63.26,,0.0,407.22
,2024-03-04 09:00:00,4.0,,,8.65,103.0,19.31,61.91,,0.0,400.54
,2024-03-04 10:00:00,4.0,,,10.37,94.41,20.5,61.9,,0.09,410.56
,2024-03-04 11:00:00,4.0,,,13.37,81.54,21.46,61.22,,0.57,427.25
,2024-03-04 12:00:00,4.0,,,17.14,70.1,20.98,58.06,,1.04,447.27
,2024-03-04 13:00:00,4.0,,,34.96,41.48,16.45,62.83,,4.88,734.33
,2024-03-04 14:00:00,5.0,,,50.72,14.13,18.84,77.32,,11.15,1148.22
,2024-03-04 15:00:00,5.0,,,54.84,3.98,23.37,92.73,,14.69,1441.96
,2024-03-04 16:00:00,5.0,,,50.04,5.14,23.6,95.14,,13.05,1468.66
,2024-03-04 17:00:00,5.0,,,39.07,20.74,19.31,83.6,,9.12,1188.28
,2024-03-04 18:00:00,4.0,,,26.05,41.84,13.59,67.6,,4.81,841.14
,2024-03-04 19:00:00,4.0,,,16.96,54.36,9.06,56.67,,2.06,567.44
,2024-03-04 20:00:00,4.0,,,14.39,55.07,8.23,56.56,,1.96,527.38
,2024-03-04 21:00:00,4.0,,,12.17,55.79,8.34,57.31,,2.34,520.71
,2024-03-04 22:00:00,4.0,,,12.51,51.5,9.42,59.53,,3.17,547.41
,2024-03-04 23:00:00,4.0,,,15.25,42.92,11.32,63.42,,4.12,620.84
,2024-03-05 00:00:00,4.0,,,20.22,29.33,13.11,69.04,,4.88,720.98
,2024-03-05 01:00:00,5.0,,,28.79,13.95,15.74,76.14,,5.64,867.84
,2024-03-05 02:00:00,5.0,,,36.67,2.44,22.17,89.93,,9.63,1255.04
,2024-03-05 03:00:00,5.0,,,36.67,9.21,29.33,92.11,,13.05,1441.96
,2024-03-05 04:00:00,4.0,,,29.82,42.92,53.88,56.42,,4.31,634.19
,2024-03-05 05:00:00,4.0,,,25.7,62.94,52.45,52.02,,3.55,547.41
,2024-03-05 06:00:00,3.0,,,19.36,87.98,43.39,49.36,,2.66,473.98
,2024-03-05 07:00:00,3.0,,,14.05,110.15,36.72,47.52,,1.9,420.57
,2024-03-05 08:00:00,3.0,,,10.8,108.72,28.61,42.64,,1.46,380.52
,2024-03-05 09:00:00,3.0,,,9.0,90.12,20.98,38.01,,1.25,360.49
,2024-03-05 10:00:00,3.0,,,9.68,79.39,19.31,41.63,,1.28,373.84
,2024-03-05 11:00:00,3.0,,,12.17,72.24,20.03,47.87,,1.46,403.88
,2024-03-05 12:00:00,4.0,,,16.28,62.94,20.03,51.1,,1.63,433.92
,2024-03-05 13:00:00,4.0,,,25.02,48.64,17.64,54.61,,3.23,560.76
,2024-03-05 14:00:00,4.0,,,33.59,35.41,18.6,61.54,,6.71,767.71
