ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-03-04 10:00:00,2.3579818155504424,2.4100574663233796,4.702758369626225,2.3579818155504424,2.3579818155504424,1.1382931957358526,1.1382931957358526,1.1382931957358526,-0.07265751810578917,-0.07265751810578917,-0.07265751810578917,0.003711920165064969,0.003711920165064969,0.003711920165064969,1.207238793676577,1.207238793676577,1.207238793676577,0.0,0.0,0.0,3.4962750112862953
2024-03-04 11:00:00,2.357957640850457,2.353379124897426,4.593953164611671,2.357957640850457,2.357957640850457,1.0653260965040114,1.0653260965040114,1.0653260965040114,-0.14644056971387004,-0.14644056971387004,-0.14644056971387004,0.003693447855925092,0.003693447855925092,0.003693447855925092,1.2080732183619562,1.2080732183619562,1.2080732183619562,0.0,0.0,0.0,3.4232837373544687
2024-03-04 12:00:00,2.357933466150471,2.2911554970898464,4.566263144776701,2.357933466150471,2.357933466150471,1.0155069842147626,1.0155069842147626,1.0155069842147626,-0.19748984999745853,-0.19748984999745853,-0.19748984999745853,0.0040944316485735845,0.0040944316485735845,0.0040944316485735845,1.2089024025636477,1.2089024025636477,1.2089024025636477,0.0,0.0,0.0,3.3734404503652335
2024-03-04 13:00:00,2.3579092914504853,2.1699805560669003,4.508928599117872,2.3579092914504853,2.3579092914504853,0.927357963369751,0.927357963369751,0.927357963369751,-0.28735721387266505,-0.28735721387266505,-0.28735721387266505,0.004988904120315826,0.004988904120315826,0.004988904120315826,1.2097262731221003,1.2097262731221003,1.2097262731221003,0.0,0.0,0.0,3.285267254820236
2024-03-04 14:00:00,2.3578851167504995,1.9954010041408048,4.3508376962837945,2.3578851167504995,2.3578851167504995,0.8094716134058779,0.8094716134058779,0.8094716134058779,-0.40751607509697474,-0.40751607509697474,-0.40751607509697474,0.006442931354438755,0.006442931354438755,0.006442931354438755,1.2105447571484138,1.2105447571484138,1.2105447571484138,0.0,0.0,0.0,3.1673567301563774
2024-03-04 15:00:00,2.357860942050514,1.9364513182168364,4.2205694387880754,2.357860942050514,2.357860942050514,0.7412996661495852,0.7412996661495852,0.7412996661495852,-0.4785718512613305,-0.4785718512613305,-0.4785718512613305,0.008513735381910784,0.008513735381910784,0.008513735381910784,1.2113577820290051,1.2113577820290051,1.2113577820290051,0.0,0.0,0.0,3.0991606082000995
2024-03-04 16:00:00,2.357836767350528,1.9563089832767036,4.32040333615693,2.357836767350528,2.357836767350528,0.7909454942407643,0.7909454942407643,0.7909454942407643,-0.43246871680261245,-0.43246871680261245,-0.43246871680261245,0.011248935614588448,0.011248935614588448,0.011248935614588448,1.2121652754287882,1.2121652754287882,1.2121652754287882,0.0,0.0,0.0,3.1487822615912924
2024-03-04 17:00:00,2.357812592650542,2.1469031817864894,4.42418289823772,2.357812592650542,2.357812592650542,0.9383483784298037,0.9383483784298037,0.9383483784298037,-0.2893047053453451,-0.2893047053453451,-0.2893047053453451,0.014685918479990468,0.014685918479990468,0.014685918479990468,1.2129671652951584,1.2129671652951584,1.2129671652951584,0.0,0.0,0.0,3.2961609710803454
2024-03-04 18:00:00,2.3577884179505566,2.3394856845018603,4.557815004822907,2.3577884179505566,2.3577884179505566,1.0880475427019864,1.0880475427019864,1.0880475427019864,-0.1445671800018999,-0.1445671800018999,-0.1445671800018999,0.01885134284225115,0.01885134284225115,0.01885134284225115,1.213763379861635,1.213763379861635,1.213763379861635,0.0,0.0,0.0,3.445835960652543
2024-03-04 19:00:00,2.3577642432514767,2.405136189609662,4.584219222947268,2.3577642432514767,2.3577642432514767,1.1624456213556786,1.1624456213556786,1.1624456213556786,-0.07586901332161966,-0.07586901332161966,-0.07586901332161966,0.023760787025892294,0.023760787025892294,0.023760787025892294,1.214553847651406,1.214553847651406,1.214553847651406,0.0,0.0,0.0,3.520209864607155
