ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-04-24,4.4029438440876625,3.1847730342381184,4.889857697991908,4.4029438440876625,4.4029438440876625,-0.3191558942290674,-0.3191558942290674,-0.3191558942290674,-0.014524270887590427,-0.014524270887590427,-0.014524270887590427,-0.30463162334147703,-0.30463162334147703,-0.30463162334147703,0.0,0.0,0.0,4.083787949858595
2023-04-25,4.402428677991349,3.280437469654065,4.960761156099904,4.402428677991349,4.402428677991349,-0.2832826875151251,-0.2832826875151251,-0.2832826875151251,0.037413566695528255,0.037413566695528255,0.037413566695528255,-0.32069625421065334,-0.32069625421065334,-0.32069625421065334,0.0,0.0,0.0,4.119145990476223
2023-04-26,4.401913511895035,3.2979086354181564,5.040471578311612,4.401913511895035,4.401913511895035,-0.2364217904175373,-0.2364217904175373,-0.2364217904175373,0.1003615677882577,0.1003615677882577,0.1003615677882577,-0.33678335820579497,-0.33678335820579497,-0.33678335820579497,0.0,0.0,0.0,4.165491721477498
2023-04-27,4.401398345798721,3.258083091984791,4.919175910983735,4.401398345798721,4.401398345798721,-0.3300321329008363,-0.3300321329008363,-0.3300321329008363,0.0221138500000945,0.0221138500000945,0.0221138500000945,-0.3521459829009308,-0.3521459829009308,-0.3521459829009308,0.0,0.0,0.0,4.0713662128978845
2023-04-28,4.400883179702406,3.267641888423952,4.9150902386956865,4.400883179702406,4.400883179702406,-0.2809793854290559,-0.2809793854290559,-0.2809793854290559,0.0850737978650376,0.0850737978650376,0.0850737978650376,-0.3660531832940934,-0.3660531832940934,-0.3660531832940934,0.0,0.0,0.0,4.11990379427335
2023-04-29,4.4003680136060925,3.147789583921146,4.816080940956052,4.4003680136060925,4.4003680136060925,-0.4167665504620923,-0.4167665504620923,-0.4167665504620923,-0.03895575025439447,-0.03895575025439447,-0.03895575025439447,-0.37781080020769786,-0.37781080020769786,-0.37781080020769786,0.0,0.0,0.0,3.983601463144
2023-04-30,4.399852847509778,3.010953248240038,4.690210466748954,4.399852847509778,4.399852847509778,-0.5782638809256277,-0.5782638809256277,-0.5782638809256277,-0.19148276120646862,-0.19148276120646862,-0.19148276120646862,-0.386781119719159,-0.386781119719159,-0.386781119719159,0.0,0.0,0.0,3.8215889665841503
2023-05-01,4.3993376814134635,3.0791918439957477,4.78540141618995,4.3993376814134635,4.3993376814134635,-0.40692515776646143,-0.40692515776646143,-0.40692515776646143,-0.01452427088757013,-0.01452427088757013,-0.01452427088757013,-0.3924008868788913,-0.3924008868788913,-0.3924008868788913,0.0,0.0,0.0,3.992412523647002
2023-05-02,4.39882251531715,3.2252824846284653,4.935737904519059,4.39882251531715,4.39882251531715,-0.35678362768185334,-0.35678362768185334,-0.35678362768185334,0.037413566695571415,0.037413566695571415,0.037413566695571415,-0.39419719437742473,-0.39419719437742473,-0.39419719437742473,0.0,0.0,0.0,4.042038887635297
2023-05-03,4.398307349220836,3.2896170326726635,4.9780141850799735,4.398307349220836,4.398307349220836,-0.29143925933619585,-0.29143925933619585,-0.29143925933619585,0.1003615677881889,0.1003615677881889,0.1003615677881889,-0.39180082712438474,-0.39180082712438474,-0.39180082712438474,0.0,0.0,0.0,4.106868089884641
2023-05-04,4.397792183124522,3.2263744997561132,4.87028475123963,4.397792183124522,4.397792183124522,-0.3628428651867096,-0.3628428651867096,-0.3628428651867096,0.022113850000023437,0.022113850000023437,0.022113850000023437,-0.384956715186733,-0.384956715186733,-0.384956715186733,0.0,0.0,0.0,4.034949317937812
2023-05-05,4.397277017028208,3.267573842595306,4.954366816080277,4.397277017028208,4.397277017028208,-0.2884574303344318,-0.2884574303344318,-0.2884574303344318,0.08507379786462584,0.08507379786462584,0.08507379786462584,-0.3735312281990576,-0.3735312281990576,-0.3735312281990576,0.0,0.0,0.0,4.108819586693777
2023-05-06,4.3967618509318935,3.123040214187312,4.891733138887265,4.3967618509318935,4.3967618509318935,-0.39647188219886303,-0.39647188219886303,-0.39647188219886303,-0.03895575025445211,-0.03895575025445211,-0.03895575025445211,-0.3575161319444109,-0.3575161319444109,-0.3575161319444109,0.0,0.0,0.0,4.00028996873303
