dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2020-11-25 06:30:00,5,2616.88,2.18,70.6,13.59,38.62,364.61,411.73,28.63
2020-11-25 07:30:00,5,3631.59,23.25,89.11,0.33,54.36,420.96,486.21,41.04
2020-11-25 08:30:00,5,4539.49,52.75,100.08,1.11,68.67,463.68,541.95,49.14
2020-11-25 09:30:00,5,4539.49,50.96,111.04,6.44,78.2,454.81,534,48.13
2020-11-25 10:30:00,5,4379.27,42.92,117.9,17.17,87.74,448.14,529.19,46.61
2020-11-25 11:30:00,5,3898.62,28.39,117.9,40.05,101.09,437.25,511.79,42.05
2020-11-25 12:30:00,5,1949.31,14.53,105.56,83.69,185.01,312.76,349.2,12.79
2020-11-25 13:30:00,5,1508.71,11.62,112.41,87.98,217.44,275.53,303.47,6.59
2020-11-25 14:30:00,5,1361.85,7.04,109.67,95.84,213.62,263.51,289.86,6.02
2020-11-25 15:30:00,5,1602.17,3.1,93.22,104.43,152.59,271.25,302.27,12.16
2020-11-25 16:30:00,5,2136.23,1.27,94.59,86.55,103.95,284.51,324.34,21.28
2020-11-25 17:30:00,5,2590.18,0.19,109.67,50.78,82.02,287.83,336,27.87
2020-11-25 18:30:00,5,3017.43,0.6,120.64,19.67,69.62,295.37,354.19,35.47
2020-11-25 19:30:00,5,3471.37,6.65,117.9,3,65.8,325.89,402.37,46.1
2020-11-25 20:30:00,5,3898.62,16.09,105.56,0.25,63.9,363.16,456.38,50.66
2020-11-25 21:30:00,5,4058.84,19.67,98.71,0.08,59.61,387.52,490.96,42.05
2020-11-25 22:30:00,5,3898.62,18.11,91.85,0.11,52.93,394.51,498.87,31.92
2020-11-25 23:30:00,5,3417.97,13.19,83.63,0.31,42.92,369,461.24,20.52
2020-11-26 00:30:00,5,2803.8,7.15,74.71,0.89,33.85,327.49,400.17,12.16
2020-11-26 01:30:00,5,2456.67,4.75,65.8,1.4,30.99,303.81,365.32,9.63
2020-11-26 02:30:00,5,2269.75,4.25,58.26,1.39,30.52,285.16,340.62,8.74
2020-11-26 03:30:00,5,2162.93,5.42,53.47,0.83,30.99,272.18,320.68,7.92
2020-11-26 04:30:00,5,2136.23,8.16,49.35,0.31,31.47,264.01,305.06,7.09
2020-11-26 05:30:00,5,2189.64,13.19,46.61,0.07,33.38,260.05,296.45,7.28
2020-11-26 06:30:00,5,2483.37,23.92,45.93,0.01,39.1,268.08,305.4,10.26
2020-11-26 07:30:00,5,3284.45,47.83,51.41,0.02,53.88,309.14,359.04,17.48
2020-11-26 08:30:00,5,3791.81,67.06,60.32,1.1,73.43,337.8,398.42,23.81
2020-11-26 09:30:00,5,3097.53,46.94,71.29,8.58,96.32,300.52,353.24,24.83
2020-11-26 10:30:00,5,2643.59,34.42,72.66,20.74,103.95,264.39,315.31,28.37
2020-11-26 11:30:00,5,2109.53,23.69,67.86,33.26,108.72,208,253.85,26.6
2020-11-26 12:30:00,5,1094.82,9.95,49.35,66.52,90.6,115.32,139.51,12.79
2020-11-26 13:30:00,5,894.55,7.49,42.5,82.25,83.92,92.77,111.59,10.13
2020-11-26 14:30:00,5,881.2,7.26,44.55,85.12,92.51,88.53,107.12,10.64
2020-11-26 15:30:00,5,1308.44,9.16,63.06,67.23,100.14,106.99,132.1,17.23
2020-11-26 16:30:00,5,2056.12,11.51,91.85,30.76,95.37,138.22,175.22,26.85
2020-11-26 17:30:00,5,2670.29,23.92,106.93,2.26,84.88,155.65,203.84,33.44
2020-11-26 18:30:00,5,3097.53,42.92,94.59,0,74.39,169.52,227.04,41.04
2020-11-26 19:30:00,5,3578.19,52.75,85,0,69.62,202.21,276.96,50.16
2020-11-26 20:30:00,5,3952.03,53.64,85,0,64.85,234.37,325.87,49.14
2020-11-26 21:30:00,5,4005.43,47.83,85,0,59.13,245.5,343.52,39.01
2020-11-26 22:30:00,5,3685,37.1,84.31,0,51.98,229.77,319.4,30.4
2020-11-26 23:30:00,5,2723.69,20.56,78.14,0.12,42.92,174.77,238.31,19.76
2020-11-27 00:30:00,5,1695.63,4.47,67.17,2.5,32.42,114.3,149.46,11.65
2020-11-27 01:30:00,5,1308.44,0.82,54.84,9.39,26.7,90.01,113.31,9.88
2020-11-27 02:30:00,5,1134.87,0.18,47.3,18.06,27.66,82.03,100.6,9.5
2020-11-27 03:30:00,5,974.66,0.03,39.76,31.11,29.56,77.06,92.05,8.99
2020-11-27 04:30:00,5,894.55,0.01,34.62,38.98,28.37,73.1,86.42,8.61
2020-11-27 05:30:00,5,894.55,0.01,33.59,38.98,28.13,71.17,84.01,8.61
2020-11-27 06:30:00,5,1068.12,0.15,40.44,28.61,32.42,77.66,93.52,10.39
2020-11-27 07:30:00,5,1441.96,2.65,55.52,10.01,40.53,93.87,117.18,14.95
2020-11-27 08:30:00,5,1668.93,15.42,53.47,11.36,47.21,100.66,128.85,17.99
2020-11-27 09:30:00,5,1708.98,23.47,47.3,23.96,54.84,101.94,132.24,20.77
2020-11-27 10:30:00,5,1655.58,22.35,45.93,37.91,61.99,102.47,134.15,23.56
2020-11-27 11:30:00,5,1455.31,16.99,45.24,57.94,66.76,96.21,124.64,22.29
2020-11-27 12:30:00,5,947.95,8.38,33.24,89.41,54.84,65.04,82.8,14.57
2020-11-27 13:30:00,5,814.44,5.76,29.13,107.29,48.16,60.21,75.19,13.05
2020-11-27 14:30:00,5,814.44,4.69,30.5,117.3,49.11,66.66,81.87,14.06
2020-11-27 15:30:00,5,1148.22,5.53,45.93,107.29,52.93,84.8,105.35,19
2020-11-27 16:30:00,5,1655.58,5.64,72.66,75.1,53.88,105.82,134.28,24.57
2020-11-27 17:30:00,5,2082.82,1.69,104.19,30.4,51.02,118.21,151.31,28.88
2020-11-27 18:30:00,5,2403.26,2.68,112.41,7.06,50.07,135.62,173.83,34.45
2020-11-27 19:30:00,5,2510.07,2.18,101.45,7.96,49.59,154.47,198.73,39.52
2020-11-27 20:30:00,5,2376.56,0.4,87.05,18.95,45.78,163.42,209.55,41.04
2020-11-27 21:30:00,5,2296.45,0.08,76.77,26.82,42.44,169.15,215.26,38.51
2020-11-27 22:30:00,5,2349.85,0.13,75.4,23.96,40.53,179.28,227.25,32.93
2020-11-27 23:30:00,5,2189.64,0.17,71.97,21.82,34.33,174.77,219.02,23.31
2020-11-28 00:30:00,5,1789.09,0.05,58.95,28.25,25.03,150.44,183.04,13.93
2020-11-28 01:30:00,5,1401.9,0,41.47,40.05,18.6,132.96,156.48,9.75
2020-11-28 02:30:00,5,1228.33,0,32.56,45.78,16.45,126.1,144.97,7.79
2020-11-28 03:30:00,5,1161.58,0,28.1,47.92,15.5,124.33,140.4,6.59
2020-11-28 04:30:00,5,1148.22,0,26.05,50.07,15.5,126.38,140.94,6.21
2020-11-28 05:30:00,5,1188.28,0,26.39,52.21,17.41,136.96,151.52,6.52
2020-11-28 06:30:00,5,1348.5,0,32.22,51.5,22.89,158.21,176.16,8.36
2020-11-28 07:30:00,5,1695.63,0.1,47.3,37.91,31.47,185.59,211.46,12.41
2020-11-28 08:30:00,5,1895.9,4.36,53.47,32.19,38.62,197.84,228.15,15.71
2020-11-28 09:30:00,5,1869.2,10.17,45.93,47.92,46.25,192.49,222.35,18.49
2020-11-28 10:30:00,5,1762.39,10.17,42.16,71.53,52.93,186.49,215.43,20.27
2020-11-28 11:30:00,5,1588.82,7.26,37.7,105.86,58.17,174.62,199.38,19
2020-11-28 12:30:00,5,1041.41,3.58,23.65,140.19,47.21,110.26,124.43,11.65
2020-11-28 13:30:00,5,867.84,2.57,19.71,154.5,41.49,92.78,103.92,10.26
2020-11-28 14:30:00,5,867.84,2.15,20.74,165.94,44.82,96.88,108.01,11.15
2020-11-28 15:30:00,5,1735.69,6.31,58.95,123.02,54.36,140.53,166.19,20.52
2020-11-28 16:30:00,5,3124.24,14.75,116.53,49.35,61.04,204.21,250.82,30.65
2020-11-28 17:30:00,5,4272.46,42.02,148.06,3.17,62.94,251.13,312.63,38.51
2020-11-28 18:30:00,5,5340.58,76,150.8,0,66.76,305.95,382.34,49.14
2020-11-28 19:30:00,5,5767.82,68.84,150.8,0,67.71,351.5,440,55.73
2020-11-28 20:30:00,5,5073.55,33.08,142.57,0.2,59.61,341.86,424.77,51.68
2020-11-28 21:30:00,5,3791.81,2.18,119.27,8.4,50.55,284.08,347.44,42.56
2020-11-28 22:30:00,5,3524.78,0.72,102.82,13.05,45.3,274.87,335.43,40.03
2020-11-28 23:30:00,5,3124.24,0.57,90.48,14.13,35.29,248.69,299.94,32.17
2020-11-29 00:30:00,5,2456.67,0.17,71.97,20.21,23.84,201.74,238.09,20.77
2020-11-29 01:30:00,5,2002.72,0.04,56.21,26.11,19.07,172.07,199.13,14.82
2020-11-29 02:30:00,5,1735.69,0.03,47.3,28.61,16.93,156.8,179.28,10.89
2020-11-29 03:30:00,5,1562.12,0.02,40.1,31.11,15.97,145.46,164.55,8.11
2020-11-29 04:30:00,5,1428.6,0.02,35.99,31.83,15.74,138.33,155.25,6.08
2020-11-29 05:30:00,5,1321.79,0.03,34.62,33.26,16.21,134.49,150.71,5.07
2020-11-29 06:30:00,5,1428.6,0.15,42.16,28.25,20.5,144.8,164.06,6.33
2020-11-29 07:30:00,5,1895.9,3.55,63.06,10.01,30.52,175.84,205.53,11.02
2020-11-29 08:30:00,5,2429.96,21.23,67.86,9.3,40.05,205.11,244.44,16.21
2020-11-29 09:30:00,5,2830.51,35.32,69.23,21.46,50.55,229.77,276.06,22.55
2020-11-29 10:30:00,5,3150.94,34.87,79.51,40.41,64.85,258.81,311.02,28.88
2020-11-29 11:30:00,5,3150.94,23.69,87.05,77.96,82.02,277.18,329.15,29.39
2020-11-29 12:30:00,5,1428.6,6.87,44.55,141.62,75.34,152.26,174.87,11.27
2020-11-29 13:30:00,5,1148.22,4.58,35.64,160.22,66.76,133.28,152.32,8.74
2020-11-29 14:30:00,5,1121.52,3.74,36.67,170.23,69.62,131.24,150.27,9.25
2020-11-29 15:30:00,5,2296.45,10.95,87.05,107.29,77.25,187.62,226.89,23.05
2020-11-29 16:30:00,5,4112.24,31.74,150.8,31.11,84.88,274.9,343.04,39.52
2020-11-29 17:30:00,5,5714.42,83.15,175.48,1.59,99.18,336.88,425.52,57.25
2020-11-29 18:30:00,5,7156.37,132.32,180.96,0,125.89,404.47,513.61,84.1
2020-11-29 19:30:00,5,8117.68,151.99,178.22,0,143.05,478.35,610.78,107.41
2020-11-29 20:30:00,5,8331.3,150.2,157.65,0,137.33,524.79,672.15,114.5
2020-11-29 21:30:00,5,8331.3,146.63,134.35,0,125.89,558.48,709.59,110.45
2020-11-29 22:30:00,5,8438.11,146.63,119.27,0,125.89,592.91,747.75,112.47
2020-11-29 23:30:00,5,8224.49,143.05,109.67,0,118.26,586.24,733.62,105.38
2020-11-30 00:30:00,5,7263.18,126.96,98.71,0,94.41,519.9,641.21,81.06
2020-11-30 01:30:00,5,6248.47,108.18,86.37,0,74.39,463.88,562.84,56.74
2020-11-30 02:30:00,5,5447.39,88.51,76.08,0,58.65,419.38,502.51,39.01
2020-11-30 03:30:00,5,4699.71,68.84,70.6,0,47.21,377.58,449.55,29.64
2020-11-30 04:30:00,5,4112.24,54.09,69.23,0,38.15,337,399.7,24.32
2020-11-30 05:30:00,5,3631.59,47.39,69.23,0,31.47,303.61,358.95,19.25
2020-11-30 06:30:00,5,3417.97,46.49,70.6,0,36.72,279.12,329.89,25.08
2020-11-30 07:30:00,5,4432.68,80.47,74.71,0.02,51.98,338.53,407.97,36.48
2020-11-30 08:30:00,5,5554.2,125.17,74.71,1.48,64.85,393.76,479.03,47.12
2020-11-30 09:30:00,5,5821.23,125.17,87.74,7.15,76.29,406.58,494.57,54.21
2020-11-30 10:30:00,5,5874.63,90.3,123.38,23.25,90.6,434.27,525.87,58.77
2020-11-30 11:30:00,5,5607.61,43.36,153.54,73.67,103.95,460.28,548.96,53.7
2020-11-30 12:30:00,5,1976.01,8.16,65.12,164.51,97.28,196.45,226.33,20.77
2020-11-30 13:30:00,5,1495.36,4.69,45.93,188.83,84.88,165.43,187.62,15.07
2020-11-30 14:30:00,5,1388.55,3.41,42.84,200.27,83.92,158.8,178.9,14.19
2020-11-30 15:30:00,5,2643.59,8.72,100.08,134.47,91.55,221.87,263.85,28.37
2020-11-30 16:30:00,5,4806.52,27.72,180.96,39.34,96.32,326.66,403.12,45.09
2020-11-30 17:30:00,5,6675.72,85.83,205.64,1.81,97.28,402.96,504.58,57.76
2020-11-30 18:30:00,5,8331.3,143.05,200.15,0,106.81,483.31,610.09,76
2020-11-30 19:30:00,5,9292.6,157.36,180.96,0,107.77,563.64,718.37,90.18
2020-11-30 20:30:00,5,9292.6,146.63,156.28,0,97.28,613.4,784.89,91.2
2020-11-30 21:30:00,5,9292.6,134.11,137.09,0,84.88,656.52,833.6,73.97
2020-11-30 22:30:00,5,9399.41,135.9,120.64,0,78.2,703.33,887.84,57.25
2020-11-30 23:30:00,5,8758.55,128.75,102.82,0,61.99,669.44,844.63,37.49
2020-12-01 00:30:00,5,7049.56,106.39,87.74,0,41.96,557.39,699.05,20.01
2020-12-01 01:30:00,5,5767.82,83.15,74.71,0,34.81,475.65,585.64,14.57
2020-12-01 02:30:00,5,4966.74,67.06,64.43,0,32.42,426.25,516.68,13.05
2020-12-01 03:30:00,5,4379.27,55.43,57.58,0,31.47,390.57,467.97,12.16
2020-12-01 04:30:00,5,3952.03,46.05,53.47,0,29.56,361.58,426.87,10.77
2020-12-01 05:30:00,5,3631.59,41.57,51.41,0,29.56,338.08,394.05,10.51
2020-12-01 06:30:00,5,3524.78,43.36,54.84,0,36.72,328.71,380.96,13.81
2020-12-01 07:30:00,5,4539.49,76.89,61.69,0.01,51.98,387.82,458.69,21.53
2020-12-01 08:30:00,5,5554.2,119.81,65.12,0.94,63.9,438.32,523.15,27.87
2020-12-01 09:30:00,5,5714.42,119.81,80.88,5.72,74.39,454.62,542.24,33.95
2020-12-01 10:30:00,5,5821.23,90.3,117.9,20.21,88.69,486.37,576.78,43.57
2020-12-01 11:30:00,5,5821.23,44.7,154.91,67.95,104.9,530.13,618.68,43.57
2020-12-01 12:30:00,5,2403.26,7.04,72.66,200.27,122.07,303.78,336.66,18.75
2020-12-01 13:30:00,5,1895.9,3.91,50.04,231.74,99.18,255.16,280.88,14.69
2020-12-01 14:30:00,5,1762.39,2.57,42.5,248.91,89.65,239.93,263.1,14.57
2020-12-01 15:30:00,5,3097.53,7.04,105.56,161.65,91.55,313.47,359.45,29.64
2020-12-01 16:30:00,5,5287.17,21.46,191.93,45.42,95.37,431.12,510.61,46.1
2020-12-01 17:30:00,5,7263.18,79.57,216.6,1.42,102.04,512.77,618.34,61.3
2020-12-01 18:30:00,5,9078.98,139.48,216.6,0,119.21,605.14,739.6,84.1
2020-12-01 19:30:00,5,10147.09,150.2,213.86,0,117.3,700.36,866.48,97.28
2020-12-01 20:30:00,5,10040.28,130.53,197.41,0,97.28,752.66,937.4,88.16
2020-12-01 21:30:00,5,9613.04,107.29,178.22,0,80.11,780.98,967.56,61.3
2020-12-01 22:30:00,5,9399.41,101.03,157.65,0,71.53,816.21,1004.64,44.58
2020-12-01 23:30:00,5,8651.73,92.98,137.09,0,57.7,791.35,966.73,29.64
2020-12-02 00:30:00,5,7156.37,73.31,115.16,0,40.53,708.4,848.38,16.72
2020-12-02 01:30:00,5,6088.26,55.43,97.33,0,33.85,656.05,767.16,12.67
2020-12-02 02:30:00,5,5447.39,46.05,79.51,0,30.99,625.11,717.59,11.15
2020-12-02 03:30:00,5,4913.33,38.45,66.49,0,28.37,597.57,677.01,10.01
2020-12-02 04:30:00,5,4486.08,33.08,58.26,0,25.75,571.31,638.64,8.36
2020-12-02 05:30:00,5,4219.06,29.95,56.21,0.01,25.27,546.32,602.46,8.11
2020-12-02 06:30:00,5,4165.65,32.63,58.95,0.01,31.95,527.62,579.56,11.78
2020-12-02 07:30:00,5,4966.74,61.69,65.12,0.02,44.35,560.74,628.05,17.73
2020-12-02 08:30:00,5,5447.39,86.73,71.29,1.2,50.55,563.36,637.2,20.77
2020-12-02 09:30:00,5,4486.08,45.15,97.33,16.09,56.27,486.09,546.94,22.29
2020-12-02 10:30:00,5,4219.06,28.61,101.45,47.92,65.8,476.05,535.98,28.12
2020-12-02 11:30:00,5,3791.81,15.2,93.22,104.43,76.29,457.05,511.42,28.37
2020-12-02 12:30:00,5,1762.39,2.85,34.96,217.44,74.39,278.08,299.32,11.65
2020-12-02 13:30:00,5,1415.25,1.93,25.36,223.16,62.94,225.17,241.86,10.64
2020-12-02 14:30:00,5,1295.09,1.66,25.02,217.44,60.08,197.62,212.92,11.4
2020-12-02 15:30:00,5,1655.58,2.54,47.3,183.11,65.8,203.92,225.96,17.23
2020-12-02 16:30:00,5,2349.85,2.74,87.74,121.59,69.62,227.74,260.82,24.57
2020-12-02 17:30:00,5,2964.02,0.57,130.24,53.64,68.67,243.27,284.82,30.65
2020-12-02 18:30:00,5,3524.78,1.41,152.17,12.16,68.67,268.83,319.75,37.49
2020-12-02 19:30:00,5,3685,2.46,139.83,7.24,66.76,292.1,352.35,44.08
2020-12-02 20:30:00,5,3524.78,0.96,120.64,12.88,59.13,292.5,355.06,45.6
2020-12-02 21:30:00,5,3364.56,0.45,105.56,16.27,51.5,283.55,346.14,44.58
2020-12-02 22:30:00,5,3311.16,0.85,100.08,12.34,46.25,281.26,343.89,41.04
2020-12-02 23:30:00,5,3044.13,1.1,91.85,10.19,37.67,260.8,316.54,29.13
2020-12-03 00:30:00,5,2483.37,0.43,76.08,14.84,27.9,223.05,264.92,16.97
2020-12-03 01:30:00,5,2109.53,0.13,61.01,20.74,24.56,205.31,239.33,11.65
2020-12-03 02:30:00,5,1922.61,0.07,52.09,23.6,23.84,205.54,236.15,8.74
2020-12-03 03:30:00,5,1842.5,0.08,46.61,23.25,23.84,215.2,244.22,7.03
2020-12-03 04:30:00,5,1815.8,0.22,45.24,18.24,23.84,230.31,259.16,6.27
2020-12-03 05:30:00,5,1869.2,1.4,47.98,9.12,25.51,252.44,282.79,6.33
2020-12-03 06:30:00,5,2296.45,13.52,51.41,0.89,32.9,293.56,332.14,9.37
2020-12-03 07:30:00,5,3284.45,49.62,52.78,0.01,47.21,362.96,421.16,15.71
2020-12-03 08:30:00,5,4112.24,86.73,55.52,0.85,59.61,411.84,483.58,20.01
2020-12-03 09:30:00,5,4058.84,92.09,58.26,4.43,70.57,409.47,481.24,22.55
2020-12-03 10:30:00,5,4432.68,93.88,76.08,11,87.74,438.31,518.43,31.67
2020-12-03 11:30:00,5,4913.33,75.1,117.9,27.9,114.44,499.71,586.26,36.99
2020-12-03 12:30:00,5,2216.34,13.64,82.25,118.73,156.4,331.31,368.29,11.27
2020-12-03 13:30:00,5,1922.61,7.38,69.23,163.08,144.96,311.07,343.36,9.5
2020-12-03 14:30:00,5,1976.01,5.7,72.66,183.11,154.5,306.68,339.42,10.39
2020-12-03 15:30:00,5,3578.19,13.41,142.57,108.72,158.31,396.51,454.3,29.13
2020-12-03 16:30:00,5,6034.85,43.81,219.35,22.89,158.31,546.54,640.16,52.69
2020-12-03 17:30:00,5,8224.49,118.02,241.28,0.84,183.11,661.49,783.98,81.06
2020-12-03 18:30:00,5,10040.28,180.6,235.8,0,225.07,774.3,922.85,116.53
2020-12-03 19:30:00,5,11535.65,207.42,222.09,0,232.7,901.47,1083.52,137.81
2020-12-03 20:30:00,5,12710.57,216.37,208.38,0,200.27,1017.94,1227.9,131.73
2020-12-03 21:30:00,5,13885.5,218.15,200.15,0,160.22,1140.68,1363.66,118.55
2020-12-03 22:30:00,5,14526.37,209.21,191.93,0,141.14,1229.21,1465.21,106.39
2020-12-03 23:30:00,5,13137.82,168.09,171.36,0,113.49,1154.94,1392.78,72.96
2020-12-04 00:30:00,5,10360.72,110.87,143.95,0,73.43,968.36,1176.27,38
2020-12-04 01:30:00,5,7904.05,65.27,117.9,0,48.64,829.57,996.33,20.27
2020-12-04 02:30:00,5,6355.29,35.76,100.08,0.01,37.19,749.66,878.97,15.45
2020-12-04 03:30:00,5,5554.2,22.13,89.11,0.04,34.33,717.75,819.9,15.45
2020-12-04 04:30:00,5,5340.58,21.01,81.57,0.04,33.38,716.9,805.93,15.71
2020-12-04 05:30:00,5,5287.17,25.93,75.4,0.02,32.9,716.79,798.34,16.09
2020-12-04 06:30:00,5,5661.01,45.6,70.6,0,37.67,733.43,816.82,19
2020-12-04 07:30:00,5,7370,108.18,74.03,0.01,51.5,821.05,924.91,23.81
2020-12-04 08:30:00,5,8865.36,171.66,89.11,0.64,61.04,879.8,991.12,28.63
2020-12-04 09:30:00,5,6515.5,82.25,122.01,9.66,65.8,694.8,771.76,32.17
2020-12-04 10:30:00,5,5981.45,46.05,138.46,37.19,77.25,667.73,741.97,38
2020-12-04 11:30:00,5,5661.01,21.68,139.83,104.43,90.6,683.51,756.9,38
2020-12-04 12:30:00,5,2029.42,4.14,52.78,211.72,118.26,364.65,390.92,7.6
2020-12-04 13:30:00,5,1482.01,3.02,40.78,220.3,94.41,275.03,294.81,7.54
2020-12-04 14:30:00,5,1455.31,2.96,49.35,226.02,103,267.96,287.97,8.87
2020-12-04 15:30:00,5,2590.18,6.87,119.27,157.36,141.14,337.15,374.12,21.03
2020-12-04 16:30:00,5,4753.11,20.56,233.05,46.49,181.2,454.12,521.31,36.99
2020-12-04 17:30:00,5,6835.94,65.27,293.37,1.9,188.83,545.64,640.73,48.13
2020-12-04 18:30:00,5,7904.05,85.83,301.6,0,179.29,603.82,721.26,57.76
2020-12-04 19:30:00,5,7156.37,56.77,249.51,0,150.68,630.03,748.36,61.3
2020-12-04 20:30:00,5,5767.82,16.54,194.67,3.13,113.49,617.16,717.71,55.73
2020-12-04 21:30:00,5,3952.03,0,106.93,62.23,80.11,537.68,608.31,42.56
2020-12-04 22:30:00,5,3364.56,0,80.88,67.23,59.61,510.44,573.51,40.03
2020-12-04 23:30:00,5,2937.32,0,70.6,67.23,44.35,483.95,534.87,25.59
2020-12-05 00:30:00,5,2403.26,0,52.78,81.54,33.38,453.42,489.45,12.29
2020-12-05 01:30:00,5,2029.42,0,34.62,97.28,26.23,427.52,454.69,7.35
2020-12-05 02:30:00,5,1815.8,0,25.36,104.43,22.89,409.76,433.17,5.76
2020-12-05 03:30:00,5,1735.69,0,21.76,104.43,21.94,398.86,420.84,5.07
2020-12-05 04:30:00,5,1695.63,0,20.56,103,21.46,394.76,416,4.75
2020-12-05 05:30:00,5,1735.69,0,21.59,100.14,21.22,395.83,417.04,4.69
2020-12-05 06:30:00,5,1895.9,0,28.1,89.41,23.13,404.53,428.05,6.02
2020-12-05 07:30:00,5,2296.45,0.01,47.3,66.52,29.56,423.6,454.79,9.25
2020-12-05 08:30:00,5,2616.88,1.47,67.17,49.35,37.19,429.26,466.51,11.78
2020-12-05 09:30:00,5,2536.77,5.81,62.38,61.51,41.49,411.15,448.43,13.55
2020-12-05 10:30:00,5,2349.85,7.71,54.15,83.69,44.82,391.34,428.16,16.97
2020-12-05 11:30:00,5,2162.93,6.71,50.04,115.87,51.5,379.44,414.41,17.99
2020-12-05 12:30:00,5,1482.01,4.41,43.53,167.37,87.74,304.43,326.97,10.39
2020-12-05 13:30:00,5,1308.44,3.91,45.24,185.97,103.95,285.43,305.21,8.87
2020-12-05 14:30:00,5,1241.68,3.24,47.3,194.55,114.44,275.58,294.69,8.87
2020-12-05 15:30:00,5,1735.69,4.08,74.71,154.5,114.44,286.4,312.93,15.58
2020-12-05 16:30:00,5,2723.69,3.97,119.27,87.98,92.51,318.51,358.74,25.08
2020-12-05 17:30:00,5,3631.59,3.38,164.51,20.21,71.53,338.76,389.22,32.42
2020-12-05 18:30:00,5,4219.06,16.99,169.99,0.27,61.99,360.6,419.88,39.52
2020-12-05 19:30:00,5,4058.84,11.62,154.91,1.1,58.17,378.03,440.05,42.56
2020-12-05 20:30:00,5,3337.86,1.01,122.01,19.85,51.98,373.12,427.67,38.51
2020-12-05 21:30:00,5,2483.37,0,76.77,55.08,43.87,353.51,395.94,29.89
2020-12-05 22:30:00,5,2296.45,0,63.75,57.22,37.19,357.85,398.4,23.81
2020-12-05 23:30:00,5,2109.53,0,57.58,55.79,30.52,357.38,393.73,15.71
2020-12-06 00:30:00,5,1842.5,0,47.98,57.22,23.37,347.82,376.94,8.87
2020-12-06 01:30:00,5,1682.28,0,38.73,58.65,20.27,347.01,372.41,6.52
2020-12-06 02:30:00,5,1602.17,0,32.56,57.22,18.6,351.48,375.72,5.51
2020-12-06 03:30:00,5,1588.82,0,30.5,52.93,18.36,357.98,382.45,5.26
2020-12-06 04:30:00,5,1602.17,0,30.16,46.49,18.12,364.83,389.78,5.26
2020-12-06 05:30:00,5,1642.23,0.01,32.56,36.84,18.36,370.21,396.09,5.57
2020-12-06 06:30:00,5,1869.2,0.45,42.16,21.28,21.46,386.16,416.24,7.47
2020-12-06 07:30:00,5,2510.07,9.84,57.58,2.24,29.8,420.91,461.95,11.53
2020-12-06 08:30:00,5,3150.94,33.08,59.63,1.81,37.67,447.92,499.22,15.45
2020-12-06 09:30:00,5,3471.37,45.6,60.32,7.87,43.39,455.91,512.8,19.25
2020-12-06 10:30:00,5,3685,44.26,70.6,19.31,50.55,462.32,523.4,25.84
2020-12-06 11:30:00,5,3685,32.19,89.11,44.35,61.99,476.32,537.4,29.39
2020-12-06 12:30:00,5,2162.93,11.96,71.29,101.57,95.37,330.67,363.23,18.75
2020-12-06 13:30:00,5,1895.9,7.94,67.86,137.33,100.14,302.88,333.05,16.21
2020-12-06 14:30:00,5,1922.61,5.87,72.66,165.94,108.72,319.46,351.79,16.47
2020-12-06 15:30:00,5,2643.59,6.31,109.67,140.19,115.4,367.29,412.24,23.05
2020-12-06 16:30:00,5,3898.62,6.71,171.36,70.1,109.67,437.31,501.94,31.67
2020-12-06 17:30:00,5,4966.74,11.62,211.12,8.32,93.46,489.96,568.15,38
2020-12-06 18:30:00,5,5661.01,25.48,205.64,0.04,85.83,548.1,636.71,46.1
2020-12-06 19:30:00,5,5661.01,14.53,189.19,0.67,76.29,590.09,684.14,48.64
2020-12-06 20:30:00,5,5073.55,1.96,153.54,10.91,61.99,595.31,687.3,36.99
2020-12-06 21:30:00,5,4379.27,0.02,113.79,33.62,50.55,580.06,662.57,23.05
2020-12-06 22:30:00,5,3898.62,0,93.22,41.13,46.25,563.55,640.69,16.09
2020-12-06 23:30:00,5,3231.05,0,75.4,45.78,41.96,517.19,581.9,8.99
2020-12-07 00:30:00,5,2376.56,0,54.84,57.22,37.19,453.19,500.12,4.31
2020-12-07 01:30:00,5,2109.53,0,48.67,53.64,32.42,427.04,466.52,4.5
2020-12-07 02:30:00,5,2029.42,0,45.93,47.21,29.09,411.66,448.35,4.94
2020-12-07 03:30:00,5,2002.72,0,44.55,40.41,27.18,396.18,431.95,5.26
2020-12-07 04:30:00,5,2029.42,0.02,45.24,32.54,26.23,391.32,426.65,5.38
2020-12-07 05:30:00,5,2109.53,0.16,48.67,22.17,26.46,394.72,430.53,5.89
2020-12-07 06:30:00,5,2456.67,4.25,58.26,6.97,30.99,416.8,458.23,8.61
2020-12-07 07:30:00,5,3311.16,27.94,63.06,0.06,41.01,464.91,521.77,13.68
2020-12-07 08:30:00,5,3845.22,49.62,67.17,1.57,47.68,488.03,552.92,15.71
2020-12-07 09:30:00,5,3471.37,39.79,71.97,11.62,54.36,457.7,515.86,16.72
2020-12-07 10:30:00,5,3257.75,29.5,74.71,32.54,63.9,449.73,506.27,21.28
2020-12-07 11:30:00,5,2777.1,15.87,70.6,75.1,77.25,431.11,480.12,21.53
2020-12-07 12:30:00,5,1468.66,3.97,37.01,161.65,71.53,315.4,341.66,8.11
