,time,tavg,tmin,tmax,prcp
0,01-01-1990,22.9,19.1,28.4,
1,02-01-1990,21.7,,26.5,0.0
2,03-01-1990,21.0,16.4,26.5,0.0
3,04-01-1990,20.8,,27.4,0.0
4,05-01-1990,20.4,14.2,26.1,0.0
5,06-01-1990,20.4,17.1,24.2,
6,07-01-1990,18.8,,20.5,
7,08-01-1990,20.0,16.6,25.1,0.0
8,09-01-1990,21.0,15.5,26.4,0.0
9,10-01-1990,21.2,15.0,27.7,0.0
10,11-01-1990,21.8,16.0,28.5,0.0
11,12-01-1990,21.1,13.2,27.85,0.0
12,13-01-1990,18.8,11.2,27.2,0.0
13,14-01-1990,19.8,11.5,29.0,0.0
14,15-01-1990,21.0,11.5,30.3,0.0
15,16-01-1990,22.1,12.6,29.7,0.0
16,17-01-1990,23.8,,29.0,0.0
17,18-01-1990,20.1,13.8,29.85,0.0
18,19-01-1990,21.3,12.2,30.7,0.0
19,20-01-1990,20.3,13.0,30.7,0.0
20,21-01-1990,23.8,,30.549999999999997,0.0
21,22-01-1990,22.2,13.2,30.4,0.0
22,23-01-1990,20.7,14.7,29.7,0.0
23,24-01-1990,21.5,14.5,29.0,0.0
24,25-01-1990,22.7,15.4,30.7,0.0
25,26-01-1990,22.7,14.0,30.4,0.0
26,27-01-1990,21.2,14.8,29.4,0.0
27,28-01-1990,19.2,14.0,29.7,0.0
28,29-01-1990,20.9,13.9,28.5,0.0
29,30-01-1990,21.4,14.3,30.0,0.0
30,31-01-1990,22.4,14.4,30.8,0.0
31,01-02-1990,22.4,13.5,31.6,0.0
32,02-02-1990,22.4,14.5,31.9,0.0
33,03-02-1990,21.7,,29.9,0.0
34,04-02-1990,22.8,,30.5,0.0
35,05-02-1990,22.9,14.0,31.3,0.0
36,06-02-1990,22.3,15.9,29.7,0.0
37,07-02-1990,20.2,12.5,27.3,0.0
38,08-02-1990,22.3,16.9,28.0,0.0
39,09-02-1990,22.8,,28.3,0.0
40,10-02-1990,22.6,,28.4,0.0
41,11-02-1990,22.9,17.9,28.5,0.0
42,12-02-1990,23.2,17.0,29.5,0.0
43,13-02-1990,23.1,,30.05,0.0
44,14-02-1990,24.8,16.8,30.6,0.0
45,15-02-1990,24.7,19.4,31.5,0.0
46,16-02-1990,25.8,20.6,31.5,
47,17-02-1990,25.2,18.9,33.4,0.0
48,18-02-1990,23.9,18.8,32.6,0.0
49,19-02-1990,26.3,18.8,32.3,0.0
50,20-02-1990,24.8,18.8,31.0,0.0
51,21-02-1990,24.1,17.8,31.0,0.0
52,22-02-1990,24.3,16.4,31.9,0.0
53,23-02-1990,26.1,17.9,32.2,0.0
54,24-02-1990,25.6,18.8,31.5,0.0
55,25-02-1990,25.0,18.6,31.5,0.0
56,26-02-1990,25.2,19.0,30.5,0.0
57,27-02-1990,23.6,18.6,29.5,
58,28-02-1990,27.4,20.1,30.5,0.0
59,01-03-1990,26.0,21.4,31.5,0.0
60,02-03-1990,27.1,21.0,33.6,0.0
61,03-03-1990,25.9,20.9,31.6,0.0
62,04-03-1990,27.1,,31.5,0.0
63,05-03-1990,26.4,21.0,32.7,0.0
64,06-03-1990,27.6,,32.7,0.0
65,07-03-1990,26.7,21.8,32.4,0.0
66,08-03-1990,26.2,21.4,33.7,0.0
67,09-03-1990,26.3,20.5,31.5,0.0
68,10-03-1990,21.6,20.1,26.7,2.3
69,11-03-1990,23.1,20.0,28.5,1.0
70,12-03-1990,25.3,20.0,31.3,0.0
71,13-03-1990,26.4,21.5,32.7,0.3
72,14-03-1990,25.8,20.5,33.5,0.0
73,15-03-1990,28.1,21.0,34.6,0.0
74,16-03-1990,25.7,,32.5,0.0
75,17-03-1990,24.8,19.0,31.7,0.0
76,18-03-1990,24.3,18.4,30.9,0.0
77,19-03-1990,26.2,18.0,32.0,0.0
78,20-03-1990,25.8,19.1,32.5,0.0
79,21-03-1990,26.9,20.3,33.5,0.0
80,22-03-1990,27.5,21.5,34.8,0.0
81,23-03-1990,27.8,22.1,33.8,0.0
82,24-03-1990,27.1,,34.15,0.0
83,25-03-1990,27.6,,34.5,0.0
84,26-03-1990,26.9,21.0,33.9,0.0
85,27-03-1990,27.1,21.0,34.0,0.0
86,28-03-1990,28.8,,34.3,0.0
87,29-03-1990,27.8,23.4,33.0,0.0
88,30-03-1990,28.7,23.3,33.9,0.0
89,31-03-1990,28.5,22.1,34.4,0.0
90,01-04-1990,27.8,23.0,34.3,0.0
91,02-04-1990,29.1,23.6,34.2,
92,03-04-1990,29.1,23.6,36.2,0.0
93,04-04-1990,27.8,,36.0,0.0
94,05-04-1990,26.3,22.1,34.0,0.0
95,06-04-1990,26.7,20.9,33.2,0.0
96,07-04-1990,28.4,,32.6,0.0
97,08-04-1990,27.9,22.2,34.0,
98,09-04-1990,27.8,22.4,34.0,0.0
99,10-04-1990,27.1,23.2,33.1,
100,11-04-1990,29.4,23.6,34.4,0.0
101,12-04-1990,27.9,23.9,32.4,0.0
102,13-04-1990,29.7,24.0,35.1,0.0
103,14-04-1990,28.4,25.3,36.8,
104,15-04-1990,29.7,,35.5,
105,16-04-1990,28.1,20.0,33.4,21.3
106,17-04-1990,26.7,21.2,32.0,8.4
107,18-04-1990,28.7,21.4,34.5,0.0
108,19-04-1990,28.2,22.6,34.4,0.0
109,20-04-1990,26.6,22.9,36.3,0.0
110,21-04-1990,28.7,22.1,36.3,0.0
111,22-04-1990,31.3,,36.0,0.0
112,23-04-1990,30.7,22.4,36.6,0.0
113,24-04-1990,30.0,24.2,36.4,0.0
114,25-04-1990,29.1,22.9,34.5,0.0
115,26-04-1990,28.5,22.8,34.8,0.0
116,27-04-1990,29.9,22.2,35.1,182.1
117,28-04-1990,28.0,21.5,34.5,0.0
118,29-04-1990,28.1,,34.0,0.0
119,30-04-1990,27.2,,33.3,
120,01-05-1990,26.7,,33.3,1.5
121,02-05-1990,27.1,20.4,33.3,3.0
122,03-05-1990,26.1,22.6,32.3,0.0
123,04-05-1990,25.6,22.4,32.8,0.5
124,05-05-1990,27.4,,33.3,0.0
125,06-05-1990,26.7,,32.6,0.0
126,07-05-1990,24.5,,31.5,0.0
127,08-05-1990,25.2,21.1,31.1,0.0
128,09-05-1990,26.9,22.6,31.0,0.0
129,10-05-1990,25.5,,31.55,
130,11-05-1990,26.8,,32.1,
131,12-05-1990,27.1,23.0,30.7,1.0
132,13-05-1990,26.8,23.0,31.4,0.0
133,14-05-1990,26.9,22.5,33.7,0.0
134,15-05-1990,27.9,22.0,34.1,0.0
135,16-05-1990,27.6,20.9,34.6,0.0
136,17-05-1990,26.2,20.8,33.7,
137,18-05-1990,26.2,20.8,31.6,21.8
138,19-05-1990,26.4,21.4,32.5,0.0
139,20-05-1990,23.9,21.3,29.2,1.3
140,21-05-1990,24.8,21.4,28.0,2.3
141,22-05-1990,23.1,21.2,29.7,0.0
142,23-05-1990,24.2,21.6,31.5,2.0
143,24-05-1990,20.9,,30.35,13.7
144,25-05-1990,23.4,19.4,29.2,85.1
145,26-05-1990,,,29.599999999999998,
146,27-05-1990,,,30.0,
147,28-05-1990,,,30.4,
148,29-05-1990,,,30.8,
149,30-05-1990,,,31.2,
150,31-05-1990,25.1,,31.6,
151,01-06-1990,25.5,20.0,32.0,0.0
152,02-06-1990,24.7,20.4,31.8,0.0
153,03-06-1990,22.9,19.8,28.6,15.0
154,04-06-1990,23.4,,27.3,0.0
155,05-06-1990,23.9,19.6,29.0,
156,06-06-1990,24.6,,30.3,0.0
157,07-06-1990,23.4,,30.3,0.0
158,08-06-1990,23.5,,30.3,0.0
159,09-06-1990,23.2,,29.3,0.0
160,10-06-1990,24.6,,29.3,5.8
161,11-06-1990,23.3,,26.1,5.1
162,12-06-1990,22.8,19.9,26.3,0.0
163,13-06-1990,23.8,20.1,28.2,1.5
164,14-06-1990,24.2,20.6,29.9,0.0
165,15-06-1990,23.5,20.8,29.35,0.0
166,16-06-1990,23.6,20.2,28.8,0.0
167,17-06-1990,23.1,,26.8,0.0
168,18-06-1990,23.7,19.6,29.1,0.0
169,19-06-1990,24.3,,29.0,
170,20-06-1990,23.7,20.8,29.1,0.0
171,21-06-1990,23.6,20.2,29.3,
172,22-06-1990,24.1,,29.5,
173,23-06-1990,24.5,19.9,30.0,0.0
174,24-06-1990,23.6,19.6,28.9,0.0
175,25-06-1990,23.5,19.6,27.8,0.0
176,26-06-1990,23.2,19.8,26.5,
177,27-06-1990,22.6,20.2,27.8,0.0
178,28-06-1990,23.4,,28.3,6.1
179,29-06-1990,23.1,19.8,26.8,5.6
180,30-06-1990,23.4,20.0,28.6,1.0
181,01-07-1990,22.7,19.6,28.3,0.0
182,02-07-1990,22.3,19.5,26.9,8.4
183,03-07-1990,22.2,19.4,27.0,1.0
184,04-07-1990,22.3,19.7,29.1,0.0
185,05-07-1990,24.0,19.2,30.0,0.0
186,06-07-1990,23.8,20.1,29.5,
187,07-07-1990,22.9,20.2,28.0,0.0
188,08-07-1990,21.5,19.6,23.5,0.5
189,09-07-1990,22.7,19.4,27.1,0.3
190,10-07-1990,22.4,,26.8,9.7
191,11-07-1990,22.3,19.4,27.0,1.8
192,12-07-1990,21.3,19.5,22.8,0.0
193,13-07-1990,22.4,18.4,27.7,0.0
194,14-07-1990,22.5,18.8,28.3,
195,15-07-1990,22.2,19.0,27.5,0.0
196,16-07-1990,23.4,19.4,27.6,0.0
197,17-07-1990,22.6,,27.7,0.0
198,18-07-1990,23.1,19.5,26.3,
199,19-07-1990,21.8,,29.0,
200,20-07-1990,23.8,19.4,29.4,2.0
201,21-07-1990,23.0,19.4,28.633333333333333,0.0
202,22-07-1990,23.7,20.2,27.866666666666667,
203,23-07-1990,21.7,19.0,27.1,0.0
204,24-07-1990,21.9,19.1,27.05,0.0
205,25-07-1990,22.9,19.2,27.0,0.0
206,26-07-1990,23.1,18.8,29.0,
207,27-07-1990,23.5,18.5,32.3,
208,28-07-1990,24.6,,30.3,0.0
209,29-07-1990,23.8,19.2,30.5,
210,30-07-1990,24.1,19.6,31.3,0.0
211,31-07-1990,23.9,20.0,29.4,2.3
212,01-08-1990,22.4,20.3,30.4,0.0
213,02-08-1990,21.8,20.2,25.4,8.4
214,03-08-1990,22.6,20.0,27.5,3.6
215,04-08-1990,22.0,,28.0,0.0
216,05-08-1990,22.9,20.2,28.5,2.0
217,06-08-1990,23.1,,28.7,2.3
218,07-08-1990,21.4,19.0,24.0,10.4
219,08-08-1990,22.6,19.6,24.166666666666668,0.0
220,09-08-1990,21.0,19.2,24.333333333333332,0.8
221,10-08-1990,20.5,,24.5,9.1
222,11-08-1990,21.8,19.0,26.0,25.9
223,12-08-1990,22.3,19.6,26.5,0.3
224,13-08-1990,21.7,,24.35,0.3
225,14-08-1990,20.3,18.7,22.2,4.1
226,15-08-1990,21.4,,23.5,7.6
227,16-08-1990,21.4,19.3,25.5,0.5
228,17-08-1990,22.3,19.4,26.2,0.0
229,18-08-1990,22.4,19.5,27.0,0.0
230,19-08-1990,22.4,19.0,27.2,0.0
231,20-08-1990,22.7,19.4,26.5,
232,21-08-1990,22.2,20.0,26.8,0.0
233,22-08-1990,22.3,19.4,26.5,
234,23-08-1990,22.8,20.0,27.5,0.0
235,24-08-1990,23.6,19.9,28.0,0.0
236,25-08-1990,24.2,20.2,29.2,
237,26-08-1990,23.2,20.0,29.4,
238,27-08-1990,22.3,20.2,25.7,
239,28-08-1990,22.4,19.6,28.5,
240,29-08-1990,22.3,20.0,27.3,
241,30-08-1990,23.3,19.2,28.0,0.0
242,31-08-1990,23.5,19.3,27.3,0.0
243,01-09-1990,23.0,19.0,28.4,0.0
244,02-09-1990,25.1,20.5,29.5,0.0
245,03-09-1990,25.8,,30.0,
246,04-09-1990,21.9,19.5,26.7,0.3
247,05-09-1990,21.6,,26.5,0.0
248,06-09-1990,22.2,19.3,27.2,
249,07-09-1990,22.9,,28.75,0.0
250,08-09-1990,23.3,,30.3,
251,09-09-1990,22.8,,27.5,0.0
252,10-09-1990,25.2,19.9,29.7,0.0
253,11-09-1990,24.0,20.2,28.8,0.0
254,12-09-1990,24.3,20.2,29.5,0.0
255,13-09-1990,23.1,,29.05,0.0
256,14-09-1990,24.4,19.6,28.6,0.0
257,15-09-1990,26.1,20.1,30.7,0.0
258,16-09-1990,25.3,21.0,30.7,0.0
259,17-09-1990,24.6,20.9,31.2,0.0
260,18-09-1990,24.6,20.3,29.7,9.1
261,19-09-1990,22.8,,29.4,0.0
262,20-09-1990,23.8,19.4,30.0,
263,21-09-1990,22.6,,29.0,6.4
264,22-09-1990,24.3,20.3,30.0,5.3
265,23-09-1990,24.1,,30.5,0.0
266,24-09-1990,22.3,19.4,28.0,17.5
267,25-09-1990,22.6,19.6,25.5,2.3
268,26-09-1990,24.8,19.5,29.5,0.0
269,27-09-1990,24.1,20.9,28.8,0.0
270,28-09-1990,22.8,20.5,26.6,0.0
271,29-09-1990,23.3,19.6,28.3,
272,30-09-1990,22.9,20.0,27.0,
273,01-10-1990,23.6,,28.5,0.0
274,02-10-1990,23.6,19.8,27.5,0.3
275,03-10-1990,22.8,19.7,26.2,0.0
276,04-10-1990,23.2,18.5,29.8,0.3
277,05-10-1990,24.1,18.9,30.5,0.0
278,06-10-1990,24.2,18.5,30.8,0.0
279,07-10-1990,25.1,19.7,31.0,0.0
280,08-10-1990,25.0,19.8,30.65,0.0
281,09-10-1990,24.8,19.0,30.3,0.0
282,10-10-1990,24.9,20.8,28.8,0.0
283,11-10-1990,24.8,,29.5,0.0
284,12-10-1990,23.5,,30.2,
285,13-10-1990,23.7,18.9,29.6,
286,14-10-1990,23.4,19.8,28.0,25.7
287,15-10-1990,23.5,20.0,28.5,0.0
288,16-10-1990,23.3,19.8,29.0,0.0
289,17-10-1990,24.3,20.0,29.5,0.3
290,18-10-1990,23.3,19.4,29.3,0.0
291,19-10-1990,22.1,19.4,25.5,0.3
292,20-10-1990,23.3,18.4,26.5,1.8
293,21-10-1990,24.2,19.5,27.5,0.0
294,22-10-1990,21.8,18.2,27.35,
295,23-10-1990,21.3,19.5,27.2,
296,24-10-1990,21.7,19.0,25.5,
297,25-10-1990,22.5,19.9,26.3,0.0
298,26-10-1990,22.5,20.0,26.3,
299,27-10-1990,22.3,19.5,26.0,0.0
300,28-10-1990,22.8,19.4,25.333333333333332,0.0
301,29-10-1990,21.4,20.0,24.666666666666668,0.0
302,30-10-1990,20.9,19.4,24.0,8.9
303,31-10-1990,,,22.7,
304,01-11-1990,19.9,19.4,21.4,8.1
305,02-11-1990,21.7,18.2,26.0,3.0
306,03-11-1990,21.3,17.2,27.7,0.0
307,04-11-1990,21.2,18.5,27.666666666666668,0.0
308,05-11-1990,,,27.633333333333333,
309,06-11-1990,23.1,18.3,27.6,0.0
310,07-11-1990,,,27.720000000000002,
311,08-11-1990,21.6,17.7,27.84,
312,09-11-1990,20.9,19.2,27.96,0.0
313,10-11-1990,22.6,19.7,28.08,0.0
314,11-11-1990,22.7,,28.2,0.0
315,12-11-1990,21.4,,28.3,0.0
316,13-11-1990,21.4,14.6,29.3,0.0
317,14-11-1990,21.6,17.1,29.5,
318,15-11-1990,,,27.75,
319,16-11-1990,21.8,20.4,26.0,0.0
320,17-11-1990,22.8,20.0,26.833333333333332,
321,18-11-1990,24.2,19.4,27.666666666666668,0.0
322,19-11-1990,21.5,,28.5,0.0
323,20-11-1990,23.2,17.2,28.5,0.0
324,21-11-1990,,,28.7,
325,22-11-1990,24.0,,28.9,0.0
326,23-11-1990,,,29.2,
327,24-11-1990,21.9,20.0,29.5,0.0
328,25-11-1990,,,28.25,
329,26-11-1990,20.4,,27.0,7.9
330,27-11-1990,,,25.75,
331,28-11-1990,20.8,,24.5,80.5
332,29-11-1990,21.2,16.0,26.6,0.0
333,30-11-1990,22.4,16.1,27.6,0.0
334,01-12-1990,20.8,15.6,27.0,0.0
335,02-12-1990,20.3,16.6,26.5,0.0
336,03-12-1990,21.3,16.8,26.2,
337,04-12-1990,20.0,18.8,21.6,
338,05-12-1990,20.7,,25.5,
339,06-12-1990,20.8,17.0,25.5,0.0
340,07-12-1990,20.8,17.0,26.1,0.0
341,08-12-1990,20.9,16.4,25.2,0.0
342,09-12-1990,19.7,,25.5,0.0
343,10-12-1990,21.2,,26.5,0.0
344,11-12-1990,20.6,14.7,26.5,0.0
345,12-12-1990,20.2,14.9,25.6,0.0
346,13-12-1990,19.4,,26.0,0.0
347,14-12-1990,19.7,,24.3,0.0
348,15-12-1990,19.7,15.6,27.5,0.0
349,16-12-1990,21.3,15.2,28.1,0.0
350,17-12-1990,22.6,15.1,29.3,0.0
351,18-12-1990,22.4,16.0,27.5,0.0
352,19-12-1990,21.4,16.0,28.1,0.0
353,20-12-1990,20.7,15.4,27.1,0.0
354,21-12-1990,21.9,,27.0,0.0
355,22-12-1990,20.4,16.4,27.0,0.0
356,23-12-1990,21.6,16.4,27.3,0.0
357,24-12-1990,20.4,,24.4,0.0
358,25-12-1990,22.4,16.2,25.799999999999997,0.0
359,26-12-1990,20.3,,27.2,0.0
360,27-12-1990,,,26.299999999999997,
361,28-12-1990,20.7,13.6,25.4,0.0
362,29-12-1990,20.3,16.0,26.0,0.0
363,30-12-1990,23.0,18.0,26.599999999999998,
364,31-12-1990,23.6,19.0,27.2,0.0
365,01-01-1991,23.6,20.0,27.6,0.3
366,02-01-1991,23.9,,29.7,0.0
367,03-01-1991,22.8,16.2,30.3,0.0
368,04-01-1991,22.9,17.9,29.0,0.0
369,05-01-1991,23.1,19.2,27.7,0.0
370,06-01-1991,22.7,17.5,28.5,0.0
371,07-01-1991,22.3,,27.75,0.0
372,08-01-1991,21.9,,27.0,0.0
373,09-01-1991,21.2,14.4,28.1,
374,10-01-1991,22.3,16.3,29.2,0.0
375,11-01-1991,21.9,17.2,29.0,0.0
376,12-01-1991,18.6,17.7,28.675,
377,13-01-1991,,,28.35,
378,14-01-1991,19.2,15.5,28.025,
379,15-01-1991,21.5,14.5,27.7,
380,16-01-1991,,,27.75,
381,17-01-1991,21.9,17.0,27.8,0.0
382,18-01-1991,22.8,,28.3,0.0
383,19-01-1991,21.7,17.2,28.5,0.0
384,20-01-1991,22.7,18.3,29.166666666666668,0.0
385,21-01-1991,22.7,17.8,29.833333333333332,0.0
386,22-01-1991,24.4,16.5,30.5,
387,23-01-1991,23.8,15.5,29.8,0.0
388,24-01-1991,21.2,16.1,28.9,0.0
389,25-01-1991,20.9,15.5,26.8,0.0
390,26-01-1991,21.2,14.2,28.0,0.0
391,27-01-1991,21.8,14.0,29.5,0.0
392,28-01-1991,21.8,,31.1,0.0
393,29-01-1991,23.2,,29.950000000000003,0.0
394,30-01-1991,19.1,13.9,28.8,0.0
395,31-01-1991,21.3,15.0,28.4,0.0
396,01-02-1991,22.9,17.0,29.5,0.0
397,02-02-1991,24.6,19.2,30.6,0.0
398,03-02-1991,24.7,19.6,31.5,0.0
399,04-02-1991,23.6,18.7,31.0,0.0
400,05-02-1991,23.6,18.8,30.1,0.0
401,06-02-1991,23.7,17.0,29.700000000000003,0.0
402,07-02-1991,22.7,15.7,29.3,0.0
403,08-02-1991,22.8,15.8,30.8,0.0
404,09-02-1991,22.7,15.4,30.2,0.0
405,10-02-1991,23.9,16.1,31.4,0.0
406,11-02-1991,24.4,16.6,33.0,0.0
407,12-02-1991,23.9,16.6,32.5,0.0
408,13-02-1991,25.2,17.5,32.6,
409,14-02-1991,24.3,17.2,32.1,0.0
410,15-02-1991,24.2,15.5,31.5,0.0
411,16-02-1991,25.1,16.3,32.0,0.0
412,17-02-1991,24.4,17.4,31.3,0.0
413,18-02-1991,25.6,17.3,31.4,0.0
414,19-02-1991,24.5,17.1,31.4,0.0
415,20-02-1991,24.3,17.8,30.3,0.0
416,21-02-1991,23.1,17.6,29.3,0.0
417,22-02-1991,23.9,16.0,29.4,0.0
418,23-02-1991,23.6,16.9,30.9,0.0
419,24-02-1991,24.3,17.7,30.2,0.0
420,25-02-1991,22.2,18.3,30.9,0.0
421,26-02-1991,24.2,18.2,30.3,0.0
422,27-02-1991,24.8,19.5,30.6,0.0
423,28-02-1991,24.8,20.6,30.9,0.0
424,01-03-1991,25.6,,31.2,0.0
425,02-03-1991,26.2,19.3,31.4,
426,03-03-1991,25.6,19.5,31.3,0.0
427,04-03-1991,26.3,19.3,32.5,0.0
428,05-03-1991,26.9,20.6,32.4,0.0
429,06-03-1991,27.8,22.8,32.4,
430,07-03-1991,27.1,21.6,34.5,0.0
431,08-03-1991,26.9,21.8,33.5,
432,09-03-1991,26.2,,33.9,0.0
433,10-03-1991,27.6,20.7,34.3,0.0
434,11-03-1991,29.1,,34.5,0.0
435,12-03-1991,27.5,20.3,35.0,0.0
436,13-03-1991,28.9,20.9,35.4,0.0
437,14-03-1991,28.2,21.7,34.6,
438,15-03-1991,28.4,20.4,34.8,0.0
439,16-03-1991,27.4,,33.7,0.0
440,17-03-1991,26.9,,33.7,0.0
441,18-03-1991,27.1,19.5,34.0,0.0
442,19-03-1991,27.6,20.7,35.6,0.0
443,20-03-1991,26.8,21.8,35.150000000000006,
444,21-03-1991,28.7,21.3,34.7,0.0
445,22-03-1991,29.4,23.0,34.4,0.0
446,23-03-1991,27.7,20.8,35.6,0.0
447,24-03-1991,26.4,21.0,35.2,0.0
448,25-03-1991,28.5,21.8,35.3,0.0
449,26-03-1991,27.1,20.6,34.7,0.0
450,27-03-1991,26.7,20.0,34.8,0.0
451,28-03-1991,25.3,19.3,33.4,0.0
452,29-03-1991,26.6,20.2,33.8,0.0
453,30-03-1991,28.7,19.4,35.0,0.0
454,31-03-1991,28.7,21.8,35.6,0.0
455,01-04-1991,26.7,21.0,35.0,0.0
456,02-04-1991,27.4,22.8,34.5,0.0
457,03-04-1991,28.4,22.3,35.2,0.0
458,04-04-1991,27.7,22.5,33.6,0.0
459,05-04-1991,26.1,21.6,32.3,
460,06-04-1991,24.0,,31.9,
461,07-04-1991,25.9,19.5,31.5,10.7
462,08-04-1991,25.4,20.1,31.2,0.0
463,09-04-1991,22.8,19.1,30.5,6.1
464,10-04-1991,26.7,,32.8,0.5
465,11-04-1991,27.3,20.1,32.5,7.9
466,12-04-1991,26.3,,33.6,0.0
467,13-04-1991,25.5,,32.8,0.0
468,14-04-1991,27.5,22.6,34.4,0.0
469,15-04-1991,28.5,23.0,34.4,0.0
470,16-04-1991,28.9,23.0,34.6,0.0
471,17-04-1991,27.7,23.6,34.6,0.0
472,18-04-1991,28.2,23.2,35.0,0.0
473,19-04-1991,29.5,23.2,35.7,0.0
474,20-04-1991,27.7,,35.1,
475,21-04-1991,25.2,20.9,33.5,7.1
476,22-04-1991,26.9,20.7,34.4,0.0
477,23-04-1991,29.2,23.2,34.3,0.3
478,24-04-1991,28.7,22.7,34.1,0.0
479,25-04-1991,26.1,21.6,33.7,
480,26-04-1991,26.9,,32.3,
481,27-04-1991,27.7,22.4,34.2,1.3
482,28-04-1991,27.2,22.1,33.6,0.0
483,29-04-1991,26.4,,34.1,0.5
484,30-04-1991,27.9,22.0,34.6,0.0
485,01-05-1991,26.6,22.1,32.6,0.0
486,02-05-1991,29.4,22.5,36.6,0.0
487,03-05-1991,27.1,,36.1,
488,04-05-1991,23.9,21.5,32.1,18.8
489,05-05-1991,26.7,20.9,33.2,1.3
490,06-05-1991,25.8,22.3,33.900000000000006,0.0
491,07-05-1991,28.3,22.5,34.6,12.2
492,08-05-1991,26.3,,33.4,0.0
493,09-05-1991,23.9,,32.9,4.3
494,10-05-1991,26.9,19.8,32.2,91.9
495,11-05-1991,23.5,,32.4,0.0
496,12-05-1991,,,33.05,
497,13-05-1991,29.2,,33.7,0.0
498,14-05-1991,27.2,23.2,33.3,0.0
499,15-05-1991,,,33.4,
500,16-05-1991,28.8,,33.5,0.0
501,17-05-1991,28.9,,34.0,0.0
502,18-05-1991,29.6,23.4,35.2,0.0
503,19-05-1991,28.4,,35.0,0.0
504,20-05-1991,26.1,23.0,33.7,
505,21-05-1991,29.7,23.0,35.1,0.0
506,22-05-1991,26.9,,35.06666666666667,
507,23-05-1991,29.7,22.0,35.03333333333333,0.0
508,24-05-1991,26.2,,35.0,
509,25-05-1991,26.8,20.2,33.6,0.0
510,26-05-1991,27.7,,34.8,
511,27-05-1991,24.7,21.0,30.6,
512,28-05-1991,25.7,20.8,32.6,
513,29-05-1991,28.7,21.8,32.35,0.0
514,30-05-1991,24.9,,32.1,
515,31-05-1991,25.5,,31.6,
516,01-06-1991,25.8,,31.6,17.5
517,02-06-1991,27.3,21.9,30.9,0.0
518,03-06-1991,23.4,,29.1,
519,04-06-1991,22.5,,26.6,
520,05-06-1991,21.3,21.0,26.26666666666667,
521,06-06-1991,23.3,,25.933333333333334,
522,07-06-1991,22.6,,25.6,
523,08-06-1991,22.4,20.3,26.6,0.0
524,09-06-1991,22.4,,25.2,
525,10-06-1991,24.2,21.0,26.299999999999997,0.0
526,11-06-1991,22.9,,27.4,0.0
527,12-06-1991,23.2,20.9,27.2,0.0
528,13-06-1991,25.0,21.6,29.0,0.0
529,14-06-1991,25.9,21.3,30.6,7.9
530,15-06-1991,24.3,21.7,31.2,0.5
531,16-06-1991,24.4,,28.9,7.9
532,17-06-1991,23.4,21.0,26.6,0.5
533,18-06-1991,25.1,20.5,27.6,0.0
534,19-06-1991,22.4,20.1,28.6,0.0
535,20-06-1991,24.7,,29.6,0.0
536,21-06-1991,22.9,20.2,30.6,
537,22-06-1991,24.7,20.1,29.6,10.9
538,23-06-1991,24.8,21.2,29.1,0.0
539,24-06-1991,22.9,,28.6,
540,25-06-1991,21.4,,27.3,
541,26-06-1991,21.3,19.8,26.950000000000003,
542,27-06-1991,22.5,19.5,26.6,3.3
543,28-06-1991,22.2,19.7,26.9,0.5
544,29-06-1991,24.2,20.3,27.9,0.0
545,30-06-1991,23.1,,29.0,
546,01-07-1991,22.4,19.4,26.4,0.0
547,02-07-1991,24.2,19.3,29.0,0.0
548,03-07-1991,23.1,20.0,28.6,
549,04-07-1991,22.8,20.2,26.3,0.0
550,05-07-1991,23.4,,26.8,
551,06-07-1991,21.8,19.9,26.8,10.9
552,07-07-1991,22.4,19.5,25.9,0.0
553,08-07-1991,21.6,18.5,26.1,
554,09-07-1991,21.3,,26.2,
555,10-07-1991,20.8,18.2,26.3,9.9
556,11-07-1991,21.6,20.1,26.4,0.8
557,12-07-1991,21.9,19.3,26.6,6.4
558,13-07-1991,22.8,19.4,28.1,0.0
559,14-07-1991,22.2,18.3,28.2,0.3
560,15-07-1991,22.6,19.6,25.6,0.0
561,16-07-1991,22.3,19.8,26.2,0.5
562,17-07-1991,21.8,,24.6,0.8
563,18-07-1991,22.3,19.1,27.7,0.0
564,19-07-1991,22.9,,27.7,0.0
565,20-07-1991,23.6,19.9,27.7,
566,21-07-1991,22.9,19.7,27.6,0.0
567,22-07-1991,22.8,19.8,28.1,0.5
568,23-07-1991,23.2,19.5,27.8,0.0
569,24-07-1991,23.7,19.9,28.200000000000003,0.0
570,25-07-1991,22.7,19.8,28.6,0.0
571,26-07-1991,22.5,20.0,27.4,0.5
572,27-07-1991,21.4,19.9,24.1,1.0
573,28-07-1991,22.6,,25.4,0.0
574,29-07-1991,21.9,19.7,26.6,2.8
575,30-07-1991,21.2,,27.3,0.0
576,31-07-1991,22.2,20.2,27.5,0.0
577,01-08-1991,23.6,,27.7,0.0
578,02-08-1991,22.3,19.7,25.6,5.6
579,03-08-1991,22.0,,27.4,0.0
580,04-08-1991,22.0,19.7,27.6,6.9
581,05-08-1991,22.4,19.5,25.5,47.2
582,06-08-1991,21.1,,24.6,0.0
583,07-08-1991,21.2,19.3,25.450000000000003,14.5
584,08-08-1991,22.8,19.1,26.3,3.8
585,09-08-1991,21.7,,26.200000000000003,0.0
586,10-08-1991,22.4,18.9,26.1,2.8
